time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
5.000000000000000278e-02,3.109667149300000233e+02,-4.503367551367187360e+00,-6.222976019666667108e-02,2.212340728639747844e+00
1.000000000000000056e-01,3.055759486200000197e+02,-4.502933634375000160e+00,1.473050590989999908e-01,2.224136780008980185e+00
1.500000000000000222e-01,3.006255891299999803e+02,-4.502794276953125063e+00,3.185196103526666822e-01,2.227567331752245749e+00
2.000000000000000111e-01,2.919911675800000239e+02,-4.502765215429687551e+00,-1.744723673400000175e-01,2.213345630060217673e+00
2.500000000000000000e-01,2.912569681100000025e+02,-4.503742969921875172e+00,-1.509644998386666659e-01,2.199878320421300160e+00
3.000000000000000444e-01,2.833648655700000063e+02,-4.503116716796874641e+00,-2.734065230413333381e-01,2.198597075038007720e+00
3.500000000000000333e-01,2.947699324999999817e+02,-4.503937103906250350e+00,1.329384970866666869e-02,2.214263351963018600e+00
4.000000000000000222e-01,3.077565611800000056e+02,-4.504150010937499893e+00,3.258176476333333738e-01,2.230559340281055292e+00
4.500000000000000111e-01,3.066906413400000133e+02,-4.502593882031249883e+00,8.434191570133332816e-02,2.229533442536625110e+00
5.000000000000000000e-01,3.105777749499999913e+02,-4.502307430664062693e+00,9.114077020333333223e-02,2.214506355080326561e+00
5.500000000000000444e-01,2.977841985300000260e+02,-4.500429189648437855e+00,-2.781832710900000172e-01,2.197222577913418018e+00
6.000000000000000888e-01,3.000149533100000099e+02,-4.500482365625000369e+00,-2.499611022733333188e-01,2.193497903209263189e+00
6.500000000000000222e-01,3.144591305700000134e+02,-4.502345021484375209e+00,1.566546680430000171e-01,2.205730542850552478e+00
7.000000000000000666e-01,2.995022538200000213e+02,-4.500590517773437327e+00,-1.951761019976666900e-01,2.215781968342805275e+00
7.500000000000000000e-01,3.025548715099999981e+02,-4.501348020507812464e+00,3.602675059733333462e-01,2.224959364877264090e+00
8.000000000000000444e-01,3.037243979400000171e+02,-4.501806001562499659e+00,6.903577766666687534e-04,2.219817252817256836e+00
8.500000000000000888e-01,2.912819685000000050e+02,-4.500633367968750242e+00,4.572363389000000389e-02,2.208865629024875599e+00
9.000000000000000222e-01,2.924951210799999899e+02,-4.500978938867187473e+00,-5.769931396333333185e-02,2.198992736351744970e+00
9.500000000000000666e-01,3.028109459899999933e+02,-4.502503172851562319e+00,-2.889853244433333024e-01,2.197905644288088212e+00
