lag_ps,Li_A2,P_A2,S_A2
6.600000000000000533e+00,4.703985116546724576e+00,3.674029811628164999e-01,7.109493032026528159e-01
6.700000000000000178e+00,4.756570115848468561e+00,3.685697544320218899e-01,7.139393179471003048e-01
6.800000000000000711e+00,4.806416399619306112e+00,3.700855537328599509e-01,7.169021441028160524e-01
6.900000000000000355e+00,4.857861595798921961e+00,3.714959696511799248e-01,7.201472866601411615e-01
7.000000000000000000e+00,4.909568376019430858e+00,3.729112095495732970e-01,7.227431867048026426e-01
7.100000000000000533e+00,4.961735586557293409e+00,3.742593710427257192e-01,7.259953499786394593e-01
7.200000000000000178e+00,5.012318705004576103e+00,3.746119531243324308e-01,7.280620827043132737e-01
7.300000000000000711e+00,5.063610256260254516e+00,3.744904278513043749e-01,7.296371778586919765e-01
7.400000000000000355e+00,5.114629826049527317e+00,3.750230262029117245e-01,7.322675112080985205e-01
7.500000000000000000e+00,5.167497175406977838e+00,3.760238838019454577e-01,7.345749094332578721e-01
7.600000000000000533e+00,5.218272069902542221e+00,3.767275496337244012e-01,7.364051876226953564e-01
7.700000000000000178e+00,5.269947282189109572e+00,3.773676908702534583e-01,7.389676164703761208e-01
7.800000000000000711e+00,5.321686792154782353e+00,3.779430247955722355e-01,7.409024096438849849e-01
7.900000000000000355e+00,5.373557429718961664e+00,3.787927728172658104e-01,7.430013196735359982e-01
8.000000000000000000e+00,5.426372366202434350e+00,3.798896143786948953e-01,7.451724813552768056e-01
8.099999999999999645e+00,5.478634315807842547e+00,3.808684463890799066e-01,7.472086215068903803e-01
8.200000000000001066e+00,5.528739155399880367e+00,3.814153557082904933e-01,7.494711577934773938e-01
8.300000000000000711e+00,5.580092260760213918e+00,3.822826053631188103e-01,7.524593082204524830e-01
8.400000000000000355e+00,5.631493839221436204e+00,3.825923783255477106e-01,7.545604284571324483e-01
8.500000000000000000e+00,5.681416568688823610e+00,3.832709343937417690e-01,7.568754449543759755e-01
8.599999999999999645e+00,5.731930928346008258e+00,3.841009534184755547e-01,7.591540028044861943e-01
