lag_ps,Li_A2,Zr_A2,Cl_A2,S_A2,O_A2
5.000000000000000000e+00,6.844721448875150660e-01,2.744323042835898341e-01,5.588011690757813676e-01,2.312986683274231292e-01,3.431018659713308550e-01
5.100000000000000533e+00,6.894212390813543312e-01,2.759991932324478703e-01,5.624001405501070083e-01,2.332574954617947227e-01,3.459058635800954518e-01
5.200000000000000178e+00,6.955616617152712289e-01,2.772618051157994534e-01,5.653011856105952804e-01,2.346398150650393366e-01,3.479706219148336888e-01
5.300000000000000711e+00,6.997432757154858907e-01,2.782010169029770497e-01,5.665744888722961115e-01,2.359777099112266852e-01,3.498663696869589446e-01
5.400000000000000355e+00,7.038277182122384401e-01,2.787839805699419693e-01,5.673949194815787189e-01,2.368483930073830013e-01,3.514336845382736718e-01
5.500000000000000000e+00,7.042503128643230470e-01,2.790682118942146017e-01,5.681198246822188880e-01,2.373599208328373844e-01,3.522554275863113427e-01
5.600000000000000533e+00,7.066617967006068035e-01,2.790144589447952628e-01,5.687691296801890006e-01,2.375903415245853023e-01,3.527938537780536676e-01
5.700000000000000178e+00,7.092327111669457507e-01,2.790432571375722204e-01,5.704223659390802448e-01,2.378602166871468249e-01,3.531749304231139863e-01
5.800000000000000711e+00,7.121300679347455365e-01,2.795482722353141436e-01,5.731265572029946576e-01,2.383932243290595998e-01,3.541091799931050943e-01
5.900000000000000355e+00,7.162442062424217992e-01,2.799174300473714627e-01,5.749910509434386086e-01,2.384783894345019195e-01,3.544302687574024113e-01
6.000000000000000000e+00,7.194001002186202198e-01,2.801413776185454063e-01,5.763742501523136941e-01,2.386548491972419750e-01,3.549140899184408116e-01
6.100000000000000533e+00,7.219791286152204002e-01,2.804026618425308759e-01,5.777159703085136266e-01,2.386839722422691434e-01,3.552980131867114477e-01
6.200000000000000178e+00,7.236080907126389850e-01,2.803910137553041193e-01,5.790260371126357830e-01,2.386135952358621748e-01,3.558961937416949550e-01
6.300000000000000711e+00,7.270836331253164309e-01,2.801958766727231653e-01,5.801607347630161060e-01,2.385247062610723612e-01,3.563174557337295267e-01
6.400000000000000355e+00,7.298990864387452371e-01,2.799756877597241456e-01,5.809571517761387138e-01,2.384120973631476958e-01,3.566750092617085865e-01
6.500000000000000000e+00,7.316602503902470689e-01,2.800616917292529373e-01,5.816640929041211328e-01,2.381982289308634260e-01,3.568738173022842908e-01
6.600000000000000533e+00,7.349047587413620741e-01,2.801814882489158109e-01,5.823605109625692444e-01,2.380735015865889648e-01,3.570818527697937061e-01
6.700000000000000178e+00,7.368059974065364059e-01,2.807089981676924584e-01,5.836119022630353870e-01,2.388818596959851881e-01,3.584038000258353840e-01
6.800000000000000711e+00,7.392202323980201495e-01,2.816204395728434950e-01,5.857593474460710548e-01,2.401061732233046031e-01,3.597258711166313461e-01
6.900000000000000355e+00,7.411226635529361007e-01,2.829572010732052112e-01,5.879482316177654377e-01,2.417751469701752975e-01,3.620013810708801461e-01
7.000000000000000000e+00,7.445709633234743885e-01,2.844161383153810396e-01,5.902493539587985172e-01,2.431849002825897665e-01,3.636906789231984516e-01
7.100000000000000533e+00,7.485526352028535335e-01,2.854672571889254051e-01,5.927256591073428726e-01,2.447206056207290870e-01,3.653593322069546012e-01
7.200000000000000178e+00,7.534449824490702108e-01,2.864247237270441948e-01,5.946850346179288760e-01,2.455366704237601505e-01,3.664625369003137179e-01
7.300000000000000711e+00,7.585400963214136150e-01,2.877210026749982830e-01,5.973943801955735600e-01,2.466312637922601358e-01,3.681268513968287137e-01
7.400000000000000355e+00,7.633157862009998240e-01,2.890231855126159655e-01,6.005058631156990900e-01,2.477047630444648707e-01,3.695246234775942384e-01
7.500000000000000000e+00,7.688742825924076429e-01,2.902168058004231388e-01,6.038847797365737291e-01,2.485959090843350150e-01,3.709093735304849204e-01
7.600000000000000533e+00,7.708172499181694670e-01,2.909993014099505060e-01,6.057901275279069520e-01,2.493879324121597019e-01,3.720950873909311674e-01
7.700000000000000178e+00,7.729292312454165703e-01,2.912385073568690141e-01,6.069306208414775305e-01,2.497658456842242469e-01,3.727655191150838210e-01
7.800000000000000711e+00,7.740944303178530772e-01,2.915604634990045518e-01,6.087949347868466532e-01,2.503649870062080174e-01,3.738115819429863040e-01
7.900000000000000355e+00,7.767619872171852569e-01,2.923169830385877743e-01,6.107569956327220106e-01,2.509665443800114804e-01,3.752627891952605710e-01
8.000000000000000000e+00,7.795296467571480870e-01,2.929058861585863149e-01,6.126257459023636276e-01,2.516062976596913914e-01,3.759491005543301179e-01
8.099999999999999645e+00,7.802683058249366699e-01,2.929416389647510610e-01,6.135782735580795899e-01,2.516989365442174886e-01,3.764654358731472361e-01
8.200000000000001066e+00,7.809925360325905563e-01,2.925791764290086583e-01,6.140343589516200629e-01,2.513985888781446465e-01,3.765502299535172792e-01
8.300000000000000711e+00,7.827742030421669384e-01,2.923935676488698121e-01,6.140570903230956334e-01,2.510993463020873562e-01,3.764807294290767326e-01
8.400000000000000355e+00,7.847655914140353461e-01,2.923827715375545977e-01,6.138350884766249349e-01,2.509897073140126000e-01,3.766103939113326637e-01
8.500000000000000000e+00,7.854071384946517131e-01,2.925601640388308389e-01,6.134025431902659919e-01,2.513382821641603759e-01,3.765221439992917363e-01
8.599999999999999645e+00,7.854812985191698127e-01,2.932551617875793770e-01,6.136064321690714030e-01,2.517192452384627854e-01,3.774219981337116891e-01
8.700000000000001066e+00,7.879088880830258379e-01,2.939645540237032506e-01,6.148727029448111114e-01,2.524394700917139689e-01,3.782259651277601331e-01
8.800000000000000711e+00,7.883418131158460573e-01,2.947832756531981735e-01,6.165123968912470387e-01,2.531925407104527181e-01,3.794759620827278246e-01
8.900000000000000355e+00,7.904613531691104811e-01,2.955071979689546380e-01,6.182718351176867966e-01,2.539108894133482730e-01,3.801894022400670314e-01
9.000000000000000000e+00,7.927642018527792933e-01,2.963680306966958167e-01,6.205278863055335714e-01,2.547148428771767170e-01,3.812776705880347450e-01
9.099999999999999645e+00,7.951974312979164239e-01,2.974009754587273457e-01,6.234104745943332970e-01,2.559930422231698199e-01,3.826660180254098376e-01
9.200000000000001066e+00,7.982073833629167448e-01,2.983682498351113432e-01,6.263861860595191233e-01,2.570851838009378665e-01,3.842248918271571334e-01
9.300000000000000711e+00,8.017973645809818306e-01,2.989262187938189763e-01,6.285813215679278976e-01,2.582124293902084977e-01,3.850933444896766922e-01
9.400000000000000355e+00,8.025295716233619148e-01,2.994499996792673313e-01,6.299627923985900990e-01,2.594688860480774406e-01,3.865324832905994712e-01
9.500000000000000000e+00,8.050695332684364436e-01,3.000759236892794335e-01,6.312766397307467692e-01,2.605952894841761514e-01,3.878227717261997221e-01
9.600000000000001421e+00,8.081310383499293870e-01,3.006440206157806605e-01,6.326121663173159826e-01,2.615687633982643479e-01,3.889811817040842445e-01
9.700000000000001066e+00,8.108501170677757663e-01,3.010257767760658454e-01,6.334916654689011217e-01,2.621429572394878837e-01,3.902677729099292003e-01
9.800000000000000711e+00,8.125662881867430354e-01,3.014107646684487940e-01,6.348908694813080178e-01,2.622597353173957146e-01,3.907355438524481306e-01
9.900000000000000355e+00,8.154504924641294838e-01,3.015664299829156070e-01,6.362447320849262677e-01,2.626493736628044973e-01,3.915963733550788528e-01
1.000000000000000000e+01,8.184743712916221492e-01,3.016190852481147600e-01,6.371875092821827069e-01,2.626951437990910354e-01,3.916924447923605945e-01
1.010000000000000142e+01,8.202548936108065014e-01,3.019961952757857504e-01,6.382280484065264714e-01,2.630992760808982811e-01,3.919156824265531691e-01
1.020000000000000107e+01,8.208506352852554810e-01,3.022251818980719595e-01,6.388670290130742391e-01,2.629992647004686934e-01,3.924073022541630928e-01
1.030000000000000071e+01,8.203056442546668992e-01,3.022659578922558543e-01,6.394886653414102451e-01,2.627381101733644586e-01,3.926057591990765316e-01
1.040000000000000036e+01,8.216982781697671490e-01,3.021653340830166568e-01,6.402553827541126452e-01,2.627148915086052750e-01,3.923183215563506576e-01
1.050000000000000000e+01,8.233663686816804494e-01,3.023231633500313986e-01,6.410706384518494172e-01,2.629920987607535232e-01,3.925608156663264459e-01
1.060000000000000142e+01,8.262585999217743060e-01,3.030666349321218811e-01,6.423497874934078755e-01,2.633926954255812469e-01,3.932787492954125663e-01
1.070000000000000107e+01,8.286475007172272589e-01,3.036159592483607117e-01,6.430214365355960693e-01,2.637662748751192776e-01,3.936873058106280521e-01
1.080000000000000071e+01,8.316572776470583239e-01,3.039642491789826817e-01,6.437717299660754566e-01,2.641268340491364497e-01,3.943239525605414797e-01
1.090000000000000036e+01,8.323966904571179493e-01,3.035472317562151190e-01,6.433149981607447776e-01,2.640971071150666205e-01,3.944657320993094074e-01
1.100000000000000000e+01,8.342638921854828027e-01,3.028182753712410080e-01,6.422333183482210606e-01,2.641954170388131629e-01,3.947739943394196760e-01
1.110000000000000142e+01,8.358727766171638596e-01,3.023614205647996989e-01,6.416768177134821727e-01,2.642541808106549928e-01,3.950751360127976453e-01
1.120000000000000107e+01,8.377192075255006642e-01,3.017135608789673906e-01,6.407926871987076334e-01,2.643418268592663822e-01,3.953178694295063633e-01
1.130000000000000071e+01,8.394668983737706425e-01,3.014109259378353611e-01,6.406557261361730538e-01,2.646387666397803096e-01,3.955446553807623888e-01
1.140000000000000036e+01,8.418530201491131182e-01,3.012937407518739841e-01,6.412170131631226289e-01,2.648010170276818287e-01,3.963130958463801368e-01
1.150000000000000000e+01,8.432636892750888791e-01,3.013255452150849778e-01,6.419961874195123652e-01,2.652690336133369242e-01,3.971973872416502682e-01
1.160000000000000142e+01,8.454049250205092347e-01,3.017302142810494026e-01,6.434476399059610996e-01,2.656331447587758632e-01,3.980465603160882049e-01
1.170000000000000107e+01,8.466575507413930390e-01,3.023059646234039777e-01,6.453691318199017424e-01,2.661287081675004496e-01,3.991336293051819251e-01
1.180000000000000071e+01,8.507196187239935981e-01,3.036026878159453490e-01,6.485031359920830907e-01,2.668792429820404655e-01,4.003824185415155168e-01
1.190000000000000036e+01,8.540510148475071173e-01,3.051901937725641223e-01,6.515465700238994851e-01,2.679603638535655863e-01,4.019053540320837170e-01
1.200000000000000000e+01,8.566839198085113294e-01,3.065826503468228048e-01,6.542123609287147090e-01,2.690424175209816804e-01,4.035266397752750311e-01
1.210000000000000142e+01,8.592803468151727353e-01,3.076566416921344138e-01,6.563127076420341988e-01,2.697544947625291623e-01,4.048358208919560219e-01
1.220000000000000107e+01,8.627982793480423185e-01,3.085541760824747071e-01,6.584207421239092195e-01,2.706021026424893505e-01,4.058719433825816458e-01
1.230000000000000071e+01,8.638350405703510981e-01,3.090981901710432855e-01,6.600070056214781822e-01,2.712521164897593873e-01,4.070596866693054761e-01
1.240000000000000036e+01,8.667556136244167764e-01,3.091680616545798288e-01,6.606717296279208673e-01,2.712296115995078138e-01,4.073073628072533814e-01
1.250000000000000000e+01,8.679494092786552706e-01,3.089840387403304800e-01,6.604608926977160177e-01,2.710803829033512358e-01,4.069833751277589506e-01
1.260000000000000142e+01,8.689910005426291217e-01,3.086013004085823574e-01,6.603198145777394723e-01,2.711583356052017502e-01,4.070138849664564074e-01
1.270000000000000107e+01,8.704053367486275228e-01,3.083581459600772678e-01,6.607816616859392145e-01,2.717131111889005135e-01,4.077634073693012229e-01
1.280000000000000071e+01,8.722212181079177507e-01,3.081540038694273176e-01,6.617255572060205537e-01,2.722750381852951373e-01,4.083380865068153009e-01
1.290000000000000036e+01,8.743676271541426237e-01,3.081391682064885118e-01,6.626030879692551556e-01,2.728548428694105299e-01,4.089823222198744612e-01
1.300000000000000000e+01,8.773484964791284924e-01,3.087245090596602015e-01,6.644201490652411612e-01,2.736058845831382813e-01,4.098625181872053158e-01
1.310000000000000142e+01,8.787100404882708382e-01,3.096252742846938300e-01,6.667373296899633539e-01,2.747900600742489430e-01,4.112474938446064598e-01
1.320000000000000107e+01,8.815526331014469363e-01,3.104473286508800389e-01,6.687355138650240560e-01,2.756225433153813298e-01,4.123191642288743242e-01
1.330000000000000071e+01,8.843767376136884018e-01,3.111743713435005110e-01,6.700596020206226466e-01,2.764744889591095323e-01,4.131482997273430158e-01
1.340000000000000036e+01,8.870442663652524651e-01,3.116669917236805643e-01,6.707847583835879757e-01,2.769176434431601108e-01,4.133215002428112239e-01
1.350000000000000000e+01,8.874588373745636583e-01,3.123718130663498682e-01,6.724008804465472222e-01,2.775804638716274919e-01,4.140193865587757927e-01
1.360000000000000142e+01,8.900524310323512100e-01,3.134353583654289621e-01,6.745208433649577673e-01,2.781826510526168028e-01,4.145424824547689902e-01
1.370000000000000107e+01,8.920650482963436989e-01,3.141645652328210470e-01,6.765676240305302791e-01,2.789635841788015713e-01,4.158734252873105830e-01
1.380000000000000071e+01,8.930172404610253745e-01,3.145300939546527008e-01,6.777940885870245014e-01,2.794487843926244941e-01,4.166297515206899282e-01
1.390000000000000036e+01,8.951276715546483409e-01,3.148538378630944545e-01,6.787010087870692931e-01,2.795331737146390938e-01,4.170382117199383232e-01
1.400000000000000000e+01,8.975324033070131158e-01,3.147830553976628254e-01,6.793921565117615469e-01,2.795453763459786467e-01,4.174473862063760587e-01
1.410000000000000142e+01,8.984770596335578396e-01,3.148675164211824362e-01,6.800223061121318802e-01,2.800681764911059357e-01,4.182448569038627051e-01
1.420000000000000107e+01,8.997789377637244179e-01,3.153580437440784978e-01,6.807642145594116068e-01,2.809698347177603805e-01,4.191941646708025604e-01
1.430000000000000071e+01,9.022292646140718242e-01,3.159680781434874297e-01,6.818533476411232641e-01,2.816335625981972735e-01,4.198932119302782318e-01
1.440000000000000036e+01,9.046677941768755948e-01,3.165398535673095148e-01,6.834831682670586828e-01,2.823292050971519251e-01,4.210507347794617550e-01
1.450000000000000000e+01,9.079070579804292551e-01,3.171882648869438492e-01,6.852447104243989395e-01,2.830414614846736288e-01,4.221512850120848204e-01
1.460000000000000142e+01,9.092848911619830776e-01,3.179794322328341472e-01,6.872583195378892951e-01,2.836823958872969897e-01,4.229725656973670755e-01
1.470000000000000107e+01,9.094757939044502137e-01,3.188373842422674298e-01,6.887174737144757808e-01,2.842194296709156243e-01,4.239887994755622280e-01
1.480000000000000071e+01,9.115334766579519243e-01,3.200130577830772038e-01,6.907980729260471131e-01,2.849528721420839794e-01,4.253818704735981004e-01
1.490000000000000036e+01,9.153611389404350263e-01,3.209031665176332870e-01,6.925464868563410148e-01,2.857041083491838607e-01,4.263625803364506917e-01
1.500000000000000000e+01,9.187686720348527958e-01,3.217886529298449316e-01,6.946932131024017298e-01,2.866071085047757760e-01,4.280046748175608817e-01
1.510000000000000142e+01,9.207723834816390340e-01,3.223952201352291991e-01,6.963684615719725191e-01,2.873074421428366554e-01,4.291080222657223109e-01
1.520000000000000107e+01,9.225607726758119354e-01,3.223802556217343906e-01,6.962926949064872639e-01,2.876399732305664481e-01,4.292561255511062046e-01
1.530000000000000071e+01,9.249919256552521230e-01,3.217643368562935757e-01,6.957318764072095707e-01,2.880980876478674291e-01,4.296603465057216020e-01
1.540000000000000036e+01,9.265424992782902436e-01,3.209900377137463456e-01,6.949482274273156568e-01,2.881445057159354173e-01,4.292721133654727184e-01
1.550000000000000000e+01,9.269454710129637620e-01,3.200393863853993603e-01,6.944914823763731482e-01,2.877176838608655474e-01,4.283920954280707738e-01
1.560000000000000142e+01,9.266730190528728039e-01,3.188583566249790779e-01,6.935695097838602274e-01,2.869667232051874017e-01,4.270839609852421503e-01
1.570000000000000107e+01,9.265718444227758477e-01,3.177403340161544798e-01,6.924469241433452993e-01,2.861373753178078627e-01,4.262777095707016017e-01
1.580000000000000071e+01,9.273027185024579344e-01,3.168286730469984103e-01,6.914291103157041984e-01,2.852886110297932487e-01,4.254355800213295846e-01
1.590000000000000036e+01,9.278798055200760952e-01,3.160512806582607692e-01,6.913437376854887351e-01,2.846080479204832758e-01,4.249762828780392909e-01
1.600000000000000000e+01,9.281557736054122376e-01,3.155316641544916312e-01,6.920076287959276984e-01,2.841787195768302743e-01,4.249750689990358099e-01
1.610000000000000142e+01,9.303743717874125574e-01,3.153520178872021296e-01,6.934457549894820216e-01,2.834348251554111298e-01,4.246616468277402134e-01
1.619999999999999929e+01,9.314731102244494521e-01,3.149861972241032038e-01,6.949125983935156015e-01,2.830260786622065816e-01,4.246513560414896804e-01
1.630000000000000071e+01,9.324627248394891099e-01,3.147752197734980939e-01,6.969325151563151577e-01,2.826619814938193809e-01,4.245375025111794987e-01
1.640000000000000213e+01,9.331478894426274984e-01,3.146918313209347562e-01,6.980290717298709424e-01,2.825690473085572529e-01,4.243498851836279839e-01
1.650000000000000000e+01,9.327466851992015640e-01,3.148250278945464165e-01,6.990671403488296631e-01,2.827048597996781321e-01,4.242408807310223406e-01
1.660000000000000142e+01,9.362722350703274188e-01,3.159412080130569178e-01,7.013695676604694285e-01,2.835384901953871273e-01,4.255820148253678381e-01
1.669999999999999929e+01,9.384947465376366482e-01,3.172245823906537088e-01,7.036039883064898470e-01,2.844551494719498863e-01,4.273166339952863546e-01
1.680000000000000071e+01,9.398058993065867561e-01,3.184319090793392149e-01,7.053578008037231228e-01,2.857373464592229406e-01,4.292986393260150302e-01
1.690000000000000213e+01,9.411320878918538746e-01,3.197505695986179175e-01,7.073639807072064078e-01,2.865828460891794993e-01,4.304980488754209245e-01
1.700000000000000000e+01,9.441911185570406317e-01,3.212789087795249743e-01,7.092083875441064222e-01,2.876087605871103237e-01,4.322992530767615360e-01
1.710000000000000142e+01,9.474611509884423022e-01,3.225537955161457138e-01,7.107776061710726623e-01,2.888500857020198098e-01,4.333254653115034549e-01
1.719999999999999929e+01,9.494741825421256776e-01,3.236454660429535224e-01,7.124250032182753989e-01,2.898970933315365150e-01,4.348477688983236056e-01
1.730000000000000071e+01,9.514436181162891915e-01,3.244325387515135106e-01,7.140989298477886660e-01,2.909546260415494801e-01,4.359703223089916313e-01
1.740000000000000213e+01,9.510955327761446698e-01,3.249799184992621104e-01,7.151875857602471021e-01,2.920650244799650186e-01,4.375440245372794745e-01
1.750000000000000000e+01,9.528108353989556134e-01,3.252167508787053296e-01,7.169020445993385948e-01,2.927568841980727754e-01,4.387890953926010806e-01
1.760000000000000142e+01,9.549217823555813389e-01,3.253480407205498470e-01,7.184076491644266760e-01,2.935315181987495636e-01,4.401235164544290424e-01
1.769999999999999929e+01,9.547050805754436764e-01,3.254907611652861910e-01,7.195308914555877955e-01,2.936514315584719537e-01,4.402950488418742592e-01
1.780000000000000071e+01,9.564859182860163678e-01,3.256737523686325519e-01,7.202424127208095772e-01,2.941046971549204914e-01,4.411024653751655644e-01
1.790000000000000213e+01,9.572628477850999573e-01,3.259838117316776196e-01,7.207990749146060416e-01,2.948154348095659572e-01,4.420583258507179703e-01
1.800000000000000000e+01,9.594060962944012116e-01,3.262384477495826607e-01,7.209239624535753732e-01,2.951938870931326564e-01,4.428177403555818015e-01
1.810000000000000142e+01,9.612496287232387138e-01,3.263710655668751737e-01,7.208912066260871887e-01,2.955899956749919455e-01,4.433248601420775037e-01
1.819999999999999929e+01,9.623045102917492377e-01,3.264445309550910168e-01,7.207372359436133857e-01,2.953561578722794789e-01,4.434675456341034550e-01
1.830000000000000071e+01,9.636283377351083645e-01,3.265276743578475194e-01,7.202442723123447799e-01,2.954173344697338943e-01,4.436390834197762034e-01
1.840000000000000213e+01,9.642426881550067996e-01,3.265849397895796979e-01,7.202354636825333278e-01,2.956128733882098514e-01,4.435617828939703577e-01
1.850000000000000000e+01,9.646315059130382563e-01,3.266257118745342081e-01,7.209679209552546375e-01,2.957553905845582420e-01,4.444146721013497170e-01
1.860000000000000142e+01,9.664999682194513886e-01,3.266559993338934431e-01,7.222548887090006753e-01,2.955334816544650245e-01,4.441685317056352500e-01
1.869999999999999929e+01,9.688431555326320055e-01,3.266009452483841780e-01,7.232018474354895421e-01,2.952818126387655173e-01,4.438859530368290396e-01
1.880000000000000071e+01,9.705156364251510404e-01,3.266197294677449792e-01,7.242664660729533077e-01,2.954707786083929921e-01,4.442871850117012245e-01
1.890000000000000213e+01,9.721994877509074762e-01,3.272527816312335025e-01,7.263782876051069204e-01,2.957993507872618832e-01,4.449279739230184161e-01
1.900000000000000000e+01,9.747619006822654253e-01,3.283217514587284946e-01,7.287607674937771618e-01,2.960974605449719355e-01,4.459229415437386268e-01
1.910000000000000142e+01,9.762346700343336181e-01,3.292999413923867191e-01,7.312075430451161484e-01,2.968562940434488762e-01,4.468741577021489442e-01
1.920000000000000284e+01,9.780372896542328665e-01,3.302643106889390778e-01,7.336754389834726497e-01,2.975401793894125735e-01,4.478742393493387874e-01
