lag_ps,Li_A2,Zr_A2,Cl_A2,S_A2,O_A2
2.400000000000000355e+00,6.502280904088509894e-01,2.735329556402829598e-01,5.820751249128325311e-01,2.138430939592127211e-01,3.294297339295415017e-01
2.500000000000000000e+00,6.513748823755783901e-01,2.720664707922757497e-01,5.829148453845102162e-01,2.123279202638726215e-01,3.280291238555729794e-01
2.600000000000000089e+00,6.550521770483489492e-01,2.710627499448595712e-01,5.841954110845921644e-01,2.111880401109906269e-01,3.273901862836455789e-01
2.700000000000000178e+00,6.578593502613706567e-01,2.710611877292759542e-01,5.867432531394483064e-01,2.109904293199668934e-01,3.274944815810700849e-01
2.800000000000000266e+00,6.584847042502718351e-01,2.715495486818114146e-01,5.900351315660845586e-01,2.110637467809297896e-01,3.280149077988826489e-01
2.900000000000000355e+00,6.615137354372919720e-01,2.726211051474885516e-01,5.939305515089200460e-01,2.119898398732457667e-01,3.301141361612440206e-01
3.000000000000000000e+00,6.629867023624076428e-01,2.739355333969676343e-01,5.981138208858134409e-01,2.128641921787789715e-01,3.323198816700769220e-01
3.100000000000000089e+00,6.663474515932388265e-01,2.755308218997248315e-01,6.023164110281405970e-01,2.143320719279538378e-01,3.347569610937617957e-01
3.200000000000000178e+00,6.691538465372477429e-01,2.770123705930717661e-01,6.062097529197378876e-01,2.156664429231738844e-01,3.365904929481268182e-01
3.300000000000000266e+00,6.704729437834501260e-01,2.783484152020789248e-01,6.099615023783259149e-01,2.170869791457840647e-01,3.383685520410804615e-01
3.400000000000000355e+00,6.726981629477669644e-01,2.799480332583352826e-01,6.134492274855163352e-01,2.185014955888082977e-01,3.404638418544911338e-01
3.500000000000000000e+00,6.753077312015522971e-01,2.818717727685122743e-01,6.170728404149516955e-01,2.197890450746362301e-01,3.418206172914707297e-01
3.600000000000000089e+00,6.781941747335740178e-01,2.838402266256236928e-01,6.209616638365077490e-01,2.207278613592170702e-01,3.432138812134120642e-01
3.700000000000000178e+00,6.816929091502924587e-01,2.855306313629108472e-01,6.254307281529343232e-01,2.217102890641629853e-01,3.448871059760874047e-01
3.800000000000000266e+00,6.870314578859744170e-01,2.870218497687399006e-01,6.297390449729226569e-01,2.228651626050728585e-01,3.467530043149457675e-01
3.900000000000000355e+00,6.911017351926280750e-01,2.884736093146812452e-01,6.334638052936936159e-01,2.239688183277797340e-01,3.479723871149905112e-01
4.000000000000000000e+00,6.936767167137697365e-01,2.897097797068452496e-01,6.365441575932333507e-01,2.252779811556844536e-01,3.495866619537977837e-01
4.100000000000000533e+00,6.958729277013291359e-01,2.905771577093521629e-01,6.387485023214573010e-01,2.262722456608061428e-01,3.507985362661977802e-01
4.200000000000000178e+00,6.978047912760309002e-01,2.912590306088635450e-01,6.400811313843722816e-01,2.269548327231663276e-01,3.516510903474061589e-01
4.299999999999999822e+00,7.002751436406399188e-01,2.922048925321615309e-01,6.420983966584450364e-01,2.278324714794506545e-01,3.529373022863814269e-01
4.400000000000000355e+00,7.024957357067103114e-01,2.930186038867615417e-01,6.447955539402515646e-01,2.286330586883215388e-01,3.544369101090924512e-01
4.500000000000000000e+00,7.042390936323951189e-01,2.935797455592052962e-01,6.472523761249387997e-01,2.289875471397270768e-01,3.549268624488836066e-01
4.600000000000000533e+00,7.084127882378743468e-01,2.941292437893422429e-01,6.498521231199615444e-01,2.291885502104636652e-01,3.557820946985949528e-01
4.700000000000000178e+00,7.123129809772534848e-01,2.949232441841901919e-01,6.527885737134989652e-01,2.300735029600039228e-01,3.573684992198596921e-01
4.800000000000000711e+00,7.138540851213706073e-01,2.959016547196184899e-01,6.560264506390054429e-01,2.305930408889689531e-01,3.588269560005408754e-01
4.900000000000000355e+00,7.161382326678794596e-01,2.969842081944348844e-01,6.589073024852419858e-01,2.316010541634168640e-01,3.602727315901489979e-01
5.000000000000000000e+00,7.182059438479716507e-01,2.977793405650165370e-01,6.613779092116776059e-01,2.321642747552229158e-01,3.608088306422274072e-01
5.100000000000000533e+00,7.202269929252311798e-01,2.983879107254774343e-01,6.637703863126745985e-01,2.326053936744310879e-01,3.618269349851823691e-01
5.200000000000000178e+00,7.209754039924068936e-01,2.987616336199214739e-01,6.655968857111655979e-01,2.328195819523053711e-01,3.624833883962585435e-01
5.300000000000000711e+00,7.228244034452415701e-01,2.992210029114956149e-01,6.680063663979619593e-01,2.328723385695365966e-01,3.633908375343867236e-01
5.400000000000000355e+00,7.259367744602372996e-01,2.998892514862900316e-01,6.708332664534950585e-01,2.330302700877488198e-01,3.634735245715173257e-01
5.500000000000000000e+00,7.275396073629113447e-01,3.007656608993181657e-01,6.740987099462231180e-01,2.335299081532649090e-01,3.646595669112991378e-01
5.600000000000000533e+00,7.291141788401269697e-01,3.015226513716710022e-01,6.781200167586122207e-01,2.343069304394400365e-01,3.654040746100212234e-01
5.700000000000000178e+00,7.328332292046069174e-01,3.024052520407928268e-01,6.823917689281810972e-01,2.356221027284827463e-01,3.674935254166015186e-01
5.800000000000000711e+00,7.386506158477806894e-01,3.035788429396814592e-01,6.869590450917792968e-01,2.366258579511113513e-01,3.695683129936218614e-01
5.900000000000000355e+00,7.419347644672319442e-01,3.044191113009353522e-01,6.912693503522915339e-01,2.374266621508575592e-01,3.713344505407391583e-01
6.000000000000000000e+00,7.458033743672095595e-01,3.046213904303488040e-01,6.945976082327393053e-01,2.374628809346683300e-01,3.720728058751636702e-01
6.100000000000000533e+00,7.468086634903117194e-01,3.042047365162419137e-01,6.966425100692934524e-01,2.368255664645612102e-01,3.721888790838954186e-01
6.200000000000000178e+00,7.480455549313227426e-01,3.031944589912994314e-01,6.975892882996812538e-01,2.359758214685246103e-01,3.712900296279627033e-01
6.300000000000000711e+00,7.485471434881917352e-01,3.020483702701877715e-01,6.985284255576518220e-01,2.352086552641097783e-01,3.706186809289320205e-01
6.400000000000000355e+00,7.487916901708523421e-01,3.011186042273507057e-01,6.992304388836934059e-01,2.342549749728858322e-01,3.697751524892973762e-01
6.500000000000000000e+00,7.506569104052358554e-01,3.003730272359170228e-01,7.000397197469742094e-01,2.333015960440849579e-01,3.683679034759377302e-01
6.600000000000000533e+00,7.511620721972539494e-01,3.001193473477156703e-01,7.009279491071558343e-01,2.330890187563096627e-01,3.683671705591605727e-01
6.700000000000000178e+00,7.533166844331363743e-01,3.001000027517090052e-01,7.023366851660300947e-01,2.327546617393976003e-01,3.687954356769975184e-01
6.800000000000000711e+00,7.558430723151206010e-01,3.003756306602030079e-01,7.045100033237421400e-01,2.329647043038983178e-01,3.699370627804741685e-01
6.900000000000000355e+00,7.592887905789993397e-01,3.011527175873605078e-01,7.072080350871166043e-01,2.340639209799455500e-01,3.716314640225472643e-01
7.000000000000000000e+00,7.637985414160246567e-01,3.019770007306581405e-01,7.098472410367701046e-01,2.351140580367390709e-01,3.729727256002747238e-01
7.100000000000000533e+00,7.662681174452938837e-01,3.031931937709528846e-01,7.127190579582867169e-01,2.363278939928620259e-01,3.753991710299947049e-01
7.200000000000000178e+00,7.696002331152538289e-01,3.047136353760470651e-01,7.152478221422138294e-01,2.374584662520680955e-01,3.765922709957291725e-01
7.300000000000000711e+00,7.726180158500138839e-01,3.067495093695870034e-01,7.183027485018516067e-01,2.389909492795391222e-01,3.787562630999222191e-01
7.400000000000000355e+00,7.752055135524770213e-01,3.086888991760384227e-01,7.219247749367627698e-01,2.405603528963021209e-01,3.807763191122853219e-01
7.500000000000000000e+00,7.774618349402313555e-01,3.102522968396657643e-01,7.252876215314240094e-01,2.420463155232557562e-01,3.830461139330283427e-01
7.600000000000000533e+00,7.784069801414941203e-01,3.115108916635647707e-01,7.277437692861834506e-01,2.431745327568119175e-01,3.844966159179020182e-01
7.700000000000000178e+00,7.785642456933775657e-01,3.121697719831466600e-01,7.296648284683819874e-01,2.439139777652433450e-01,3.853905193135096496e-01
7.800000000000000711e+00,7.815944207962720602e-01,3.125807483371085271e-01,7.315969870418306265e-01,2.448355828728610850e-01,3.863589784492346690e-01
7.900000000000000355e+00,7.817679672908275368e-01,3.132834350974036397e-01,7.342013230985209304e-01,2.455489840623002462e-01,3.872589490334230056e-01
8.000000000000000000e+00,7.845842132403070268e-01,3.138733901020668293e-01,7.374310779460651055e-01,2.457781348299606650e-01,3.880782019496906710e-01
8.099999999999999645e+00,7.853604927841401073e-01,3.144954759564173030e-01,7.406682828355781734e-01,2.456258266665053147e-01,3.883670653544868401e-01
8.200000000000001066e+00,7.879556593162617695e-01,3.153134825429310117e-01,7.439257033449248047e-01,2.456298957567171481e-01,3.891486842554608971e-01
8.300000000000000711e+00,7.885635196291763682e-01,3.163296038521447029e-01,7.476343230461749423e-01,2.459780406619598847e-01,3.892053315860618534e-01
8.400000000000000355e+00,7.902024771926410285e-01,3.172908457342019650e-01,7.514585146522070325e-01,2.466222391746730191e-01,3.906035455693718794e-01
8.500000000000000000e+00,7.912071928270829613e-01,3.177610572711766501e-01,7.538849116878564294e-01,2.469898709550316651e-01,3.911551148547119383e-01
8.599999999999999645e+00,7.909801771805713422e-01,3.179441768980439398e-01,7.561277680666123047e-01,2.469261301678673248e-01,3.915393238777269969e-01
8.700000000000001066e+00,7.923142876268031154e-01,3.179136391582170207e-01,7.575225165154557683e-01,2.465934271984691062e-01,3.913441474641098372e-01
8.800000000000000711e+00,7.929168998865611107e-01,3.176822578275972364e-01,7.583128528975896510e-01,2.459963493988242267e-01,3.906727869679688103e-01
8.900000000000000355e+00,7.955471172901080745e-01,3.174352516776288158e-01,7.599959220007425076e-01,2.451626957556554132e-01,3.900276287042952483e-01
9.000000000000000000e+00,7.946996966774637627e-01,3.170587331145046095e-01,7.624315835872499392e-01,2.447605811309533086e-01,3.900641676817103720e-01
9.099999999999999645e+00,7.966353851622778315e-01,3.166632378184006669e-01,7.641825535623260057e-01,2.440702715916553689e-01,3.894755543367862671e-01
9.200000000000001066e+00,7.967839686584521353e-01,3.161871309875505243e-01,7.654701635596756759e-01,2.431966324104651855e-01,3.891479673244258031e-01
9.300000000000000711e+00,7.961716866520047731e-01,3.151807801715501012e-01,7.660037064576415977e-01,2.426174050544324112e-01,3.888354320700700417e-01
9.400000000000000355e+00,7.958214310513351819e-01,3.142955019307962505e-01,7.660125603575729247e-01,2.422618795568749483e-01,3.886485518578357556e-01
9.500000000000000000e+00,7.939922677737418777e-01,3.134639962733208329e-01,7.656006472665365381e-01,2.421685960659995251e-01,3.884205929308913730e-01
9.600000000000001421e+00,7.950968184127316096e-01,3.129703781868486412e-01,7.654775397114554902e-01,2.420976313244868061e-01,3.884464647331947740e-01
9.700000000000001066e+00,7.947950786426413172e-01,3.132255034020208218e-01,7.670908028909003695e-01,2.424225591925104339e-01,3.890555475615451453e-01
9.800000000000000711e+00,7.970656034182822536e-01,3.136633751140755488e-01,7.693250149600660004e-01,2.434049267534903749e-01,3.902351819119756482e-01
9.900000000000000355e+00,7.960211341918715933e-01,3.137006474727481176e-01,7.712470407221927449e-01,2.437582730888376570e-01,3.908218267247513533e-01
1.000000000000000000e+01,7.971915458030616186e-01,3.138273281699481831e-01,7.736813522322462111e-01,2.442473178206478468e-01,3.913290692491890321e-01
1.010000000000000142e+01,7.993413030107154871e-01,3.143306251965753417e-01,7.765342386529566765e-01,2.447372538985683743e-01,3.923450170578514085e-01
1.020000000000000107e+01,8.001163663232659928e-01,3.153991244271988070e-01,7.796036389335903038e-01,2.458261651583881768e-01,3.940055886618440972e-01
1.030000000000000071e+01,8.024819913357635892e-01,3.166054402511028765e-01,7.827122587217687499e-01,2.468061411849195030e-01,3.954965538071924525e-01
1.040000000000000036e+01,8.046285107899827649e-01,3.176963931891101933e-01,7.856046205702671426e-01,2.474589842018513064e-01,3.966412777977010862e-01
1.050000000000000000e+01,8.054493750954891951e-01,3.185908142288940148e-01,7.885775636247159825e-01,2.483610739656291200e-01,3.977533886584634359e-01
1.060000000000000142e+01,8.079641337923055833e-01,3.193406297006858852e-01,7.910058644548753071e-01,2.488879981394816754e-01,3.980656174977642570e-01
1.070000000000000107e+01,8.092044142302032839e-01,3.203445944603659501e-01,7.934405223497326132e-01,2.495609968935968148e-01,3.990495990220584988e-01
1.080000000000000071e+01,8.122902981965952618e-01,3.215532736542157655e-01,7.962446962665141736e-01,2.502529195595347145e-01,4.003647942913762803e-01
1.090000000000000036e+01,8.130713136867414592e-01,3.224432475092401940e-01,7.997259477884908208e-01,2.505818445411427398e-01,4.006881299322969658e-01
1.100000000000000000e+01,8.125008384086072066e-01,3.229454688122381789e-01,8.022392328300588238e-01,2.503691303001618351e-01,4.006413556846492030e-01
1.110000000000000142e+01,8.116256646190768143e-01,3.230459626066341516e-01,8.038593286900360679e-01,2.499026831585600961e-01,3.999512561548945744e-01
1.120000000000000107e+01,8.099384733302933403e-01,3.230765648432979420e-01,8.050616769442155984e-01,2.497048987139647291e-01,3.999675824446324857e-01
1.130000000000000071e+01,8.095380640563393237e-01,3.230584747311793237e-01,8.059700028323055765e-01,2.500066128320097558e-01,4.004909486144575537e-01
1.140000000000000036e+01,8.100191499811045803e-01,3.228557249191886802e-01,8.062456600545553353e-01,2.501299481140426550e-01,4.005080378159610044e-01
1.150000000000000000e+01,8.119619654562629796e-01,3.227751172583100403e-01,8.070997591630379997e-01,2.504391128669223310e-01,4.008496759370572260e-01
1.160000000000000142e+01,8.144910592250566017e-01,3.228604627355707857e-01,8.082879892154080093e-01,2.511365819299721247e-01,4.010300667260258689e-01
1.170000000000000107e+01,8.175462876162382653e-01,3.233180447810110048e-01,8.094732141643385948e-01,2.516713824780550390e-01,4.019074911833970809e-01
1.180000000000000071e+01,8.191355989236678292e-01,3.233661144527908982e-01,8.100113623217297665e-01,2.517666700178233241e-01,4.020089545169874823e-01
1.190000000000000036e+01,8.191318137029525159e-01,3.229219530641724289e-01,8.097598582135374645e-01,2.515708224897087453e-01,4.023729127137218309e-01
1.200000000000000000e+01,8.198368524918918654e-01,3.224082589285059419e-01,8.099191580192651729e-01,2.513528953563532453e-01,4.021938803418884101e-01
1.210000000000000142e+01,8.212431210538183590e-01,3.217760688361115395e-01,8.103014994267198068e-01,2.510884575252683160e-01,4.021025062866145916e-01
1.220000000000000107e+01,8.216849586367357405e-01,3.211259442623807248e-01,8.104676588194446030e-01,2.506252526923691826e-01,4.020242704886083374e-01
1.230000000000000071e+01,8.234904818764151591e-01,3.206516960647273207e-01,8.116169582599083165e-01,2.500588244520162151e-01,4.016776494544892495e-01
1.240000000000000036e+01,8.244271270801548646e-01,3.195687458667182401e-01,8.117930501556301914e-01,2.495100602974537618e-01,4.010836041338963764e-01
1.250000000000000000e+01,8.256776066523571211e-01,3.183045204987998700e-01,8.114857178977966656e-01,2.489186109312208628e-01,4.004068337958661683e-01
1.260000000000000142e+01,8.261690009409636826e-01,3.173721852552126022e-01,8.106909977068881279e-01,2.481791305423239891e-01,3.994929191339501862e-01
1.270000000000000107e+01,8.259339975220668650e-01,3.172851760922886788e-01,8.112601770688323555e-01,2.477645776341999284e-01,3.994708933020808539e-01
1.280000000000000071e+01,8.271377769638174060e-01,3.177792602608967565e-01,8.133000761555586600e-01,2.483319484777755382e-01,3.998153208595387476e-01
1.290000000000000036e+01,8.271002203817953147e-01,3.184486003184994196e-01,8.157048832473517974e-01,2.491287171905443576e-01,4.007855543898318218e-01
1.300000000000000000e+01,8.261854709774264505e-01,3.191801485591660992e-01,8.184157517757956191e-01,2.503082430223849686e-01,4.017699060320781834e-01
1.310000000000000142e+01,8.288314633574629386e-01,3.200007487360518876e-01,8.219371255613093785e-01,2.513401911647052400e-01,4.032167974210454919e-01
1.320000000000000107e+01,8.305513777234198036e-01,3.208542876987827142e-01,8.249473278768025830e-01,2.522526147172192146e-01,4.041833934589295074e-01
1.330000000000000071e+01,8.299748873486632039e-01,3.218713192751493923e-01,8.282764964442699274e-01,2.527661950352968478e-01,4.049333377481058593e-01
1.340000000000000036e+01,8.309363039156888453e-01,3.228680870729362384e-01,8.319399081143185049e-01,2.530139303603748946e-01,4.054202801255615829e-01
1.350000000000000000e+01,8.318056567622094111e-01,3.239479270493265117e-01,8.350589422104758297e-01,2.531643787889769626e-01,4.062112688330825061e-01
1.360000000000000142e+01,8.330263409237103067e-01,3.247739615939296831e-01,8.375536437266263290e-01,2.532541041321654807e-01,4.060609802144950486e-01
1.370000000000000107e+01,8.354454870044200065e-01,3.253230198605512324e-01,8.401267179843279198e-01,2.532039375926748992e-01,4.061553338738465024e-01
1.380000000000000071e+01,8.363968373762171726e-01,3.254039630610620071e-01,8.423706532664128055e-01,2.531988738252405335e-01,4.064626503325754481e-01
1.390000000000000036e+01,8.374296581877738177e-01,3.252269190146697686e-01,8.439097964863780943e-01,2.533166150884106349e-01,4.071442175612454140e-01
1.400000000000000000e+01,8.394348527290352857e-01,3.248601658612171317e-01,8.443212322501453260e-01,2.532113289248386079e-01,4.068903830883631723e-01
1.410000000000000142e+01,8.396625676270635941e-01,3.241813481845208789e-01,8.443636775270962902e-01,2.528984791134253896e-01,4.064870113849153310e-01
1.420000000000000107e+01,8.388050171337440020e-01,3.239070651565854608e-01,8.450742825310261219e-01,2.525774331838871456e-01,4.070254427099943006e-01
1.430000000000000071e+01,8.398305190872522585e-01,3.239336972879712784e-01,8.456402577989952096e-01,2.527375342485388421e-01,4.072980397131249486e-01
1.440000000000000036e+01,8.433094040236488453e-01,3.241713378203397999e-01,8.471519203236514972e-01,2.536307987151882881e-01,4.081713242886876314e-01
1.450000000000000000e+01,8.441110578370663031e-01,3.247288536533178283e-01,8.491519438660830588e-01,2.542771839103223908e-01,4.094689595329172316e-01
1.460000000000000142e+01,8.454399825037736127e-01,3.254494607788870897e-01,8.510154818699144919e-01,2.548327817887431901e-01,4.099654643745757054e-01
1.470000000000000107e+01,8.471128509028180709e-01,3.262373618473703996e-01,8.526742993701638129e-01,2.551273366511440099e-01,4.104169687217574247e-01
1.480000000000000071e+01,8.472685921777002305e-01,3.270214432824730122e-01,8.551368600324021907e-01,2.559452066800074199e-01,4.114773709576858840e-01
1.490000000000000036e+01,8.486951909016333673e-01,3.278530783828777495e-01,8.579103215672443383e-01,2.564419267368566180e-01,4.125671547841151532e-01
1.500000000000000000e+01,8.494145278464895199e-01,3.284435937002270212e-01,8.599842706897209421e-01,2.568098749723900509e-01,4.131308222593204071e-01
1.510000000000000142e+01,8.485922907118456093e-01,3.291596868044577850e-01,8.615452252615503070e-01,2.569883815772573965e-01,4.135466173027733672e-01
1.520000000000000107e+01,8.493560852160786379e-01,3.295379968279377736e-01,8.633029635277749136e-01,2.567964822487084908e-01,4.134678713919421877e-01
1.530000000000000071e+01,8.488166288566754147e-01,3.293835602627311898e-01,8.650144862596857998e-01,2.566310572952586466e-01,4.136883805550008453e-01
1.540000000000000036e+01,8.486815719419074089e-01,3.293211830926354167e-01,8.670807133384684784e-01,2.565822990306611540e-01,4.136392527311412715e-01
1.550000000000000000e+01,8.483540582965648502e-01,3.294024727129745145e-01,8.687244739768409385e-01,2.565665520272055744e-01,4.139413673175533215e-01
1.560000000000000142e+01,8.473920006988324705e-01,3.291189943534625351e-01,8.697628192627605559e-01,2.570050691614692573e-01,4.140513647052861956e-01
1.570000000000000107e+01,8.469580919861415813e-01,3.287756742291538248e-01,8.706309575159474345e-01,2.571835898585301261e-01,4.140105278956374146e-01
1.580000000000000071e+01,8.477352546942954481e-01,3.285488448014669549e-01,8.718556365160923249e-01,2.571746165682947116e-01,4.142843561500496596e-01
1.590000000000000036e+01,8.474386149381778477e-01,3.284576277110426989e-01,8.729724481934494351e-01,2.567402834988271043e-01,4.141225055854639847e-01
1.600000000000000000e+01,8.472807761196727849e-01,3.283015938197257344e-01,8.741979118784274361e-01,2.565229630156769525e-01,4.142724547678575120e-01
1.610000000000000142e+01,8.478502651806997248e-01,3.280511919389735298e-01,8.751247091968624714e-01,2.563351449228358225e-01,4.139155741219235907e-01
1.619999999999999929e+01,8.478502933568068389e-01,3.278874170520019171e-01,8.767319845033935133e-01,2.564376727492654884e-01,4.146884989008686739e-01
1.630000000000000071e+01,8.482316872904613891e-01,3.276427610924275702e-01,8.781182922851797912e-01,2.566458594846987018e-01,4.149124085863711842e-01
1.640000000000000213e+01,8.502236703258528872e-01,3.277592909852029002e-01,8.794020279318055522e-01,2.566971820564734608e-01,4.153752194116080432e-01
1.650000000000000000e+01,8.504875030090550680e-01,3.281444316654236748e-01,8.809194324552825917e-01,2.567764493478096877e-01,4.157937158338355088e-01
1.660000000000000142e+01,8.509372282317687608e-01,3.285221193982954535e-01,8.823602413428471847e-01,2.572258482765818477e-01,4.159382270489229150e-01
1.669999999999999929e+01,8.524231528001999791e-01,3.286380232048821126e-01,8.838314842117437342e-01,2.573487801816054521e-01,4.158812763683488178e-01
1.680000000000000071e+01,8.545342163977496242e-01,3.288970692258268436e-01,8.855743813904530803e-01,2.575857520557938152e-01,4.158878759814740866e-01
1.690000000000000213e+01,8.571927210472486403e-01,3.296864522879029979e-01,8.881808644766642225e-01,2.581572788614959202e-01,4.162709072256123299e-01
1.700000000000000000e+01,8.599249413336721437e-01,3.308797715819383201e-01,8.917311511358582132e-01,2.588483194365437945e-01,4.169420563221961640e-01
1.710000000000000142e+01,8.617897165266674708e-01,3.315171840325452646e-01,8.943126226887524455e-01,2.590746169069081950e-01,4.175010192284611121e-01
1.719999999999999929e+01,8.623894229838690029e-01,3.315549260725476066e-01,8.957191000081426990e-01,2.591757191037305508e-01,4.178063778016957164e-01
1.730000000000000071e+01,8.635016176727118298e-01,3.315099308590255811e-01,8.966461751718834972e-01,2.593359893185444576e-01,4.184308678498204204e-01
1.740000000000000213e+01,8.608923934023123836e-01,3.311364963728469779e-01,8.969158936115172454e-01,2.590153853488979530e-01,4.176099932090575617e-01
1.750000000000000000e+01,8.612564631512285018e-01,3.305844539489178335e-01,8.967297239912804807e-01,2.583502824343136828e-01,4.167474079937191767e-01
1.760000000000000142e+01,8.594975585105303351e-01,3.301296173872334538e-01,8.972206293252985576e-01,2.577623127729554153e-01,4.162084221147446250e-01
1.769999999999999929e+01,8.587427538725485032e-01,3.295432531154866562e-01,8.976097359470459613e-01,2.573275781557864961e-01,4.163544688822989892e-01
1.780000000000000071e+01,8.599012664579845922e-01,3.292691247500747487e-01,8.984515640818587778e-01,2.569681223025822581e-01,4.160836270928792713e-01
1.790000000000000213e+01,8.589184036507447884e-01,3.294967133558726613e-01,9.003878742956502590e-01,2.572090720055157376e-01,4.168405027154777343e-01
1.800000000000000000e+01,8.609033266862641254e-01,3.303017312556998375e-01,9.032195107143502488e-01,2.580219095779698324e-01,4.176839725508519896e-01
1.810000000000000142e+01,8.615828568031589363e-01,3.311048373310828130e-01,9.056697645167451904e-01,2.588621834230396268e-01,4.190990502211052182e-01
1.819999999999999929e+01,8.646910889984733561e-01,3.319741360339064085e-01,9.084648935670001091e-01,2.597693012940552881e-01,4.206282984562096927e-01
1.830000000000000071e+01,8.671645103371479202e-01,3.328132990897336718e-01,9.112842486899018768e-01,2.607811394312196107e-01,4.216486573152283812e-01
1.840000000000000213e+01,8.696515924450054502e-01,3.331500759706091386e-01,9.133671188901902882e-01,2.612240555738902237e-01,4.221083650559268596e-01
1.850000000000000000e+01,8.686152243779390325e-01,3.334635171724694147e-01,9.156490442160066801e-01,2.611201632682495499e-01,4.221800233697164395e-01
1.860000000000000142e+01,8.691031920751421946e-01,3.340132549902494752e-01,9.179238904712678782e-01,2.612733477543461857e-01,4.223147216153728123e-01
1.869999999999999929e+01,8.704418275668930338e-01,3.345597449311080163e-01,9.202041999622913027e-01,2.614941233529362585e-01,4.228620366411388609e-01
1.880000000000000071e+01,8.712230097052535704e-01,3.351111064064868361e-01,9.223346044880718075e-01,2.618317443725048377e-01,4.233209485371460246e-01
1.890000000000000213e+01,8.711569600703471528e-01,3.357415832887044593e-01,9.244712578852288809e-01,2.624424094833573418e-01,4.237110195165390558e-01
1.900000000000000000e+01,8.715020937634457843e-01,3.365736873563558995e-01,9.267274917377744670e-01,2.629812984901013784e-01,4.240104544470532089e-01
1.910000000000000142e+01,8.704552707662599476e-01,3.373606405874498004e-01,9.287678433199050287e-01,2.633991058814618702e-01,4.244749510262175729e-01
1.920000000000000284e+01,8.730447311085630657e-01,3.383487421399925532e-01,9.310715398919771069e-01,2.640733328398000013e-01,4.251360031216614432e-01
