time_ps,T_K,P_GPa,PE_eV_atom,rho_g_cm3
1.135000000000000142e+01,8.997452030499999864e+02,-8.902913590703333269e-02,-4.768304137031250001e+00,1.053417391366041178e+00
1.140000000000000036e+01,9.817049938899999688e+02,3.870969670033333476e-01,-4.773117048385416616e+00,1.065488643487295217e+00
1.145000000000000107e+01,9.388858446399999593e+02,-2.303855582833333193e-01,-4.767692646875000051e+00,1.069781507046717373e+00
1.150000000000000000e+01,9.157668728099999953e+02,2.288975246966666877e-01,-4.768597968385416941e+00,1.077751124628978152e+00
1.155000000000000071e+01,9.317743484100000160e+02,-1.299416318876666365e-01,-4.776719593541666420e+00,1.082770522570200677e+00
1.160000000000000142e+01,8.637188984399999754e+02,1.074419906876086656e-01,-4.774062171562500012e+00,1.086447928387123119e+00
1.165000000000000036e+01,8.919582832400000143e+02,-5.314418527900000022e-02,-4.780627052916666564e+00,1.087829937318230300e+00
1.170000000000000107e+01,8.610401046299999734e+02,3.880041908766666131e-02,-4.778090970156250172e+00,1.089773145893324857e+00
1.175000000000000000e+01,8.365715372399999978e+02,-3.466899654766666394e-01,-4.775350415520833280e+00,1.092801501219170968e+00
1.180000000000000071e+01,8.439375675000000001e+02,2.142774045560000284e-02,-4.772566060885416128e+00,1.105737746240933239e+00
1.185000000000000142e+01,9.047215270899999950e+02,3.785563582333340005e-03,-4.767366713072916262e+00,1.119787935856394023e+00
1.190000000000000036e+01,9.708672572599999739e+02,2.224618372566666835e-02,-4.767913765468749787e+00,1.132763347567756540e+00
1.195000000000000107e+01,9.768359243200000037e+02,1.464448753603333209e-01,-4.769520147760416329e+00,1.145547995726704071e+00
1.200000000000000000e+01,9.348602657000000136e+02,3.282720906133333449e-01,-4.769984137447916162e+00,1.155333618267772033e+00
1.205000000000000071e+01,9.266180880800000068e+02,4.072098149800000566e-02,-4.776051634062500106e+00,1.158217154242546565e+00
1.210000000000000142e+01,8.299530470199999854e+02,2.321963608899999809e-01,-4.768464279062500033e+00,1.156379841342746628e+00
1.215000000000000036e+01,8.882962203499999987e+02,-3.011198791999999957e-02,-4.776791571458333330e+00,1.148939903950580321e+00
1.220000000000000107e+01,9.060784583900000371e+02,-2.358588743166666613e-01,-4.778677976562500263e+00,1.143608647609017703e+00
1.225000000000000000e+01,7.672886246799999981e+02,2.207928754439999752e-01,-4.760569552968750173e+00,1.144305995076355442e+00
1.230000000000000071e+01,9.580983027700000321e+02,-3.613217775800000031e-01,-4.778883384999999429e+00,1.144099906569781222e+00
1.235000000000000142e+01,9.609217805700000099e+02,1.005866574159999943e-01,-4.768137667604166907e+00,1.151623125816060300e+00
1.240000000000000036e+01,1.013258506000000011e+03,-6.490065154333334030e-02,-4.766857614218749539e+00,1.159113789590290766e+00
1.245000000000000107e+01,9.784512078000000201e+02,-3.883371820566666743e-02,-4.763611732135417220e+00,1.168101155901604349e+00
1.250000000000000000e+01,9.345930054000000382e+02,4.852067587266666732e-02,-4.762095689218750039e+00,1.177188794162983054e+00
1.255000000000000071e+01,1.019791698699999984e+03,1.661416119773333200e-01,-4.776512837760416907e+00,1.183941496258245962e+00
1.260000000000000142e+01,9.855772392400000399e+02,-5.091441994033333446e-02,-4.777987390572916659e+00,1.183876616514607294e+00
1.265000000000000036e+01,8.323234294699999509e+02,-6.809850861333333061e-02,-4.764950772187499517e+00,1.181597496898391553e+00
1.270000000000000107e+01,8.827816335300000219e+02,-4.194365296033333163e-02,-4.774277415364583277e+00,1.181353565596412913e+00
1.275000000000000000e+01,8.476162292499999467e+02,-2.425842930400000375e-01,-4.771176699375000219e+00,1.184596612701725782e+00
1.280000000000000071e+01,8.836015107299999727e+02,1.219141227743333195e-01,-4.775409509895832905e+00,1.194231182932215640e+00
1.285000000000000142e+01,9.180861650199999531e+02,1.313779155656666642e-01,-4.777751557604166699e+00,1.200170989600386706e+00
1.290000000000000036e+01,8.883088939699999855e+02,-2.770263016233333597e-01,-4.771652849739583147e+00,1.203312268716151712e+00
1.295000000000000107e+01,9.591291092899999740e+02,1.034918323843333349e-01,-4.776210396562500016e+00,1.213459585089897041e+00
1.300000000000000000e+01,9.912558323800000153e+02,1.571214476146666761e-01,-4.774286260885416411e+00,1.222387626509809921e+00
1.305000000000000071e+01,9.746414701200000081e+02,-1.858750778533333481e-01,-4.771367599166667084e+00,1.225489149995271143e+00
1.310000000000000142e+01,9.488486887799999749e+02,3.873574619566667043e-01,-4.772060462499999822e+00,1.228144182134716100e+00
1.315000000000000036e+01,9.130486883800000442e+02,-2.771316840433333817e-01,-4.774436069322916865e+00,1.224100689288129873e+00
1.320000000000000107e+01,8.692025569200000064e+02,1.712147715916666479e-01,-4.774751800677083047e+00,1.221383854133171853e+00
1.325000000000000000e+01,8.271327073300000166e+02,-4.220508820300000186e-01,-4.772281924375000095e+00,1.215682069775160024e+00
1.330000000000000071e+01,9.057331625199999507e+02,-1.563369826160000142e-01,-4.782694399374999961e+00,1.221379672179467191e+00
1.335000000000000142e+01,9.279731795599999487e+02,7.859743272466666875e-02,-4.783013596770833153e+00,1.231102683261609210e+00
1.340000000000000036e+01,8.643102384400000346e+02,2.726387916293332991e-01,-4.769921950260417098e+00,1.237241172652659094e+00
1.345000000000000107e+01,9.908414496699999745e+02,-7.603721255433333603e-02,-4.776383727552083514e+00,1.238469978694928919e+00
1.350000000000000000e+01,9.457819236999999930e+02,2.204520889953333340e-01,-4.764569979114583909e+00,1.239800427183497700e+00
1.355000000000000071e+01,9.142930736800000204e+02,1.369678677196666527e-01,-4.759950865781250151e+00,1.236494150518508528e+00
1.360000000000000142e+01,9.502497947000000522e+02,1.633454547966666989e-02,-4.769076369010416094e+00,1.232979274590758845e+00
1.365000000000000036e+01,8.304890125900000157e+02,-9.547995330633333999e-02,-4.764523599791666619e+00,1.231112088087856327e+00
1.370000000000000107e+01,8.925925723799999787e+02,4.058847976400000584e-02,-4.780349237291666498e+00,1.230072703271674062e+00
1.375000000000000000e+01,8.493100936099999672e+02,-2.032117047223333250e-01,-4.777751146666666671e+00,1.228367262844547003e+00
1.380000000000000071e+01,7.890595622499999990e+02,-5.365299456000000022e-02,-4.769319538177083651e+00,1.231217971841005676e+00
1.385000000000000142e+01,8.799953841100000318e+02,-1.737953886756666844e-01,-4.776101149166666282e+00,1.237837422100626306e+00
1.390000000000000036e+01,8.506254785400000173e+02,-2.833016004333333560e-01,-4.766974488385416819e+00,1.248195336490526941e+00
1.395000000000000107e+01,9.585651838300000236e+02,2.444211718200000050e-01,-4.776751701718749743e+00,1.265652677779290913e+00
1.400000000000000000e+01,9.934894990200000393e+02,1.416709579833333177e-01,-4.778389041666666337e+00,1.282429083420123517e+00
1.405000000000000071e+01,8.099535379300000386e+02,-1.193815148693333494e-01,-4.754822102968749853e+00,1.298287282263870912e+00
1.410000000000000142e+01,8.847432000899999593e+02,2.004878387799999828e-01,-4.760556061979166920e+00,1.317174016046728902e+00
1.415000000000000036e+01,9.866803167599999824e+02,-1.576810255959999740e-01,-4.767938275156249794e+00,1.333844930020386066e+00
1.420000000000000107e+01,9.574573565900000176e+02,5.809930352200000092e-01,-4.761306423020832845e+00,1.350969880815952706e+00
1.425000000000000000e+01,1.004869873800000050e+03,1.662083372189999964e-01,-4.774283581510416319e+00,1.357653634076920968e+00
1.430000000000000071e+01,9.060300173000000541e+02,2.160423739126666742e-01,-4.777274166249999787e+00,1.356779122894096634e+00
1.435000000000000142e+01,8.557036783500000183e+02,-4.261733946566666487e-01,-4.774356310104166390e+00,1.349286024163439457e+00
1.440000000000000036e+01,9.207758365600000161e+02,1.333974416366666693e-01,-4.782691229218749562e+00,1.350579404995906785e+00
1.445000000000000107e+01,9.563145185600000104e+02,-3.286616203333333347e-02,-4.787750849166666711e+00,1.350037146887015815e+00
1.450000000000000000e+01,8.909054068000000370e+02,-3.047815632166666622e-01,-4.783397282291666386e+00,1.351480465998291969e+00
1.455000000000000071e+01,8.928705925299999535e+02,1.108003934049999889e-01,-4.788172371458332854e+00,1.359129905165945340e+00
1.460000000000000142e+01,8.437891728499999999e+02,-2.021779771563333439e-01,-4.785690450468750079e+00,1.363537239219060559e+00
1.465000000000000036e+01,8.188366543399999955e+02,-5.627364225616667687e-02,-4.784795821874999966e+00,1.372602391755379792e+00
1.470000000000000107e+01,8.309116323700000066e+02,2.206929509763333463e-01,-4.784260625729166883e+00,1.384171250378505524e+00
1.475000000000000000e+01,8.616033637499999713e+02,-1.013223436433333263e-01,-4.781310869374999939e+00,1.391947848443014113e+00
1.480000000000000071e+01,9.388730072299999847e+02,9.034595104333333071e-02,-4.782437464947916439e+00,1.402540272840202107e+00
1.485000000000000142e+01,9.462906751100000520e+02,2.042519632366666948e-01,-4.779272683333332772e+00,1.412074401939300783e+00
1.490000000000000036e+01,8.683625928300000396e+02,9.374556094300000308e-02,-4.768478124114583494e+00,1.414125446026236022e+00
1.495000000000000107e+01,8.960588727900000094e+02,-4.301608967633333697e-02,-4.768998671197916650e+00,1.413085695238745387e+00
1.500000000000000000e+01,8.680426149500000292e+02,5.047060480133332971e-01,-4.760186536718749473e+00,1.410084142349403269e+00
1.505000000000000071e+01,9.902239523199999667e+02,-3.038320094039999586e-01,-4.767011236302082899e+00,1.397284865257239606e+00
1.510000000000000142e+01,9.607808431700000256e+02,4.831125807233333513e-01,-4.755429092812500258e+00,1.387666306308897202e+00
1.515000000000000036e+01,9.701669948100000056e+02,-1.007831703899999959e-01,-4.752899429166666856e+00,1.370064444590711528e+00
1.520000000000000107e+01,9.282621338799999648e+02,7.182244778230000015e-02,-4.749621026770832977e+00,1.354886007455598618e+00
1.525000000000000000e+01,8.966773252499999671e+02,-3.665978439800000044e-01,-4.753704720104166448e+00,1.344716804072032312e+00
1.530000000000000071e+01,9.171212368400000514e+02,8.960713861333334876e-03,-4.766209740468750233e+00,1.342858687080623392e+00
1.535000000000000142e+01,8.055171978099999706e+02,-2.613183953283333416e-01,-4.757183703958333787e+00,1.342520316625772425e+00
1.540000000000000036e+01,8.964962831499999538e+02,1.875651176033333034e-01,-4.770027566197916791e+00,1.349602711767899921e+00
1.545000000000000107e+01,8.762944229900000437e+02,-1.587421227973333238e-01,-4.768694031927083188e+00,1.355798662760566042e+00
1.550000000000000000e+01,8.839053446299999450e+02,3.699671159300000345e-01,-4.769912812083333620e+00,1.362608222327713614e+00
1.555000000000000071e+01,8.068227764299999762e+02,-2.047450139333333308e-01,-4.760434093281250334e+00,1.361969885456814966e+00
1.560000000000000142e+01,9.491500100199999679e+02,1.789377646009999989e-01,-4.776532780156250269e+00,1.366535724387771600e+00
1.565000000000000036e+01,9.243998814599999605e+02,1.662198107533333358e-01,-4.772538027968749930e+00,1.368329274057512812e+00
1.570000000000000107e+01,8.682765325699999721e+02,2.559983871046666581e-01,-4.767427022343750487e+00,1.365946995174965650e+00
1.575000000000000000e+01,9.113069218299999648e+02,-1.333058766016666785e-01,-4.774133142343750080e+00,1.358074626172878219e+00
1.580000000000000071e+01,9.034444311700000299e+02,1.774098910679999808e-01,-4.775154204739583186e+00,1.351130679580823335e+00
1.585000000000000142e+01,8.197161719499999890e+02,-1.149260342956666542e-01,-4.767785667760416679e+00,1.341384570725882686e+00
1.590000000000000036e+01,8.992036277900000414e+02,5.360024774800000585e-02,-4.780117282031249637e+00,1.332817753503502622e+00
1.595000000000000107e+01,9.286267517100000077e+02,-1.930598677973333344e-01,-4.785466890572917187e+00,1.322198847057340920e+00
1.600000000000000000e+01,8.726937796400000025e+02,3.133051995080000235e-02,-4.780309884739582849e+00,1.315064079900374550e+00
1.605000000000000071e+01,8.491084065500000406e+02,-8.553595106666667114e-02,-4.777458514947916512e+00,1.307192204224501886e+00
1.610000000000000142e+01,8.836463702600000261e+02,-2.832578924096667006e-01,-4.777495235520833106e+00,1.300385875182597184e+00
1.615000000000000213e+01,9.486654906899999560e+02,3.103549563410000212e-01,-4.778670492083333166e+00,1.301949362120693676e+00
1.619999999999999929e+01,9.804664234900000110e+02,9.451135139566667343e-02,-4.778590187083333163e+00,1.299237910491648718e+00
1.625000000000000000e+01,9.403758680400000003e+02,-2.957636501820000152e-01,-4.772991317604167172e+00,1.293684702447377877e+00
1.630000000000000071e+01,1.003928637699999967e+03,6.157233129533333793e-01,-4.785346578489583003e+00,1.290634073319903763e+00
1.635000000000000142e+01,8.441615703799999437e+02,-3.023343033700000015e-01,-4.775785656718750438e+00,1.273261541641965033e+00
1.640000000000000213e+01,8.726135383700000148e+02,1.789809314396666740e-01,-4.784578272343749994e+00,1.256976086212884702e+00
1.644999999999999929e+01,8.500364408000000367e+02,-4.594153404600000434e-01,-4.781399516666666294e+00,1.237716194936572256e+00
1.650000000000000000e+01,8.450841020699999717e+02,2.839088394743333743e-01,-4.778097008541666746e+00,1.225741566082164891e+00
1.655000000000000071e+01,8.467974353900000324e+02,-5.741149372966666831e-02,-4.775264058281250001e+00,1.210929616076035664e+00
1.660000000000000142e+01,8.931797542799999974e+02,-1.138178789370000027e-01,-4.776595168072916842e+00,1.197089826129797530e+00
1.665000000000000213e+01,9.538358296100000189e+02,-2.164939131766666636e-01,-4.780578050989583438e+00,1.186971390021456463e+00
1.669999999999999929e+01,9.243853540799999564e+02,-7.345434408033332807e-02,-4.777000466822916458e+00,1.183555816147671580e+00
1.675000000000000000e+01,8.959706911299999774e+02,-5.071327040066666569e-01,-4.775589160729166949e+00,1.184770907773810888e+00
1.680000000000000071e+01,8.546854765000000498e+02,-2.227653604879999971e-01,-4.778031494374999966e+00,1.199806371842487174e+00
1.685000000000000142e+01,8.455738638899999842e+02,1.092340063429999980e-01,-4.788298018229166786e+00,1.224521729420771532e+00
1.690000000000000213e+01,8.359860928800000011e+02,2.886261202900000100e-01,-4.793161422135416849e+00,1.249099997458271716e+00
1.694999999999999929e+01,8.233764773999999989e+02,2.547373995290000415e-01,-4.792610642916666386e+00,1.268355760080454475e+00
1.700000000000000000e+01,8.947022457000000486e+02,-1.018523293099999651e-02,-4.798834966041666483e+00,1.281513315576943146e+00
1.705000000000000071e+01,8.809578770499999791e+02,3.604029373766666766e-01,-4.792845084218749996e+00,1.291699843295657901e+00
1.710000000000000142e+01,8.570454017299999805e+02,6.016138793333333096e-02,-4.785349007812500055e+00,1.290935511291639415e+00
1.715000000000000213e+01,8.867827188200000137e+02,-3.281224232433332944e-02,-4.782427418802083885e+00,1.287182475233638046e+00
1.719999999999999929e+01,9.513031624100000272e+02,-3.193707546699999789e-01,-4.782040274791666157e+00,1.285017245158320831e+00
1.725000000000000000e+01,9.008534942000000001e+02,-1.250400170200000050e-01,-4.771041353958333175e+00,1.289896155968157876e+00
1.730000000000000071e+01,9.357741163399999778e+02,1.533662122560000007e-01,-4.773258378229166432e+00,1.300166021295002583e+00
1.735000000000000142e+01,9.005333949099999700e+02,-2.615748339163332936e-01,-4.769512977604166259e+00,1.307861684091521814e+00
1.740000000000000213e+01,8.947696110599999884e+02,7.353467331266667906e-02,-4.769026326614583589e+00,1.320104253872908195e+00
1.744999999999999929e+01,9.600600111899999547e+02,6.774814344666667265e-02,-4.777997275156249835e+00,1.332073345860002034e+00
1.750000000000000000e+01,8.506532448699999804e+02,2.000326850666666115e-02,-4.769119329218749925e+00,1.343863659243447861e+00
1.755000000000000071e+01,8.921603343299999551e+02,-2.331239988076666547e-01,-4.780535712291666961e+00,1.355976726401509902e+00
1.760000000000000142e+01,8.319386754600000131e+02,1.780128717309999997e-01,-4.778821295312499551e+00,1.372441569325202337e+00
1.765000000000000213e+01,8.918787235400000100e+02,1.656769159066666663e-01,-4.789404249270833525e+00,1.384063279539324398e+00
1.769999999999999929e+01,8.916422232600000370e+02,-2.741316522033333467e-02,-4.791487888281250385e+00,1.389526907426325231e+00
1.775000000000000000e+01,8.648571509600000127e+02,1.299697977413333538e-01,-4.789692989531249445e+00,1.392852434695599939e+00
1.780000000000000071e+01,8.712246979000000238e+02,1.696368796689999847e-01,-4.789717363854166798e+00,1.389645431289492583e+00
1.785000000000000142e+01,8.813709669400000166e+02,2.713800599799999838e-02,-4.785110415364583147e+00,1.379563140633957241e+00
1.790000000000000213e+01,8.789981747799999994e+02,-2.446414401466666388e-02,-4.776955255572916670e+00,1.367193145262188159e+00
1.794999999999999929e+01,8.886176719000000048e+02,-2.931975033820000132e-01,-4.771338017395833297e+00,1.356990930287516051e+00
1.800000000000000000e+01,9.966672282399999858e+02,3.453749858900000830e-02,-4.781788110260416502e+00,1.355281187474759896e+00
1.805000000000000071e+01,9.231579122000000552e+02,-7.892337044766666032e-02,-4.773319435416666145e+00,1.354231538103496613e+00
1.810000000000000142e+01,8.976032605200000489e+02,1.030189860333333290e-01,-4.772209087343750156e+00,1.354106462498570806e+00
1.815000000000000213e+01,9.336311811199999511e+02,-3.606556915333332669e-01,-4.780220797656249410e+00,1.351943686487332874e+00
1.819999999999999929e+01,8.585386923300000035e+02,-1.106777389666666923e-02,-4.774547275208333552e+00,1.356573168240721383e+00
1.825000000000000000e+01,9.028258056800000304e+02,-2.149508730000000700e-02,-4.781374043958333431e+00,1.362686171037864158e+00
1.830000000000000071e+01,8.848145059299999957e+02,1.095846472745666683e-01,-4.778395814687500298e+00,1.366728809181735116e+00
1.835000000000000142e+01,8.962519957299999760e+02,3.836899788066666650e-02,-4.776547135000000388e+00,1.367693938070068782e+00
1.840000000000000213e+01,8.739200671300000067e+02,-2.192530870733333248e-01,-4.767891681250000069e+00,1.365332223243800547e+00
1.844999999999999929e+01,9.394186756899999864e+02,1.035116018456666565e-01,-4.767258455052083121e+00,1.368502243320387501e+00
1.850000000000000000e+01,9.634625436899999613e+02,3.153774442626666730e-01,-4.765780942187499925e+00,1.370073892457783327e+00
1.855000000000000071e+01,9.187150225100000398e+02,-2.391929672366666371e-01,-4.760862198958332847e+00,1.362751372460440535e+00
1.860000000000000142e+01,9.270615374999999858e+02,-1.860398708719999961e-01,-4.765256341718750122e+00,1.361737083187732678e+00
1.865000000000000213e+01,9.201114304999999831e+02,1.026090360260000084e-01,-4.768981871406249518e+00,1.366828528747138671e+00
1.869999999999999929e+01,8.731811385099999825e+02,-2.417121260633333379e-01,-4.768347936979166590e+00,1.370538591864793654e+00
1.875000000000000000e+01,9.098958410000000185e+02,-6.488313242666667036e-02,-4.777050005260416121e+00,1.378917433513752178e+00
1.880000000000000071e+01,8.492167894899999965e+02,-2.431393835199999742e-01,-4.773078334583333415e+00,1.390275487054476233e+00
1.885000000000000142e+01,9.005432495200000176e+02,1.042965525859999992e-01,-4.783646452135417171e+00,1.408631347665078914e+00
1.890000000000000213e+01,8.198197348500000317e+02,3.095303705000000405e-01,-4.778503404843750246e+00,1.428454084581736838e+00
1.894999999999999929e+01,8.009902295299999651e+02,-2.944545486933332692e-02,-4.780457015416666344e+00,1.441895542598809143e+00
1.900000000000000000e+01,8.301478681999999480e+02,-8.375339599599999907e-02,-4.785064547291666415e+00,1.454962725176789817e+00
1.905000000000000071e+01,8.025864178399999673e+02,4.563583576866666464e-02,-4.775172261197917045e+00,1.468539184995728997e+00
1.910000000000000142e+01,9.017954184000000168e+02,-9.580789786466667110e-03,-4.777246373854166173e+00,1.482776117306793928e+00
1.915000000000000213e+01,8.991159152000000176e+02,8.046907724666665929e-02,-4.769997126406249954e+00,1.497029032795937908e+00
1.920000000000000284e+01,9.566286190600000054e+02,2.081473647999999843e-01,-4.774184380104166792e+00,1.507164159619645449e+00
1.925000000000000000e+01,8.881221458200000143e+02,3.907111851633331828e-02,-4.766140259218750508e+00,1.511047048048657970e+00
1.930000000000000071e+01,9.483021454900000435e+02,-1.845202026843333343e-01,-4.776285324583333214e+00,1.513392605986322526e+00
1.935000000000000142e+01,8.902410660199999484e+02,2.977935863700000296e-01,-4.773783595416666081e+00,1.516434474352727158e+00
1.940000000000000213e+01,9.087401394099999834e+02,-1.101331440330000078e-01,-4.781501500052082854e+00,1.509053587899248372e+00
1.945000000000000284e+01,8.366751384799999869e+02,1.138629588333332776e-02,-4.777672754062499472e+00,1.503543027014849987e+00
1.950000000000000000e+01,8.097981409000000212e+02,2.879868421300000106e-02,-4.778286772291666651e+00,1.503181251582141664e+00
1.955000000000000071e+01,9.098552639199999703e+02,-1.263335039400000082e-01,-4.793521248697916626e+00,1.505289356099790199e+00
1.960000000000000142e+01,8.342685802299999978e+02,1.118950304489999964e-01,-4.790382763906250396e+00,1.511650125746469175e+00
1.965000000000000213e+01,8.183150335899999845e+02,3.141566969833333167e-01,-4.795172525312500156e+00,1.516186859116932739e+00
1.970000000000000284e+01,7.477655392799999845e+02,-1.107331679963333287e-01,-4.788903005364583798e+00,1.513882635766810703e+00
1.975000000000000000e+01,7.825506054700000504e+02,3.286448095466666941e-01,-4.788654918437500463e+00,1.512629768218032744e+00
1.980000000000000071e+01,8.082285682699999825e+02,1.606907591500000010e-01,-4.783048993854166930e+00,1.503320929797459682e+00
1.985000000000000142e+01,8.370281396499999573e+02,-2.380075333197666509e-01,-4.779810449374999770e+00,1.488725577129338395e+00
1.990000000000000213e+01,9.399055470900000273e+02,1.888098791063333171e-01,-4.788150158489583141e+00,1.478330584664619751e+00
1.995000000000000284e+01,9.166163790099999460e+02,1.254006234610000048e-01,-4.782176061927082777e+00,1.463645988982089863e+00
2.000000000000000000e+01,8.562950093700000025e+02,-9.455090397333333618e-02,-4.773130417343749876e+00,1.446288387970489309e+00
2.005000000000000071e+01,9.163094278900000518e+02,2.667537854499999958e-02,-4.779509022083333392e+00,1.433570411696726721e+00
2.010000000000000142e+01,9.209475633600000037e+02,1.050642374813333252e-01,-4.780321590052083458e+00,1.421513165791117084e+00
2.015000000000000213e+01,8.760673575700000129e+02,-1.962789730299999980e-01,-4.776207813645833689e+00,1.406569287660661915e+00
2.020000000000000284e+01,8.671631842000000461e+02,-1.603513821866666689e-01,-4.777427930312500237e+00,1.397619812956426344e+00
2.025000000000000000e+01,9.276412867899999810e+02,-2.471170863166666579e-02,-4.789036142135416618e+00,1.395245569169675015e+00
2.030000000000000071e+01,8.231919040000000223e+02,2.412022200466666655e-01,-4.779716003854166395e+00,1.391692447309864855e+00
2.035000000000000142e+01,8.789096112199999880e+02,3.424106365653333678e-02,-4.787588982187499731e+00,1.380399629531809058e+00
2.040000000000000213e+01,8.589506190800000240e+02,-1.185313868733333525e-01,-4.783334834218750053e+00,1.367047792086269586e+00
2.045000000000000284e+01,8.985163600199999792e+02,-6.412819501966667834e-01,-4.782205643177083410e+00,1.359404456195382638e+00
2.050000000000000000e+01,9.250084369700000479e+02,3.273303386206666832e-01,-4.776993089114583313e+00,1.367128946482645713e+00
2.055000000000000071e+01,9.316808138000000099e+02,-1.904766536359999984e-01,-4.772773030833333152e+00,1.370582239020447179e+00
2.060000000000000142e+01,9.797770462900000439e+02,1.984624608996666539e-01,-4.777674848854166711e+00,1.375106148286922902e+00
2.065000000000000213e+01,9.997787946099999772e+02,-1.752306949600000163e-01,-4.782886309062500452e+00,1.376858067173495792e+00
2.070000000000000284e+01,8.853886629999999514e+02,4.491582628933333265e-01,-4.774127731614583148e+00,1.378688825346881197e+00
2.075000000000000000e+01,8.532177745799999684e+02,-2.707139448099999957e-01,-4.774580436927083227e+00,1.369955980854832500e+00
2.080000000000000071e+01,8.752498431999999866e+02,1.343732128863333319e-01,-4.778776268385416692e+00,1.362805772041358443e+00
2.085000000000000142e+01,8.055968775300000289e+02,2.849984369423333441e-01,-4.769862423489583669e+00,1.351730651417929696e+00
2.090000000000000213e+01,9.401011738800000330e+02,-5.024211067066666064e-02,-4.784045210937500237e+00,1.335911393631142197e+00
2.095000000000000284e+01,8.899737955199999533e+02,-2.752643140000000099e-01,-4.772927285260416319e+00,1.320600206197065418e+00
2.100000000000000000e+01,9.221380888700000469e+02,5.292468408366667737e-02,-4.767308541874999861e+00,1.311463768595021673e+00
2.105000000000000071e+01,9.617519315299999789e+02,1.415746507550000033e-01,-4.765128898437500204e+00,1.302328353265957528e+00
2.110000000000000142e+01,9.237546939699999484e+02,-1.633859938693333069e-01,-4.758653815520832886e+00,1.291463903512225508e+00
2.115000000000000213e+01,9.297041243899999472e+02,1.578635538414666639e-01,-4.761440613229166452e+00,1.285353982924503979e+00
2.120000000000000284e+01,8.993492337200000293e+02,-3.009667741366665525e-02,-4.762974677499999920e+00,1.277434121463996153e+00
2.125000000000000000e+01,9.485389236500000152e+02,-1.803787543006666605e-01,-4.773239558229167123e+00,1.273498165010042094e+00
2.130000000000000071e+01,9.044590030199999546e+02,-1.348673880333332853e-02,-4.771222820104166651e+00,1.275953129917379414e+00
2.135000000000000142e+01,8.678198036300000240e+02,-3.051695971700000287e-01,-4.768334479479166887e+00,1.281669253259751784e+00
2.140000000000000213e+01,9.543300195799999983e+02,2.107508293886666551e-01,-4.779491159947916401e+00,1.294578978756864673e+00
2.145000000000000284e+01,8.476140911200000119e+02,1.159964798543333259e-01,-4.767571191770833217e+00,1.303852566190319084e+00
2.150000000000000000e+01,9.340600458799999615e+02,2.724138571299999922e-01,-4.779393129895833425e+00,1.308958714400591861e+00
2.155000000000000071e+01,9.040821991000000253e+02,1.822740734059999923e-01,-4.778059951666667082e+00,1.303982963969949838e+00
2.160000000000000142e+01,8.784453794999999445e+02,-1.618912152436666474e-01,-4.777674097552083055e+00,1.291586662551981846e+00
2.165000000000000213e+01,8.822390668599999799e+02,6.898295877299999435e-02,-4.781298125781249908e+00,1.282598373614897813e+00
2.170000000000000284e+01,8.518428020899999638e+02,-8.109860794833333164e-02,-4.781358176822917194e+00,1.274113108249876669e+00
2.175000000000000000e+01,8.244931218499999659e+02,-2.974529997456666908e-01,-4.778895370520833019e+00,1.264897231724364968e+00
2.180000000000000071e+01,8.201402468999999655e+02,-2.588596949299999950e-01,-4.772934367916666254e+00,1.262696830230658485e+00
2.185000000000000142e+01,9.236005572000000257e+02,9.263865770333333527e-02,-4.777434143072916584e+00,1.266257863397298955e+00
2.190000000000000213e+01,8.923681720800000221e+02,-5.704247778766665666e-01,-4.768718354427083916e+00,1.270011522684243221e+00
2.195000000000000284e+01,9.911696434799999906e+02,2.132518173900000147e-01,-4.779640092552082997e+00,1.286364525964117878e+00
2.200000000000000000e+01,9.258045170899999903e+02,1.693389985999999015e-02,-4.774223663489583380e+00,1.300051430835335697e+00
2.205000000000000071e+01,9.453355010799999718e+02,2.882514991999999832e-01,-4.779918105833333541e+00,1.307209799111149984e+00
2.210000000000000142e+01,9.576157367399999885e+02,9.486496297153333701e-02,-4.787135058333332971e+00,1.303609877888848745e+00
2.215000000000000213e+01,8.986977909600000203e+02,-8.938329948633333411e-02,-4.785751083697916464e+00,1.298372618083974528e+00
2.220000000000000284e+01,8.653645143300000200e+02,4.017787932666670551e-03,-4.783852340364583178e+00,1.297409095000806367e+00
2.225000000000000000e+01,8.952260770599999660e+02,-3.045310417033332204e-02,-4.786917721718750407e+00,1.296248242648781135e+00
2.230000000000000071e+01,8.764676094300000386e+02,-3.183902291899999848e-01,-4.782987179218749496e+00,1.297199027362370805e+00
2.235000000000000142e+01,8.589352203299999928e+02,-2.739088918800000050e-01,-4.778748473072917058e+00,1.308424398920295051e+00
2.240000000000000213e+01,8.703889941400000225e+02,5.425174205333332944e-02,-4.776212842395833214e+00,1.327403176267417662e+00
2.245000000000000284e+01,8.745656584700000167e+02,5.034002073533333510e-01,-4.769690431302083589e+00,1.343156727744925227e+00
2.250000000000000000e+01,9.518827184499999703e+02,2.785369158433333506e-02,-4.774498018229166085e+00,1.347536927072910951e+00
2.255000000000000071e+01,9.107202845299999581e+02,-1.584122220716666918e-01,-4.768744103385416544e+00,1.353126460412931831e+00
2.260000000000000142e+01,9.515780494199999566e+02,4.776462117499999938e-01,-4.774551468802083143e+00,1.360934165666302764e+00
2.265000000000000213e+01,8.644976473499999656e+02,-1.648396505793333355e-01,-4.765586619635416632e+00,1.360449903137330496e+00
