lag_ps,Li_A2,Zr_A2,Cl_A2,S_A2,O_A2
3.040000000000000213e+01,1.533455886928418055e+00,4.068572564322166518e-01,8.138083214159683720e-01,3.351694114109187717e-01,4.874515740560080301e-01
3.050000000000000000e+01,1.536077576708730685e+00,4.067558895521188322e-01,8.140577568036346801e-01,3.348764639879119875e-01,4.875408325152138511e-01
3.060000000000000142e+01,1.538828449067783932e+00,4.069753679069292307e-01,8.150084691883943133e-01,3.348571061572439000e-01,4.876921540404020594e-01
3.070000000000000284e+01,1.541127135703548534e+00,4.073765989293493539e-01,8.159654333977922613e-01,3.352583423250714567e-01,4.881529834261587042e-01
3.080000000000000071e+01,1.544389375473643300e+00,4.083556887573819849e-01,8.181021429538647416e-01,3.360153105099197846e-01,4.892704274194012992e-01
3.090000000000000213e+01,1.548113274617434865e+00,4.094940340742219131e-01,8.199949054920001590e-01,3.369909891895469523e-01,4.901462698277285757e-01
3.100000000000000000e+01,1.554086914926777530e+00,4.107939895753529025e-01,8.220668003188630335e-01,3.384310161379747162e-01,4.922930738160188335e-01
3.110000000000000142e+01,1.558738382758517504e+00,4.124781585127625383e-01,8.246419053587842329e-01,3.399965595607611357e-01,4.944439571680668832e-01
3.120000000000000284e+01,1.563886760499084483e+00,4.143543263369430241e-01,8.277766791737853902e-01,3.419375085349526389e-01,4.965640457458940782e-01
3.130000000000000071e+01,1.567554358188109065e+00,4.158318564444191123e-01,8.303805035548682545e-01,3.436668313018093057e-01,4.987664942905770671e-01
3.140000000000000213e+01,1.572579652977050824e+00,4.175711466002751115e-01,8.331867068166437518e-01,3.451560581425593410e-01,5.009116089223873969e-01
3.150000000000000000e+01,1.576426758272337247e+00,4.195304602881540501e-01,8.357760913718046414e-01,3.464950674821285492e-01,5.025423118432916780e-01
3.160000000000000142e+01,1.580458434023096492e+00,4.209797910361082751e-01,8.374930901704285002e-01,3.473202160916026848e-01,5.032189066783110398e-01
3.170000000000000284e+01,1.584226903921677199e+00,4.225166653288523477e-01,8.400767051243008821e-01,3.480953968177694646e-01,5.040313201947062005e-01
3.180000000000000071e+01,1.587731202598670732e+00,4.240998391800428480e-01,8.437395176698860855e-01,3.488222079853642299e-01,5.051327266294425300e-01
3.190000000000000213e+01,1.590782846315080601e+00,4.255942351872727403e-01,8.468708490154271962e-01,3.495013605822366309e-01,5.059915249755333466e-01
3.200000000000000000e+01,1.594371271121448164e+00,4.266040209679715645e-01,8.488264496531837677e-01,3.501014664952164512e-01,5.069225876556568977e-01
3.210000000000000142e+01,1.597541332955474847e+00,4.274869671560013740e-01,8.504617929226018225e-01,3.503656339460605174e-01,5.077078569243196338e-01
3.220000000000000284e+01,1.601737191741566368e+00,4.280607367112453376e-01,8.516451770431736623e-01,3.506400724342630393e-01,5.086140955796469854e-01
3.230000000000000426e+01,1.602075988735686352e+00,4.278701653776818548e-01,8.515179637592381612e-01,3.504841994079117562e-01,5.088340419634305167e-01
3.239999999999999858e+01,1.602605717961899101e+00,4.274126805195982981e-01,8.503064978319768707e-01,3.502183447360795454e-01,5.082561322864215247e-01
3.250000000000000000e+01,1.602853247251695645e+00,4.268566337042549175e-01,8.492734440935749696e-01,3.499042538371702205e-01,5.077723380711560708e-01
3.260000000000000142e+01,1.603742231999278678e+00,4.261718141428055828e-01,8.484571914099919843e-01,3.500597540481764081e-01,5.081460682508592841e-01
3.270000000000000284e+01,1.605962601457932015e+00,4.253139892232226105e-01,8.475237454659366731e-01,3.504241234925321580e-01,5.083159024702683659e-01
3.280000000000000426e+01,1.607520905118460686e+00,4.242810202304592715e-01,8.471538412178039046e-01,3.504519788301784788e-01,5.086563061616935499e-01
3.289999999999999858e+01,1.610331306004496366e+00,4.226759436398916381e-01,8.458125661050281963e-01,3.496501951859177781e-01,5.077925238370737393e-01
3.300000000000000000e+01,1.611201900957396571e+00,4.212107180968929221e-01,8.442420964093393376e-01,3.487794750638722463e-01,5.073449137405170450e-01
3.310000000000000142e+01,1.612870973377623196e+00,4.198819729463527661e-01,8.429976968904204782e-01,3.479176631881687465e-01,5.066111928914999174e-01
3.320000000000000284e+01,1.614617920607100965e+00,4.185513047359318284e-01,8.421791582769193596e-01,3.471565261632885702e-01,5.056780803329198326e-01
3.330000000000000426e+01,1.617869908236782450e+00,4.179409828331111521e-01,8.417883530697628514e-01,3.469233557833517057e-01,5.055594454536358473e-01
3.339999999999999858e+01,1.619408456758814063e+00,4.179442535956490734e-01,8.425922986207364795e-01,3.473073394738456221e-01,5.060283218945593742e-01
3.350000000000000000e+01,1.621631029530338886e+00,4.186372671832541137e-01,8.441323897709177571e-01,3.478849563967794656e-01,5.071680780590522852e-01
3.360000000000000142e+01,1.625729485851643563e+00,4.199844215369233913e-01,8.461017494741072120e-01,3.485984499218313104e-01,5.078751701043484612e-01
3.370000000000000284e+01,1.629637466105106736e+00,4.212998473372110975e-01,8.481300115025716124e-01,3.493352129389692973e-01,5.089358708834214040e-01
3.380000000000000426e+01,1.631662578763309002e+00,4.225431999124724669e-01,8.498399442118798053e-01,3.501890160453743905e-01,5.102610429959517635e-01
3.389999999999999858e+01,1.635309266135821282e+00,4.238254068658678375e-01,8.517843432088727518e-01,3.511234711084099125e-01,5.118252319268634665e-01
3.400000000000000000e+01,1.636732087966153326e+00,4.251646449983332854e-01,8.537782966282443375e-01,3.521883683690186229e-01,5.131185452232331912e-01
3.410000000000000142e+01,1.639264933967645277e+00,4.265894910682529462e-01,8.558784113781955361e-01,3.531200056475257698e-01,5.142353246149766743e-01
3.420000000000000284e+01,1.643904390191327058e+00,4.283017159216445657e-01,8.582652328433076905e-01,3.546800255918554079e-01,5.158140629003797883e-01
3.430000000000000426e+01,1.647144443161562721e+00,4.296290665729587399e-01,8.606321387448442328e-01,3.559201492399499678e-01,5.171456886588285951e-01
3.439999999999999858e+01,1.652319532729488838e+00,4.307870672906262133e-01,8.620435704898765650e-01,3.568834155561122490e-01,5.186869628563033352e-01
3.450000000000000000e+01,1.653549685725602680e+00,4.318473497960956808e-01,8.636419754602219223e-01,3.576675901438240990e-01,5.199889658386650515e-01
3.460000000000000142e+01,1.655978826298405204e+00,4.326663690562278508e-01,8.650436813622384147e-01,3.582989955035263407e-01,5.209020779720801020e-01
3.470000000000000284e+01,1.657220858971778288e+00,4.334659660665100556e-01,8.665438558576162853e-01,3.591106032891908661e-01,5.225998248859896611e-01
3.480000000000000426e+01,1.657777522523354197e+00,4.344582277645160362e-01,8.684837446241973069e-01,3.597948165638811813e-01,5.232354491867527990e-01
3.489999999999999858e+01,1.660050964615218172e+00,4.353484021952959693e-01,8.709093591144543289e-01,3.602101043001561531e-01,5.238511190731913736e-01
3.500000000000000000e+01,1.662526429062831657e+00,4.359487659724634590e-01,8.729213931206664112e-01,3.605853941602894519e-01,5.243775171333781016e-01
3.510000000000000142e+01,1.663961366295106492e+00,4.363752032402408165e-01,8.746798041370431598e-01,3.609648489359043588e-01,5.252761853437324380e-01
3.520000000000000284e+01,1.665937521376537500e+00,4.367795201084762602e-01,8.755987315117231828e-01,3.612377332295315102e-01,5.255154571296291044e-01
3.530000000000000426e+01,1.666377210474417891e+00,4.372281449200114412e-01,8.757887230320445804e-01,3.612174151310600378e-01,5.260869048824685645e-01
3.539999999999999858e+01,1.669119029393201892e+00,4.375683608221417886e-01,8.762525866626699189e-01,3.612557633178238858e-01,5.261779222035777304e-01
3.550000000000000000e+01,1.671084593983753752e+00,4.378892538646141919e-01,8.771612482013567691e-01,3.610775061862326885e-01,5.261497915749251408e-01
3.560000000000000142e+01,1.672565676055910222e+00,4.382607807194871530e-01,8.782269056424658604e-01,3.609047678635290413e-01,5.264183710654104509e-01
3.570000000000000284e+01,1.675877832750631180e+00,4.386668102934869196e-01,8.790599068427117357e-01,3.612469451223027650e-01,5.268043083920023184e-01
3.580000000000000426e+01,1.678563915226543912e+00,4.389424269428656711e-01,8.798859969803978220e-01,3.615679793296159850e-01,5.272451329229789208e-01
3.589999999999999858e+01,1.683657790628529716e+00,4.393480883081617439e-01,8.812565672827012975e-01,3.621491640313242999e-01,5.279992406239537583e-01
3.600000000000000000e+01,1.687533161430537998e+00,4.395160047080022281e-01,8.823587775606097638e-01,3.621603172737352105e-01,5.282228768433729904e-01
3.610000000000000142e+01,1.688574685938529996e+00,4.391385330595773961e-01,8.826440080334040372e-01,3.617229803328434468e-01,5.278753043699535574e-01
3.620000000000000284e+01,1.689997019851029458e+00,4.386230082393526852e-01,8.824065449960295515e-01,3.612594426166613748e-01,5.275608652898512441e-01
3.630000000000000426e+01,1.691369809358188814e+00,4.378365685094389170e-01,8.813923423904298504e-01,3.608736341277371529e-01,5.270125184359732984e-01
3.639999999999999858e+01,1.693390611699005843e+00,4.374970109840352062e-01,8.809374871826546327e-01,3.607761289407068195e-01,5.269701821713145273e-01
3.650000000000000000e+01,1.696171545435974481e+00,4.374734859437244272e-01,8.806619175931592602e-01,3.608698583413957883e-01,5.271835042836294782e-01
3.660000000000000142e+01,1.698908789002960162e+00,4.375355081294380333e-01,8.812082041600902693e-01,3.614822480130979732e-01,5.279583482413744422e-01
3.670000000000000284e+01,1.702374718809847476e+00,4.380570516131326864e-01,8.823375920026305108e-01,3.620557381982419387e-01,5.286313540553130297e-01
3.680000000000000426e+01,1.707181168943848748e+00,4.389242011035985880e-01,8.840059919011560297e-01,3.624771570291721590e-01,5.295088293931118351e-01
3.689999999999999858e+01,1.709721473194457442e+00,4.393831477455756307e-01,8.854720558060817925e-01,3.628957684760911739e-01,5.302665789474720892e-01
3.700000000000000000e+01,1.712263597382655655e+00,4.402271279526514536e-01,8.875317903329222879e-01,3.640370617138169451e-01,5.319673233067702123e-01
3.710000000000000142e+01,1.716513010314138388e+00,4.413285316512416956e-01,8.894921243252369436e-01,3.654597211488161412e-01,5.338412328316455291e-01
3.720000000000000284e+01,1.719735078455159938e+00,4.422086055723977172e-01,8.909590239255310573e-01,3.671295071451751157e-01,5.355661768933277500e-01
3.730000000000000426e+01,1.721818066478207010e+00,4.431801090459768222e-01,8.917034931976253187e-01,3.684202842489285867e-01,5.366558749049173960e-01
3.739999999999999858e+01,1.722581461479284703e+00,4.444536673057429832e-01,8.927688855562032622e-01,3.692938456573362505e-01,5.375020500632187170e-01
3.750000000000000000e+01,1.725742433305312185e+00,4.458834463618097654e-01,8.943071568879789046e-01,3.696896295365473262e-01,5.377353664419721735e-01
3.760000000000000142e+01,1.731126713052308919e+00,4.475030258562328611e-01,8.962582697164880319e-01,3.703267051672662902e-01,5.388905387044405915e-01
3.770000000000000284e+01,1.736909716151641581e+00,4.493143236320807921e-01,8.985526217167145724e-01,3.710543112298377300e-01,5.398207957257284972e-01
3.780000000000000426e+01,1.740706071317266401e+00,4.513630612155983268e-01,9.017738800325422188e-01,3.717169961696235592e-01,5.412099368575098435e-01
3.789999999999999858e+01,1.742868905986877381e+00,4.532273348015530834e-01,9.047266832062206277e-01,3.728192679062837800e-01,5.425264130999521983e-01
3.800000000000000000e+01,1.747124298726696390e+00,4.547529251406869921e-01,9.073800024957613397e-01,3.742295783971737455e-01,5.442112992854825082e-01
3.810000000000000142e+01,1.752537041413694929e+00,4.560712515677735057e-01,9.092040649391354146e-01,3.754848552671213313e-01,5.458114479029883004e-01
3.820000000000000284e+01,1.755691016319619324e+00,4.568191720772157849e-01,9.103934991625551865e-01,3.764594815392626193e-01,5.465146991714785463e-01
3.830000000000000426e+01,1.759090323556589786e+00,4.571892617889548038e-01,9.113907438211287237e-01,3.770001530678456780e-01,5.475077536967345448e-01
3.840000000000000568e+01,1.761484894614718355e+00,4.575982602691274215e-01,9.127048564932913610e-01,3.772676846263173789e-01,5.482365218082225766e-01
3.850000000000000000e+01,1.762950892778311074e+00,4.575858120337398804e-01,9.132264409694136331e-01,3.771749550373479920e-01,5.479493989893450268e-01
3.860000000000000142e+01,1.764146554126787336e+00,4.571478847828059355e-01,9.133990615131749591e-01,3.767612673892263286e-01,5.474647343680796308e-01
3.870000000000000284e+01,1.766487475328500700e+00,4.563396383972822545e-01,9.133729965536667716e-01,3.762082372313264034e-01,5.470072133484116250e-01
3.880000000000000426e+01,1.767944237893568804e+00,4.547475198241474614e-01,9.117391166295916172e-01,3.755498778230098034e-01,5.465141764226767451e-01
3.890000000000000568e+01,1.769989843088175530e+00,4.534059528714824983e-01,9.098752330464929816e-01,3.746584606227499892e-01,5.459725692126582430e-01
3.900000000000000000e+01,1.771781231510586085e+00,4.527161209694684496e-01,9.091392904878718983e-01,3.740222186551132588e-01,5.458912612774556861e-01
3.910000000000000142e+01,1.773529992712743697e+00,4.521597726587224253e-01,9.083891492652649280e-01,3.735517476197836584e-01,5.454665368938490522e-01
3.920000000000000284e+01,1.776863114415346168e+00,4.518288502449667177e-01,9.082144855057624477e-01,3.734035599880869416e-01,5.456909513396738243e-01
3.930000000000000426e+01,1.779796070756094251e+00,4.514085260910403741e-01,9.081479064251187783e-01,3.734085242570581165e-01,5.458601247672766332e-01
3.940000000000000568e+01,1.782462812550529963e+00,4.512773126436212534e-01,9.087175394448055998e-01,3.730759046547373337e-01,5.454970670916419184e-01
3.950000000000000000e+01,1.784936625840143565e+00,4.515849747668358449e-01,9.092317886276417571e-01,3.726592996515356582e-01,5.450629703226512746e-01
3.960000000000000142e+01,1.786607529097765656e+00,4.518473047731592640e-01,9.095212519752983171e-01,3.726576320855253810e-01,5.452683325163787398e-01
3.970000000000000284e+01,1.789963615952142151e+00,4.520842733621225906e-01,9.106471351664788827e-01,3.730383266038679313e-01,5.457937646787056618e-01
3.980000000000000426e+01,1.792481812603741842e+00,4.522711308049965906e-01,9.116851679074613468e-01,3.734874396059372770e-01,5.463970895413816642e-01
3.990000000000000568e+01,1.795178481917578006e+00,4.525547396260855004e-01,9.125136281092138812e-01,3.742213212777875664e-01,5.469343305447963433e-01
4.000000000000000000e+01,1.797546754769707711e+00,4.529833898706919215e-01,9.126660735828762139e-01,3.748943603580279227e-01,5.477458909782660923e-01
4.010000000000000142e+01,1.798360737313400515e+00,4.540650185076789969e-01,9.138645464234776972e-01,3.757896513496500335e-01,5.486293198372644841e-01
4.020000000000000284e+01,1.801282263677639994e+00,4.554518734574790062e-01,9.158014992772328666e-01,3.769758895056171122e-01,5.504694557220374262e-01
4.030000000000000426e+01,1.802759657919618563e+00,4.571827356032408529e-01,9.179515638821547086e-01,3.781145171347321532e-01,5.521069309994104390e-01
4.040000000000000568e+01,1.806074521180243142e+00,4.590757910434499767e-01,9.209310651872513187e-01,3.789828776978984570e-01,5.534122134872613286e-01
4.050000000000000000e+01,1.807164759659770858e+00,4.607085611304376771e-01,9.239649033011938517e-01,3.803351152171844385e-01,5.551947490973452304e-01
4.060000000000000142e+01,1.810247106617556279e+00,4.622086545620064379e-01,9.267384525562982756e-01,3.816234132663814393e-01,5.570983826028753638e-01
4.070000000000000284e+01,1.813075874966327605e+00,4.635897208145423609e-01,9.291429037466254481e-01,3.827675617437247269e-01,5.583990912384336758e-01
4.080000000000000426e+01,1.816814147812702451e+00,4.646198276431482421e-01,9.308252845090195793e-01,3.839739744830370505e-01,5.599819722580646753e-01
4.090000000000000568e+01,1.819853506123900955e+00,4.655328964476377340e-01,9.322897238177342283e-01,3.849374016210843630e-01,5.613661423100372305e-01
4.100000000000000000e+01,1.822379243679933092e+00,4.667931216506568948e-01,9.342310658677329682e-01,3.858152846235224920e-01,5.622859237284676404e-01
4.110000000000000142e+01,1.825535203398935824e+00,4.675304338873909615e-01,9.358605861935557213e-01,3.860940325821305974e-01,5.629079678991733005e-01
4.120000000000000284e+01,1.826703088072344494e+00,4.682559572731249120e-01,9.372780456101922342e-01,3.863529239664714732e-01,5.631422591419834589e-01
4.130000000000000426e+01,1.829148856332925899e+00,4.691204265286344488e-01,9.391169943872557102e-01,3.865879855448496327e-01,5.639176731997148639e-01
4.140000000000000568e+01,1.833686055294939443e+00,4.697094839288050716e-01,9.404565755749577649e-01,3.868980833739930070e-01,5.641081012969637598e-01
4.150000000000000000e+01,1.836701532905439693e+00,4.702250112537451066e-01,9.413788820520557765e-01,3.871872880886013668e-01,5.644742219244620607e-01
4.160000000000000142e+01,1.839610385853591046e+00,4.706574584276817519e-01,9.428337928686542080e-01,3.876851294878648768e-01,5.656353407778246245e-01
4.170000000000000284e+01,1.841850841585014997e+00,4.709465242607981383e-01,9.440249380780676436e-01,3.879386108330366567e-01,5.664193199821453417e-01
4.180000000000000426e+01,1.843893695349908768e+00,4.710556731363341187e-01,9.442259610329750696e-01,3.879655887178568019e-01,5.664447883412953022e-01
4.190000000000000568e+01,1.844791357858685421e+00,4.710709418570411255e-01,9.439119377086275797e-01,3.873124233490199964e-01,5.656189788256399398e-01
4.200000000000000000e+01,1.848347935212824478e+00,4.711577879300635208e-01,9.440750470237188052e-01,3.868479318680915768e-01,5.653877316706874545e-01
4.210000000000000142e+01,1.847384882809718354e+00,4.713510972071729976e-01,9.441109235923821341e-01,3.867542979246878510e-01,5.653782332076698891e-01
4.220000000000000284e+01,1.848959602609081321e+00,4.717485834908208830e-01,9.452983786884588957e-01,3.867240708535565896e-01,5.655456931699845979e-01
4.230000000000000426e+01,1.849610544612287688e+00,4.720175826768134852e-01,9.461112004108799267e-01,3.870616316564372550e-01,5.658328439236903762e-01
4.240000000000000568e+01,1.849609145949828948e+00,4.723724330957044804e-01,9.469116069523004775e-01,3.870140154770501106e-01,5.659215851219534521e-01
4.250000000000000000e+01,1.850883046201266646e+00,4.731152769248564982e-01,9.481621753086013626e-01,3.875629365776937507e-01,5.668255956339248725e-01
4.260000000000000142e+01,1.853738666840275773e+00,4.736120214521979399e-01,9.490894644866247898e-01,3.880052025938031113e-01,5.672481111858752589e-01
4.270000000000000284e+01,1.855913752794711380e+00,4.744084249137239806e-01,9.505840469402879744e-01,3.888425751402305175e-01,5.682034202082555385e-01
4.280000000000000426e+01,1.857574063413707677e+00,4.751941400980616570e-01,9.519513124695501149e-01,3.899014344197723747e-01,5.694489027093483369e-01
4.290000000000000568e+01,1.859304013408240364e+00,4.758298230886824909e-01,9.535725308592926108e-01,3.905041008998361707e-01,5.704769436527461490e-01
4.300000000000000000e+01,1.861561483719570198e+00,4.768216050879777179e-01,9.556699226846846473e-01,3.914120760503690399e-01,5.715156517522942403e-01
4.310000000000000142e+01,1.863706491805280363e+00,4.773985386723562097e-01,9.571113459986156924e-01,3.922459923280965377e-01,5.728999945150083928e-01
4.320000000000000284e+01,1.864413245216145487e+00,4.780645583546587196e-01,9.585432849437430791e-01,3.930685661248386475e-01,5.736892808931580712e-01
4.330000000000000426e+01,1.866932922333331080e+00,4.786054030388973146e-01,9.590892677518664255e-01,3.933781849200444491e-01,5.739033268833758639e-01
4.340000000000000568e+01,1.868217701224914151e+00,4.784725279167486023e-01,9.593711639119174572e-01,3.933389944606677235e-01,5.737046714720982488e-01
4.350000000000000000e+01,1.869317046185314357e+00,4.785542783739648032e-01,9.597713996196631792e-01,3.931551461636870748e-01,5.734996042258485582e-01
4.360000000000000142e+01,1.871723219136523175e+00,4.786750618382524247e-01,9.602715124746021846e-01,3.932735429129762261e-01,5.741172012116894097e-01
4.370000000000000284e+01,1.873057058243067008e+00,4.789068095547629467e-01,9.610206619340332379e-01,3.937480992904482391e-01,5.745517565388533754e-01
4.380000000000000426e+01,1.874307365599335640e+00,4.790158166567173859e-01,9.619640149270867191e-01,3.940644989293876632e-01,5.755401221057451222e-01
4.390000000000000568e+01,1.877290065438565136e+00,4.788523035095543223e-01,9.624560146532344929e-01,3.947005518121485812e-01,5.763395776549727900e-01
4.400000000000000000e+01,1.879351132988682949e+00,4.787131108277048464e-01,9.628025200792439398e-01,3.947683267736251111e-01,5.766706459236242699e-01
4.410000000000000142e+01,1.881850711016930688e+00,4.789984032610902775e-01,9.640610827204050270e-01,3.950592016898015757e-01,5.769570602580283980e-01
4.420000000000000284e+01,1.884207214888558246e+00,4.794978211814585056e-01,9.650633544335548430e-01,3.949315297594407914e-01,5.767129628571207034e-01
4.430000000000000426e+01,1.885895602501413748e+00,4.800900837631346119e-01,9.661375608513048663e-01,3.947051204489108733e-01,5.767165457737711831e-01
4.440000000000000568e+01,1.887375190362544197e+00,4.807458806520931160e-01,9.677805049314839314e-01,3.945115735724690764e-01,5.771193723532507258e-01
4.450000000000000000e+01,1.889653161417574667e+00,4.810325760790614691e-01,9.680599596193215639e-01,3.940786371580846104e-01,5.769464157061077181e-01
4.460000000000000142e+01,1.892031235927132959e+00,4.809712101813952700e-01,9.677825050255759454e-01,3.938081245217762150e-01,5.766643697875158958e-01
4.470000000000000284e+01,1.894774833789392821e+00,4.810781287248207527e-01,9.680709405527204714e-01,3.937681593684031478e-01,5.769438173040218887e-01
4.480000000000000426e+01,1.897094845423029419e+00,4.811136338761149989e-01,9.683445941143237201e-01,3.937425087502510190e-01,5.770299714536964997e-01
4.490000000000000568e+01,1.898981772055434503e+00,4.812770751221134846e-01,9.690871471319449926e-01,3.938035645070039892e-01,5.772881031901760940e-01
4.500000000000000000e+01,1.900180554701980773e+00,4.815859862351397624e-01,9.695102617935373868e-01,3.945612993694059822e-01,5.781041721226400920e-01
4.510000000000000142e+01,1.902650228277824374e+00,4.820606123512740648e-01,9.703846110808351799e-01,3.956192127523204816e-01,5.794529969606432296e-01
4.520000000000000284e+01,1.906142318932950941e+00,4.823408685521154426e-01,9.710378696445699509e-01,3.966100572882677033e-01,5.802110115126696277e-01
4.530000000000000426e+01,1.909150289857181271e+00,4.829115523225271933e-01,9.720982213694844276e-01,3.978300426580970162e-01,5.816540737203909073e-01
4.540000000000000568e+01,1.911407065169058672e+00,4.837313153594055004e-01,9.733595107469491525e-01,3.987373475946545676e-01,5.829615422202608643e-01
4.550000000000000000e+01,1.915867272611316396e+00,4.847075060332404206e-01,9.748787710803096251e-01,3.995573195901863661e-01,5.835637161981940269e-01
4.560000000000000142e+01,1.918874107576310717e+00,4.856309207637382053e-01,9.764295844213072284e-01,4.002277743206978933e-01,5.844403474118349262e-01
4.570000000000000284e+01,1.921061809606489090e+00,4.860564087369304009e-01,9.767329517059010202e-01,4.010408214090798174e-01,5.852965684812504454e-01
4.580000000000000426e+01,1.923498881680422601e+00,4.862152106354493131e-01,9.766119426218387023e-01,4.010095754844130722e-01,5.853747230285630820e-01
4.590000000000000568e+01,1.925631940462914304e+00,4.865698455148161905e-01,9.772421912985975734e-01,4.008707426177809396e-01,5.849852577820696675e-01
4.600000000000000000e+01,1.928609485887457176e+00,4.872964112174127949e-01,9.787755247700965500e-01,4.005826779321922659e-01,5.851115935465649454e-01
4.610000000000000142e+01,1.929676768136306952e+00,4.886069209087294252e-01,9.813312122001175419e-01,4.008649053368987247e-01,5.862782365393806039e-01
4.620000000000000284e+01,1.932459970905505031e+00,4.899365802934904091e-01,9.836239735500490466e-01,4.016587918706710503e-01,5.872954682838794627e-01
4.630000000000000426e+01,1.935888072519055481e+00,4.916116496973885752e-01,9.867911636488864158e-01,4.026797329108003365e-01,5.890645002603821512e-01
4.640000000000000568e+01,1.938331596032264459e+00,4.930320845261567109e-01,9.891577423291801896e-01,4.037474468416229478e-01,5.905834949755428553e-01
4.650000000000000000e+01,1.941046402275736105e+00,4.940207923801200884e-01,9.905166942987030376e-01,4.045216963996079440e-01,5.914436729084403543e-01
4.660000000000000142e+01,1.943903298581657557e+00,4.950552270325601079e-01,9.919952611076323645e-01,4.048128822817126382e-01,5.920824041813611549e-01
4.670000000000000284e+01,1.949187622852095236e+00,4.962457142840457358e-01,9.943594637964480176e-01,4.054281740959956304e-01,5.930110296824889771e-01
4.680000000000000426e+01,1.952119733157045900e+00,4.972464981922397054e-01,9.961712465084388013e-01,4.061082691797113231e-01,5.936766053455756476e-01
4.690000000000000568e+01,1.953959158427587939e+00,4.982261254624931190e-01,9.975057965540069516e-01,4.073041752395720749e-01,5.954498107628092285e-01
4.700000000000000000e+01,1.957252081100362862e+00,4.998831493651288427e-01,9.999437559472332815e-01,4.088390899437101544e-01,5.970847635399374465e-01
4.710000000000000142e+01,1.960024832181834542e+00,5.017879291732317837e-01,1.002762587684205453e+00,4.105620545079715078e-01,5.991513606212127696e-01
4.720000000000000284e+01,1.961862298484748912e+00,5.030765766703494402e-01,1.005050612034377622e+00,4.114917028655188935e-01,6.002661843893266624e-01
4.730000000000000426e+01,1.964768244301116296e+00,5.036662509556272260e-01,1.007228436589337361e+00,4.116688732083185753e-01,6.006219395060018451e-01
4.740000000000000568e+01,1.967804631900890833e+00,5.038087051653895587e-01,1.008634601143792109e+00,4.115361576017129708e-01,6.007438135595936091e-01
4.750000000000000000e+01,1.967856063424271662e+00,5.036278953283581661e-01,1.008786003028649958e+00,4.112366864622687967e-01,6.006615867611623250e-01
4.760000000000000142e+01,1.968722767618181990e+00,5.032041724904443569e-01,1.008604174582399704e+00,4.109236648474319797e-01,6.005058874188020646e-01
4.770000000000000284e+01,1.969490711098082825e+00,5.021765554155011024e-01,1.007253075933308262e+00,4.103742654859497407e-01,6.003104629005789894e-01
4.780000000000000426e+01,1.969578323677418474e+00,5.007453276981983503e-01,1.004743382653147998e+00,4.094688498710660762e-01,5.990451298586129125e-01
4.790000000000000568e+01,1.969827559713040577e+00,4.990025998784848871e-01,1.002228541308562315e+00,4.081464188380930502e-01,5.977374772067047815e-01
4.800000000000000000e+01,1.969825662598555072e+00,4.969097413731218271e-01,9.996375030206697820e-01,4.065333465112949685e-01,5.955296984567731711e-01
4.810000000000000142e+01,1.970902276035859435e+00,4.953012417228144781e-01,9.975660143850240136e-01,4.053769165008968001e-01,5.943139424224227474e-01
4.820000000000000284e+01,1.972077802323698670e+00,4.941931455864236322e-01,9.960096655829341339e-01,4.049079854795728517e-01,5.939410823104911419e-01
4.830000000000000426e+01,1.974591111276022160e+00,4.931579235932413430e-01,9.946285223826129007e-01,4.045416595447130503e-01,5.934030866139716753e-01
4.840000000000000568e+01,1.976436270345722335e+00,4.932516606184859653e-01,9.948642798100928442e-01,4.047910688063299234e-01,5.935520441487912580e-01
4.850000000000000000e+01,1.978972129695978355e+00,4.941475229824852655e-01,9.963097499679104407e-01,4.053802400531886785e-01,5.949152738731896539e-01
4.860000000000000142e+01,1.983239907639975153e+00,4.951771975743374243e-01,9.982066486271361505e-01,4.062764540084236042e-01,5.963860326022739633e-01
4.870000000000000284e+01,1.986339293276577100e+00,4.966150768018845474e-01,1.000976379774878744e+00,4.070071868379286362e-01,5.978119811188112864e-01
4.880000000000000426e+01,1.988648677389543096e+00,4.978139810200883919e-01,1.003249168792088142e+00,4.079018777242797711e-01,5.989453461766902631e-01
4.890000000000000568e+01,1.990380326225566598e+00,4.986181134733965181e-01,1.005101159419417245e+00,4.085521500655338034e-01,5.998492305842018091e-01
4.900000000000000000e+01,1.992001313248432881e+00,4.995235513407242367e-01,1.006800823922634480e+00,4.089203463263554328e-01,6.003929488305993489e-01
4.910000000000000142e+01,1.993755269835270960e+00,5.006176393458030560e-01,1.008802544425200010e+00,4.093104681150711022e-01,6.015943332637281316e-01
4.920000000000000284e+01,1.995459697115423037e+00,5.022798763188267568e-01,1.011737078935375456e+00,4.097823068195239338e-01,6.020557070735353955e-01
4.930000000000000426e+01,1.995619218089200730e+00,5.041066489738682543e-01,1.014110389777197252e+00,4.105465065254943480e-01,6.027672256148360885e-01
4.940000000000000568e+01,1.998088319785707112e+00,5.058182694813796454e-01,1.016150882412400813e+00,4.119730061903957297e-01,6.041928831191187843e-01
4.950000000000000000e+01,2.001859835641274010e+00,5.075627176197354817e-01,1.018547577154016004e+00,4.130627309546597292e-01,6.054758069578037860e-01
4.960000000000000142e+01,2.004431032580487049e+00,5.094277558164713726e-01,1.021911694151990346e+00,4.143527230980366682e-01,6.070394411668610379e-01
