time_ps,T_K,P_GPa,PE_eV_atom,rho_g_cm3
3.250000000000000000e+00,7.087598648599999933e+02,3.179345995033333594e-01,-4.792704700260416395e+00,1.599405971705285534e+00
3.300000000000000266e+00,7.351412163799999462e+02,-5.165614942766666440e-01,-4.797611523541666756e+00,1.589954698184674164e+00
3.350000000000000089e+00,7.458028763199999958e+02,1.580621054966666883e-01,-4.797255809739582766e+00,1.592542188246634183e+00
3.400000000000000355e+00,7.502337939799999731e+02,2.975210851999999795e-01,-4.793277779374999881e+00,1.592751233042401404e+00
3.450000000000000178e+00,7.876040753300000006e+02,1.026345331303333275e-01,-4.792349893125000371e+00,1.583139539542307572e+00
3.500000000000000000e+00,7.788980245699999614e+02,-1.264983175466666554e-01,-4.787655285104166936e+00,1.572891111346323090e+00
3.550000000000000266e+00,7.895802812199999607e+02,-1.050579367938666575e-01,-4.786960593958332844e+00,1.570296197963848117e+00
3.600000000000000089e+00,8.730049196999999594e+02,-9.667319973799999577e-02,-4.795814343697916371e+00,1.570953028382597427e+00
3.650000000000000355e+00,7.907785707299999558e+02,-5.103249857366667364e-01,-4.785999022968749905e+00,1.575859666827957639e+00
3.700000000000000178e+00,7.943186745199999450e+02,1.080873347383333322e-01,-4.788763973802082852e+00,1.594425710560986476e+00
3.750000000000000000e+00,8.010720118199999433e+02,-2.451406602866666729e-01,-4.793289774895833411e+00,1.615164183230459516e+00
3.800000000000000266e+00,7.279733413200000314e+02,3.197150022966666616e-01,-4.790134116197916292e+00,1.639220499416391919e+00
3.850000000000000089e+00,7.188170882699999993e+02,-5.272622626666667589e-03,-4.793926068124999773e+00,1.658754128496157332e+00
3.900000000000000355e+00,7.496594063300000244e+02,4.237991350733332774e-01,-4.798887825468749924e+00,1.674529113849686057e+00
3.950000000000000178e+00,7.767385952199999792e+02,3.759979899100000106e-02,-4.800008174635416403e+00,1.676064085170049012e+00
4.000000000000000000e+00,7.866341886300000397e+02,2.170070892633333415e-01,-4.793338599531249855e+00,1.670806664302259881e+00
4.049999999999999822e+00,7.682437193099999604e+02,-1.677832433020000069e-01,-4.782615479322916308e+00,1.657927339368734154e+00
4.100000000000000533e+00,8.290360735299999533e+02,-2.566857489366666800e-01,-4.784315982864582928e+00,1.648743312116663251e+00
4.150000000000000355e+00,7.715050999300000285e+02,2.384898166500000194e-01,-4.774404297447916612e+00,1.646235143324101147e+00
4.200000000000000178e+00,7.725476578200000404e+02,-1.716709307273333318e-01,-4.772247213854166503e+00,1.639421296592805222e+00
4.250000000000000000e+00,8.836585652500000378e+02,3.643090288129999799e-01,-4.784283626510416276e+00,1.637434419346966541e+00
4.299999999999999822e+00,8.372831756299999597e+02,-3.555062670333333230e-01,-4.779513026979166135e+00,1.629588440411095407e+00
4.350000000000000533e+00,8.387822851900000387e+02,2.209400696193333236e-01,-4.783920657500000395e+00,1.626025767495356433e+00
4.400000000000000355e+00,7.538752196699999786e+02,-1.138464902400000006e-01,-4.781278851406249863e+00,1.617290631877756679e+00
4.450000000000000178e+00,7.894806681100000105e+02,-2.822025644066666894e-01,-4.793679309895833462e+00,1.609351602211882559e+00
4.500000000000000000e+00,7.815647268899999744e+02,2.357933793623333274e-01,-4.796321107135416817e+00,1.608999943703558033e+00
4.549999999999999822e+00,7.972858034600000110e+02,1.656183332009999731e-01,-4.799038199791666237e+00,1.603917928292861950e+00
4.600000000000000533e+00,7.597410037199999806e+02,-2.277341735066666650e-02,-4.794488223906250290e+00,1.597653778393368196e+00
4.650000000000000355e+00,8.076434688299999607e+02,-8.862147008633332324e-02,-4.799540629843749961e+00,1.592873882544722175e+00
4.700000000000000178e+00,8.119216906699999754e+02,-7.991996522566664762e-02,-4.797481282968750094e+00,1.587921316419641071e+00
4.750000000000000000e+00,8.278832514599999968e+02,2.485896854390000354e-01,-4.796299574010416400e+00,1.580434516520890842e+00
4.800000000000000711e+00,7.825409434599999940e+02,-6.569253069133332845e-01,-4.783778409270833087e+00,1.565429995881562952e+00
4.850000000000000533e+00,8.813797739799999817e+02,-2.246328238666665464e-02,-4.788626020104167047e+00,1.566691198063736579e+00
4.900000000000000355e+00,8.706282410600000503e+02,1.855328729683333178e-01,-4.785474206562500221e+00,1.570709284689000507e+00
4.950000000000000178e+00,8.403656259800000043e+02,-1.907649522920666640e-01,-4.783569828750000141e+00,1.569710692440392963e+00
5.000000000000000000e+00,8.119993542099999786e+02,-3.671954641999999186e-02,-4.784162971718750157e+00,1.574677860171888266e+00
5.050000000000000711e+00,8.005778916199999458e+02,2.204634983230000234e-01,-4.787683354427083593e+00,1.582299298818049982e+00
5.100000000000000533e+00,8.326021020599999929e+02,-9.893129259833333133e-02,-4.796185082552082868e+00,1.584509024507860575e+00
5.150000000000000355e+00,7.718203469600000517e+02,-1.078160495546666708e-01,-4.792028769895833484e+00,1.587299550719005525e+00
5.200000000000000178e+00,7.573979496499999868e+02,-2.233550631149999743e-01,-4.791162470312499977e+00,1.594677164658379720e+00
5.250000000000000000e+00,7.628366037199999710e+02,1.594549047360000193e-01,-4.789129103541666765e+00,1.608899968745269415e+00
5.300000000000000711e+00,8.206703227199999446e+02,2.007073978699999706e-02,-4.791921549843750405e+00,1.619332965263802881e+00
5.350000000000000533e+00,7.799311527300000080e+02,1.421726882056666696e-01,-4.784369511406249664e+00,1.627609309158784878e+00
5.400000000000000355e+00,8.521704104599999710e+02,4.154555039566666941e-01,-4.792258328697916347e+00,1.629642820112552126e+00
5.450000000000000178e+00,7.842801513800000066e+02,6.295190894633333201e-02,-4.784802305312499726e+00,1.618315877028537741e+00
5.500000000000000000e+00,8.094950684100000444e+02,-4.183576882666666386e-01,-4.789157390885416810e+00,1.605638491009422797e+00
5.550000000000000711e+00,7.356242015799999763e+02,2.741971457233333687e-01,-4.782136762604166869e+00,1.602495424727600426e+00
5.600000000000000533e+00,7.730304079400000319e+02,-1.381473092149999859e-01,-4.789066602083333457e+00,1.597154008786414003e+00
5.650000000000000355e+00,7.989804051400000162e+02,-4.729552003700000090e-02,-4.794110944687500542e+00,1.594553495503894691e+00
5.700000000000000178e+00,7.759965593699999999e+02,-3.991809827966667501e-01,-4.791973416822917109e+00,1.593154427954342145e+00
5.750000000000000000e+00,7.099885481899999604e+02,-9.722330713666667290e-02,-4.782410689687499605e+00,1.604420342284853085e+00
5.800000000000000711e+00,7.674269217700000354e+02,3.041874634299999713e-01,-4.782431847135416803e+00,1.621918093606953049e+00
5.850000000000000533e+00,8.757240618199999744e+02,-3.025112134500000313e-02,-4.789025192395833130e+00,1.637139400478037965e+00
5.900000000000000355e+00,8.855670863599999620e+02,-8.964035060999998861e-02,-4.787456184583333219e+00,1.653981703501690159e+00
5.950000000000000178e+00,8.989870750999999700e+02,-8.537942963700000110e-02,-4.791633127708332829e+00,1.674318148327998967e+00
6.000000000000000000e+00,8.267248191899999483e+02,1.498346965100000039e-01,-4.787446030052083579e+00,1.699175617916679260e+00
6.050000000000000711e+00,8.139911511200000405e+02,4.514600804633333020e-01,-4.790190263333333753e+00,1.717982592440680190e+00
6.100000000000000533e+00,7.915507228899999745e+02,-1.027754841256666579e-01,-4.790119787760416692e+00,1.723041496715853826e+00
6.150000000000000355e+00,7.402675568299999895e+02,-6.827560497433333986e-02,-4.783648764635416661e+00,1.726290170092798837e+00
6.200000000000000178e+00,8.285280835199999956e+02,3.827736286966667012e-01,-4.793495338489583091e+00,1.726138770814661827e+00
6.250000000000000000e+00,8.456160031099999514e+02,1.848371023267999791e-01,-4.794987343020832959e+00,1.715642126527523903e+00
6.300000000000000711e+00,7.940109398600000077e+02,1.202589312300000185e-01,-4.790886883125000217e+00,1.698121783787832850e+00
6.350000000000000533e+00,7.593139070099999799e+02,-4.039718669566667031e-01,-4.786451612552083290e+00,1.675654042320446235e+00
6.400000000000000355e+00,8.163435645499999964e+02,1.855647761133333642e-02,-4.790798331406249666e+00,1.663344137665186961e+00
6.450000000000000178e+00,8.154064719199999445e+02,1.151629809160000240e-01,-4.785782283489583122e+00,1.651527615452352382e+00
6.500000000000000000e+00,8.291053917499999670e+02,7.588658797666662618e-03,-4.780910002187499508e+00,1.637773209715587486e+00
6.550000000000000711e+00,8.635017108900000267e+02,-3.994617765199999782e-01,-4.778311649010416495e+00,1.624273841923588479e+00
6.600000000000000533e+00,9.317329715299999862e+02,-6.521255526333333274e-02,-4.783718259895833214e+00,1.619568932630415237e+00
6.650000000000000355e+00,8.633404866600000105e+02,-3.350808071266666577e-01,-4.778597563124999503e+00,1.620026704617238966e+00
6.700000000000000178e+00,8.714463523299999679e+02,2.733311158889999495e-02,-4.783868404635416738e+00,1.627265953338777660e+00
6.750000000000000000e+00,8.241934274200000345e+02,-9.953094642299999129e-02,-4.782119337395832837e+00,1.635515941849952082e+00
6.800000000000000711e+00,7.972152230699999791e+02,-2.225465141799999949e-02,-4.782805843489582820e+00,1.648667569941598909e+00
6.850000000000000533e+00,7.824573635499999682e+02,2.139288574580000268e-01,-4.783915036458333603e+00,1.663314298985069994e+00
6.900000000000000355e+00,7.786695652399999972e+02,-2.648818229666666246e-02,-4.785407768593749722e+00,1.675988698543797950e+00
6.950000000000000178e+00,8.042169213199999831e+02,1.073998509843333421e-01,-4.789774116666666082e+00,1.689373739995988499e+00
7.000000000000000000e+00,8.107456012699999519e+02,-2.008564608249999994e-01,-4.791949423124999718e+00,1.698954560062953645e+00
7.050000000000000711e+00,7.546003453499999978e+02,4.452359315593333311e-01,-4.786477694843750186e+00,1.712375766727838533e+00
7.100000000000000533e+00,7.159358372100000452e+02,-1.666075190999999692e-02,-4.783449072499999843e+00,1.715671702131934095e+00
7.150000000000000355e+00,7.960812424499999906e+02,2.628774197600000084e-01,-4.794951810781250323e+00,1.717317401494926621e+00
7.200000000000000178e+00,7.221446010399999977e+02,5.084245076666666502e-02,-4.787218256666666782e+00,1.715329001341449278e+00
7.250000000000000000e+00,7.369177587200000517e+02,1.971376142866666792e-01,-4.787834314270833502e+00,1.711470649924793808e+00
7.300000000000000711e+00,7.890106498999999758e+02,2.658515996956666849e-01,-4.788635111666667221e+00,1.700818523011671690e+00
7.350000000000000533e+00,8.019436465100000078e+02,2.543793356266666472e-01,-4.783155438645833257e+00,1.681424958599947894e+00
7.400000000000000355e+00,7.157055751799999825e+02,-2.134288069919999808e-01,-4.767236129114583498e+00,1.659441487943845717e+00
7.450000000000000178e+00,8.264871397900000147e+02,-5.397338942666666251e-01,-4.776170252239583469e+00,1.647004040498746047e+00
7.500000000000000000e+00,8.486630659999999580e+02,3.172985426633332939e-01,-4.776644950520833710e+00,1.646153758629512298e+00
7.550000000000000711e+00,7.927688169299999572e+02,-3.369053073600000031e-02,-4.770653844218750272e+00,1.640699278081297452e+00
7.600000000000000533e+00,8.171638792899999544e+02,1.941915252266666891e-01,-4.776266694635416421e+00,1.637320955228890318e+00
7.650000000000000355e+00,7.807164968199999748e+02,-3.474030649999999554e-01,-4.775182504843749953e+00,1.633436234925017772e+00
7.700000000000000178e+00,7.775943305800000189e+02,1.968949974243333345e-01,-4.779177960156250293e+00,1.636267657379490759e+00
7.750000000000000000e+00,8.259428024300000288e+02,-2.027823906333333370e-01,-4.789870636458332775e+00,1.634812224291559701e+00
7.800000000000000711e+00,7.416160583600000109e+02,5.196080247999999152e-02,-4.782500642812499869e+00,1.636687597527405336e+00
7.850000000000000533e+00,7.687431145799999967e+02,1.958509585019999888e-01,-4.786544139479166127e+00,1.638773854767493043e+00
7.900000000000000355e+00,8.480817653999999948e+02,-1.375668432240000072e-02,-4.797148506874999718e+00,1.637476637925535661e+00
7.950000000000000178e+00,7.421275815999999850e+02,1.500495301536666770e-01,-4.786290207291666654e+00,1.636155415803131508e+00
8.000000000000000000e+00,7.900282262800000126e+02,4.748763969799999624e-02,-4.793165012968749750e+00,1.630061013915897306e+00
8.050000000000000711e+00,7.741975815499999953e+02,-6.505404292600000526e-02,-4.788711408020833282e+00,1.619824300311077492e+00
8.099999999999999645e+00,8.008094833300000346e+02,2.643107027499999595e-02,-4.786885163593749937e+00,1.608729710841545035e+00
8.150000000000000355e+00,8.312499857400000565e+02,-4.120831116833332808e-01,-4.783497399062500044e+00,1.596730817659944845e+00
8.200000000000001066e+00,9.097418301999999812e+02,-9.052655421733331320e-02,-4.789123562239583798e+00,1.592577899209621561e+00
8.250000000000000000e+00,8.705392044599999508e+02,8.577779303333332717e-02,-4.784535438229166715e+00,1.590846319815170329e+00
8.300000000000000711e+00,7.992119460500000514e+02,1.788552378340000082e-01,-4.780231629427083462e+00,1.587650119627058487e+00
8.349999999999999645e+00,8.087253651600000239e+02,-3.310786352633333235e-02,-4.786258454166666176e+00,1.579195504789695281e+00
8.400000000000000355e+00,7.805312409199999593e+02,-3.985068686166666763e-01,-4.787370282239582941e+00,1.572295971119923141e+00
8.450000000000001066e+00,7.691838283499999989e+02,-7.471386275333333216e-02,-4.787334200208333890e+00,1.572968920098171797e+00
8.500000000000000000e+00,7.999271205100000088e+02,1.576107981456666696e-01,-4.790286954947917231e+00,1.576635700596994649e+00
8.550000000000000711e+00,8.012483316499999546e+02,-2.196698446576666741e-01,-4.789681425937500237e+00,1.577646070390568811e+00
8.599999999999999645e+00,7.703509207099999685e+02,2.120033602866666644e-01,-4.784838371041666427e+00,1.579497817860162634e+00
8.650000000000000355e+00,7.030236370200000238e+02,-4.086794955166666576e-01,-4.774656793072916905e+00,1.577609342470786213e+00
8.700000000000001066e+00,8.819408814800000300e+02,3.639750828966666352e-01,-4.793777766614582880e+00,1.587514419467840554e+00
8.750000000000000000e+00,7.645125442999999450e+02,4.359794599799999837e-01,-4.777409315520833921e+00,1.589971896818309416e+00
8.800000000000000711e+00,8.175826332999999977e+02,-8.849648043666667740e-02,-4.783772882083333400e+00,1.579922515083073353e+00
8.849999999999999645e+00,8.655941781799999717e+02,-1.222578960676666548e-02,-4.791513747343750573e+00,1.572534860786144684e+00
8.900000000000000355e+00,8.302230538300000262e+02,3.866843182466666445e-02,-4.791219262135416379e+00,1.564143362663191539e+00
8.950000000000001066e+00,7.320425075900000138e+02,-1.958287231286666430e-01,-4.783094271875000025e+00,1.556207258677733796e+00
9.000000000000000000e+00,7.479061254099999587e+02,-1.562336670133333272e-01,-4.787434354114583179e+00,1.558703694629260728e+00
9.050000000000000711e+00,8.006157008599999472e+02,4.079034473333427728e-04,-4.793096767552083470e+00,1.567541990526577944e+00
9.099999999999999645e+00,8.075617252199999712e+02,-6.342833606999999374e-02,-4.791507639270833785e+00,1.574197811390308788e+00
9.150000000000000355e+00,8.236169969400000355e+02,8.290115748666666839e-02,-4.790203480104167078e+00,1.581307149283908808e+00
9.200000000000001066e+00,8.724770719399999734e+02,1.152137238866666503e-02,-4.789784886302083322e+00,1.588755316189309097e+00
9.250000000000000000e+00,8.560082717699999648e+02,2.169026921399999919e-01,-4.782705391927083660e+00,1.597775341347414724e+00
9.300000000000000711e+00,8.178184605300000385e+02,-1.982991167603333216e-01,-4.776431782031250073e+00,1.606018087250923099e+00
9.349999999999999645e+00,8.891019779399999834e+02,2.187829692923333458e-01,-4.786544782239583462e+00,1.615741367848328780e+00
9.400000000000000355e+00,7.791020045499999469e+02,2.326809312626666737e-01,-4.778438213541666535e+00,1.617532496987723167e+00
9.450000000000001066e+00,7.878072301800000332e+02,-2.356509055266666486e-01,-4.786657284062500572e+00,1.615050715471666676e+00
9.500000000000000000e+00,7.741741413700000294e+02,2.154093313120000186e-01,-4.789710074791666550e+00,1.616580430248735878e+00
9.550000000000000711e+00,7.415372302700000091e+02,-2.968157846666666377e-01,-4.787139807395833557e+00,1.611739434938546545e+00
9.600000000000001421e+00,7.815284338500000558e+02,3.532047859333333206e-01,-4.790881852187499845e+00,1.609252962507828233e+00
9.650000000000000355e+00,8.180846724399999630e+02,-3.843222510000000036e-01,-4.793095610260416528e+00,1.598049925866924736e+00
9.700000000000001066e+00,8.220163383699999713e+02,3.170157670466666189e-01,-4.791713370468749567e+00,1.591180869939780917e+00
9.750000000000000000e+00,7.787256802599999901e+02,-2.554879400166666370e-01,-4.784752691145833126e+00,1.578189049395062105e+00
9.800000000000000711e+00,8.212601147300000548e+02,-1.726148585433333604e-01,-4.787071154270833517e+00,1.569975820672492528e+00
9.850000000000001421e+00,8.021730681799999729e+02,-2.695313171200000024e-01,-4.778900428437499848e+00,1.566119428350419174e+00
9.900000000000000355e+00,8.419162832900000240e+02,1.205819335966666107e-02,-4.777141998854166793e+00,1.570421732421983130e+00
9.950000000000001066e+00,9.479064880500000072e+02,-2.387885147866666835e-02,-4.787613604635416742e+00,1.578448733893683009e+00
1.000000000000000000e+01,8.718382163200000150e+02,3.980257215066666521e-01,-4.781215112760416552e+00,1.584018756667522121e+00
1.005000000000000071e+01,7.654023857299999918e+02,-5.602955006566667090e-02,-4.776622272135417013e+00,1.578154888391758659e+00
1.010000000000000142e+01,8.069019291800000246e+02,-1.776234556803333309e-01,-4.785441812760416802e+00,1.574070179029596117e+00
1.015000000000000036e+01,8.029680352599999651e+02,1.012812876818000030e-01,-4.786377488958333259e+00,1.572842085696851688e+00
1.020000000000000107e+01,8.024218646199999512e+02,-3.378218159566667017e-02,-4.788669572916666617e+00,1.567663912180559560e+00
1.025000000000000000e+01,7.868661950900000193e+02,-2.404402759466666983e-01,-4.789314268958333010e+00,1.563608738542609844e+00
1.030000000000000071e+01,7.630218026700000564e+02,-1.767557364643333184e-01,-4.788596732552083068e+00,1.569028802950928725e+00
1.035000000000000142e+01,8.034897394299999860e+02,2.834207811166666313e-01,-4.796290816302083648e+00,1.582991022479708798e+00
1.040000000000000036e+01,8.045383325200000399e+02,-1.459663733433333443e-01,-4.801673130833333580e+00,1.590291255115853009e+00
1.045000000000000107e+01,7.502643018999999640e+02,1.957089734133333481e-01,-4.800888058072916742e+00,1.598995823632331170e+00
1.050000000000000000e+01,7.113852381599999717e+02,2.547539499233332852e-02,-4.799288933229166609e+00,1.599945718215966650e+00
1.055000000000000071e+01,6.979825740200000155e+02,1.685415753366666936e-01,-4.796697121979167200e+00,1.597742256495773061e+00
1.060000000000000142e+01,8.229961563699999942e+02,-1.865070690800000042e-01,-4.802526858281249922e+00,1.593294984854930707e+00
1.065000000000000036e+01,8.072170682700000270e+02,2.328072593503333343e-01,-4.790682429895833039e+00,1.590434032185012558e+00
1.070000000000000107e+01,7.680526145000000042e+02,-1.469845819760000061e-01,-4.781908460989582998e+00,1.582621624962825546e+00
1.075000000000000000e+01,8.003662225299999591e+02,-3.597341555633333243e-01,-4.782787117239583274e+00,1.581718250628008748e+00
1.080000000000000071e+01,8.338786514399999987e+02,1.220911766638333312e-01,-4.784268770416666428e+00,1.593596932735105387e+00
1.085000000000000142e+01,8.832265863600000557e+02,-7.524259308866668161e-02,-4.789436103020833890e+00,1.600185371113983290e+00
1.090000000000000036e+01,7.640333736200000203e+02,-1.191647264070000017e-01,-4.777596241979166436e+00,1.607582856386345904e+00
1.095000000000000107e+01,8.221473110700000007e+02,-2.724091170326666325e-02,-4.791246564427082966e+00,1.622255284877692993e+00
1.100000000000000000e+01,7.623965025200000127e+02,-8.968427165000002199e-02,-4.793090912343750176e+00,1.639741985830594384e+00
1.105000000000000071e+01,7.031283135999999558e+02,2.345867361694332909e-01,-4.790338250104166917e+00,1.659530008499579212e+00
1.110000000000000142e+01,7.854941895700000032e+02,2.124068270730666563e-01,-4.800585803072916491e+00,1.671923601902528755e+00
1.115000000000000036e+01,7.635831723100000090e+02,1.527842103360000092e-01,-4.796227640052083352e+00,1.676790682953589462e+00
1.120000000000000107e+01,7.867638653699999622e+02,4.020311274366666215e-02,-4.795415241770833781e+00,1.672824233091035451e+00
1.125000000000000000e+01,7.584991946599999437e+02,5.872864441899999788e-01,-4.786520652604166592e+00,1.663453428980824711e+00
1.130000000000000071e+01,8.118988960699999780e+02,1.079380341073333388e-01,-4.789068136927083330e+00,1.639201295371160771e+00
1.135000000000000142e+01,8.456204815199999985e+02,-2.329939905946666612e-01,-4.788126287343749787e+00,1.610462708047157632e+00
1.140000000000000036e+01,7.968054097000000411e+02,2.848088031500000117e-01,-4.781641998437500263e+00,1.587100297546568228e+00
1.145000000000000107e+01,7.608578572500000519e+02,-3.701200064433333714e-01,-4.778374031354166718e+00,1.558579000710553775e+00
1.150000000000000000e+01,7.699279649999999720e+02,-9.176644901733332915e-02,-4.779109509843750381e+00,1.540038448608410659e+00
1.155000000000000071e+01,8.142515267500000391e+02,-8.627052739509999402e-02,-4.784199028697917022e+00,1.527825759636080027e+00
1.160000000000000142e+01,7.803558232499999576e+02,-1.434707891999999728e-02,-4.780041974739583033e+00,1.519715619437032039e+00
1.165000000000000036e+01,7.871184567899999820e+02,-1.953827126140000037e-01,-4.778958245572916930e+00,1.513633224579436609e+00
1.170000000000000107e+01,8.748633281300000135e+02,1.849240790799999978e-01,-4.785826808958333345e+00,1.512286265179110467e+00
1.175000000000000000e+01,8.179512144599999601e+02,-1.800526073783333680e-01,-4.777456200677083764e+00,1.508533797708165647e+00
1.180000000000000071e+01,8.533119655699999839e+02,-1.565251576793333377e-01,-4.784558989947917063e+00,1.510963457014756539e+00
1.185000000000000142e+01,8.192057134599999699e+02,-2.721080629029999920e-01,-4.788096963489583580e+00,1.517185805387193831e+00
1.190000000000000036e+01,7.557142553600000383e+02,-1.748108232166667095e-02,-4.788797397916666476e+00,1.530307193908260865e+00
1.195000000000000107e+01,7.823515099300000202e+02,2.808803612966666585e-01,-4.795001223020833869e+00,1.545993764681479865e+00
1.200000000000000000e+01,7.559186449999999695e+02,2.009137380913333659e-01,-4.791880209635416499e+00,1.553046889716114043e+00
1.205000000000000071e+01,8.332329162199999928e+02,-1.715956514719999826e-01,-4.801240808593750131e+00,1.556968206619286255e+00
1.210000000000000142e+01,7.933791650299999674e+02,6.987078888000000099e-01,-4.796040495885416810e+00,1.564132555286976034e+00
1.215000000000000036e+01,7.839210823399999981e+02,7.427880266333332371e-02,-4.795460285416666579e+00,1.555209202215594999e+00
1.220000000000000107e+01,7.056579317900000206e+02,5.662617054900000862e-02,-4.785248962760416447e+00,1.541217244252200302e+00
1.225000000000000000e+01,8.139238828600000488e+02,-5.484538377499999923e-02,-4.792961105624999441e+00,1.527381361740986820e+00
1.230000000000000071e+01,8.247913243899999998e+02,-1.530550740499999895e-01,-4.786124129374999647e+00,1.516634215006544162e+00
1.235000000000000142e+01,8.312087326600000097e+02,2.563963735366667218e-01,-4.782116736979166838e+00,1.511169753473131205e+00
1.240000000000000036e+01,7.968552112200000010e+02,-2.920350209600000024e-01,-4.776285070781249864e+00,1.503463662420474689e+00
1.245000000000000107e+01,8.029320721000000276e+02,4.270193787333333435e-01,-4.776629504166666429e+00,1.497168338939421472e+00
1.250000000000000000e+01,8.202057187599999679e+02,3.210031040999999918e-02,-4.780199476510416545e+00,1.481407395696024087e+00
1.255000000000000071e+01,8.308912696700000424e+02,-3.097307500946666070e-01,-4.787629775572916913e+00,1.468513561574738224e+00
1.260000000000000142e+01,7.311533363900000495e+02,-4.216868498733331722e-02,-4.784816762031249837e+00,1.463526560705390889e+00
1.265000000000000036e+01,8.033072122400000126e+02,-2.140857423399999959e-01,-4.798093355677083061e+00,1.461723911827789602e+00
1.270000000000000107e+01,7.746012233500000548e+02,-1.317895836266666787e-01,-4.794596279010416850e+00,1.468203712153173690e+00
1.275000000000000000e+01,7.605804870399999800e+02,1.686547980233333577e-01,-4.790285732604166569e+00,1.477815590063361162e+00
1.280000000000000071e+01,7.497549668999999994e+02,-1.401443555276666586e-01,-4.784251221927083186e+00,1.483285588700053781e+00
1.285000000000000142e+01,8.592954904299999725e+02,-2.486560499200000107e-01,-4.792463717760417019e+00,1.493300286222704276e+00
1.290000000000000036e+01,9.008107732099999794e+02,7.384632283900000038e-02,-4.795304957031249593e+00,1.509554729929000416e+00
1.295000000000000107e+01,7.560982791899999711e+02,4.377189550766666382e-01,-4.777984578906250057e+00,1.520739698104730087e+00
1.300000000000000000e+01,8.434516986400000178e+02,1.336863648117000147e-01,-4.791107930208332810e+00,1.519462264393688811e+00
1.305000000000000071e+01,7.687253994000000148e+02,-9.619473695333334573e-02,-4.785173319270833225e+00,1.512837832206354483e+00
1.310000000000000142e+01,7.799610333599999876e+02,1.938619192999999907e-01,-4.789882504843750333e+00,1.506351305384561856e+00
1.315000000000000036e+01,7.667975014400000191e+02,-2.835857334266666530e-01,-4.793187728802083214e+00,1.498398463673139558e+00
1.320000000000000107e+01,7.606199060599999484e+02,-8.860310203633332826e-02,-4.798708587760416755e+00,1.496002477911626993e+00
1.325000000000000000e+01,7.424300836099999970e+02,-4.036282665233333067e-02,-4.801213463958332817e+00,1.498669468628998747e+00
1.330000000000000071e+01,7.612885214299999461e+02,7.203894366370000579e-02,-4.804864116718749578e+00,1.504366358068334852e+00
1.335000000000000142e+01,7.456810578399999940e+02,-3.390387054599999783e-01,-4.801039673177083245e+00,1.509194582510402505e+00
1.340000000000000036e+01,8.406844142300000158e+02,9.161033196200001061e-02,-4.806539852864583295e+00,1.519776812514316511e+00
1.345000000000000107e+01,7.511818767900000466e+02,6.177743024803333122e-02,-4.788517395989583925e+00,1.525491494283857996e+00
1.350000000000000000e+01,8.022141380299999582e+02,-6.653914979333334923e-02,-4.791055391093750337e+00,1.529111988594305638e+00
1.355000000000000071e+01,8.065876309699999638e+02,3.900613770933332725e-01,-4.790297061718749916e+00,1.531364288835293630e+00
1.360000000000000142e+01,8.163926976000000195e+02,-1.500403510966666874e-02,-4.792395603906249413e+00,1.523309161223440400e+00
1.365000000000000036e+01,7.906827571899999612e+02,1.326105842533333301e-01,-4.791155394635416620e+00,1.513431576374534293e+00
1.370000000000000107e+01,7.885593578100000514e+02,2.497077482280000635e-02,-4.792006469843749450e+00,1.502593846046845316e+00
1.375000000000000000e+01,7.566347670500000504e+02,-2.449050597796666520e-02,-4.789627087135416517e+00,1.492200747150608464e+00
1.380000000000000071e+01,7.781336503300000231e+02,-1.609945474356666573e-01,-4.792472746510417103e+00,1.482545076480933810e+00
1.385000000000000142e+01,7.322841769100000420e+02,-9.906980543033333531e-02,-4.784640345468750056e+00,1.477066729813558021e+00
1.390000000000000036e+01,7.684599057799999855e+02,-3.151236768793333476e-01,-4.784296803750000215e+00,1.480145945572849842e+00
1.395000000000000107e+01,7.900968779400000130e+02,-8.888011738333334577e-02,-4.781512842656249873e+00,1.495403584137535935e+00
1.400000000000000000e+01,8.622954422300000488e+02,2.360114461560000043e-01,-4.786371072604166166e+00,1.511861411198973881e+00
1.405000000000000071e+01,7.779644578700000466e+02,1.221770947179999928e-01,-4.773589813437499885e+00,1.521251946242145214e+00
1.410000000000000142e+01,8.099574132400000508e+02,-1.848413972533333172e-02,-4.776087661093749936e+00,1.526677658017759454e+00
1.415000000000000036e+01,8.518496106500000451e+02,8.838539118133333095e-02,-4.781196092447916435e+00,1.531254534232394215e+00
1.420000000000000107e+01,8.200625973700000486e+02,4.343417593666667326e-02,-4.782543463072916445e+00,1.532129302953827876e+00
1.425000000000000000e+01,8.084612758700000086e+02,8.203991517533333611e-02,-4.790224339739583392e+00,1.532567478733412036e+00
1.430000000000000071e+01,8.007124407400000337e+02,-1.860719143186666535e-01,-4.795462222760416893e+00,1.530463504993480939e+00
1.435000000000000142e+01,7.841067197999999507e+02,-1.475951894570666501e-01,-4.797209330260416849e+00,1.531713274380230860e+00
1.440000000000000036e+01,7.360052198600000111e+02,1.782142395766666831e-01,-4.792682959739583914e+00,1.534490590650316122e+00
1.445000000000000107e+01,8.407308504500000481e+02,-2.265199940300000048e-01,-4.803706847291667081e+00,1.533610320849398523e+00
1.450000000000000000e+01,7.454382313099999919e+02,2.016263180510666775e-01,-4.786997218906249962e+00,1.535752016196148206e+00
1.455000000000000071e+01,7.956785562400000344e+02,-1.762448385203333190e-01,-4.785646155989582873e+00,1.533079392548059694e+00
