lag_ps,Li_A2,Zr_A2,O_A2,Cl_A2
2.119999999999999929e+01,7.762104936478674233e+01,2.603069454782524872e+01,1.470900558721882412e+01,4.432693517135835037e+01
2.130000000000000071e+01,7.795669328709789170e+01,2.612878100491641575e+01,1.476390306641430961e+01,4.447909429511729229e+01
2.140000000000000213e+01,7.829664804029950176e+01,2.622722296646676909e+01,1.481683281353635806e+01,4.463168521656564280e+01
2.150000000000000000e+01,7.863720381390064063e+01,2.632578058043800695e+01,1.486812991660052674e+01,4.478482831908977602e+01
2.160000000000000142e+01,7.897633053610822174e+01,2.642380897338173895e+01,1.491945386856487765e+01,4.493859270689880958e+01
2.169999999999999929e+01,7.931223918977204335e+01,2.652127169538913520e+01,1.497032528876601276e+01,4.509370809550189563e+01
2.180000000000000071e+01,7.965619969294904479e+01,2.661827216250562955e+01,1.502170824056995180e+01,4.524880263062323138e+01
2.190000000000000213e+01,7.999712918804110018e+01,2.671536713984573197e+01,1.507299377191397127e+01,4.540282109275642597e+01
2.200000000000000000e+01,8.033424317549174987e+01,2.681409347666303944e+01,1.512372460476032288e+01,4.555653585410359341e+01
2.210000000000000142e+01,8.066794488223827386e+01,2.691388613565082366e+01,1.517918939356010810e+01,4.571135846999045071e+01
2.219999999999999929e+01,8.100247756767832641e+01,2.701448906914133730e+01,1.523671612319448876e+01,4.586641325983843842e+01
2.230000000000000071e+01,8.134277398830968764e+01,2.711561072589708488e+01,1.529488355937235866e+01,4.602057791972467982e+01
2.240000000000000213e+01,8.169295110895174616e+01,2.721669315516630760e+01,1.535203645380768656e+01,4.617451837365022982e+01
2.250000000000000000e+01,8.203988363308197052e+01,2.731717194836519624e+01,1.540857077080551996e+01,4.632874280545254919e+01
2.260000000000000142e+01,8.238883916214167868e+01,2.741716932001476792e+01,1.546774387807653106e+01,4.648360153246564863e+01
2.269999999999999929e+01,8.274542204847492144e+01,2.751817878356993674e+01,1.552904614802108796e+01,4.663836744182452065e+01
2.280000000000000071e+01,8.309932141748869583e+01,2.762000778280140167e+01,1.559284401572173628e+01,4.679402892483002319e+01
2.290000000000000213e+01,8.344790233321110406e+01,2.772214753665427267e+01,1.565841038853568357e+01,4.695135846485838016e+01
