lag_ps,Li_A2,Zr_A2,O_A2,Cl_A2
2.700000000000000178e+00,9.544278472802162128e+00,2.028209192627437485e+00,1.271671323388435360e+00,4.164612634676736036e+00
2.799999999999999822e+00,9.815216793466802869e+00,2.071991676369090207e+00,1.291462777732649503e+00,4.258635425652447459e+00
2.899999999999999911e+00,1.008981179410916873e+01,2.115845382621046156e+00,1.311772518362060547e+00,4.354036981131440776e+00
3.000000000000000000e+00,1.035876772936111934e+01,2.159912379720417164e+00,1.332727746881280151e+00,4.449505109701184402e+00
3.100000000000000089e+00,1.062762636832221119e+01,2.203914383462730164e+00,1.350924935241878178e+00,4.546020809853689393e+00
3.200000000000000178e+00,1.089362549513166556e+01,2.248520948134817843e+00,1.369209140002086045e+00,4.641846538166048752e+00
3.299999999999999822e+00,1.116383293112500219e+01,2.292457126102955822e+00,1.387462371640431069e+00,4.737494546183876665e+00
3.399999999999999911e+00,1.143329104137830932e+01,2.335906780490197399e+00,1.405374579046757777e+00,4.831427292261400552e+00
3.500000000000000000e+00,1.169689208237339706e+01,2.379922907622530115e+00,1.423384768565103320e+00,4.923737073604922188e+00
3.600000000000000089e+00,1.196130669178091566e+01,2.424435857103575120e+00,1.443152088076303796e+00,5.014421983210995748e+00
3.700000000000000178e+00,1.222708038910282191e+01,2.469789105970285448e+00,1.462243954026792414e+00,5.104802571839899272e+00
3.799999999999999822e+00,1.249685261563586103e+01,2.515618155227717256e+00,1.480424742414125250e+00,5.195424225335525392e+00
3.899999999999999911e+00,1.277007424926597601e+01,2.562512144721726948e+00,1.499276871598150374e+00,5.285531621585437101e+00
4.000000000000000000e+00,1.303934894586843818e+01,2.609547417040165573e+00,1.519015779794304022e+00,5.375185310185913501e+00
4.099999999999999645e+00,1.331146163642759461e+01,2.656387420316352888e+00,1.538646604629107850e+00,5.464684234758771630e+00
4.200000000000000178e+00,1.358145313412532396e+01,2.703369652215291463e+00,1.558680961357450157e+00,5.552787459826139305e+00
4.299999999999999822e+00,1.385522199638265484e+01,2.750234551051140119e+00,1.577282454168248860e+00,5.640904805903494967e+00
4.400000000000000355e+00,1.412602227103947428e+01,2.797798542077160722e+00,1.596562871753431478e+00,5.729749115434102258e+00
4.500000000000000000e+00,1.440005618288243561e+01,2.845792458230733679e+00,1.616271429300452089e+00,5.820005570887675894e+00
4.599999999999999645e+00,1.466873935185270206e+01,2.894069369399911551e+00,1.637695593908380598e+00,5.911370081703904766e+00
4.700000000000000178e+00,1.493859238660534672e+01,2.942269830422564958e+00,1.657051063782072786e+00,6.002957244482311161e+00
4.799999999999999822e+00,1.520865128895952445e+01,2.989494264771324072e+00,1.677124894465953586e+00,6.093673496224075059e+00
4.900000000000000355e+00,1.548178955923386368e+01,3.036456986957951187e+00,1.695142899238126555e+00,6.185222940257727231e+00
5.000000000000000000e+00,1.575034812857969868e+01,3.083207334004318234e+00,1.712353335378895558e+00,6.277048892089870158e+00
5.099999999999999645e+00,1.601958364137099267e+01,3.131250244659574467e+00,1.727992025109960084e+00,6.367876705023427952e+00
5.200000000000000178e+00,1.628347945198773061e+01,3.180001904045433925e+00,1.747346899805629183e+00,6.458226195521472590e+00
5.299999999999999822e+00,1.654456225305706951e+01,3.228615988720856755e+00,1.764837692380175405e+00,6.549156461604654034e+00
5.400000000000000355e+00,1.680709710174557259e+01,3.277277776660360686e+00,1.782251091554580169e+00,6.640208753226602312e+00
5.500000000000000000e+00,1.706795211349178487e+01,3.326497716449066111e+00,1.801654825557604589e+00,6.730830626694259244e+00
5.599999999999999645e+00,1.732984990024033323e+01,3.375672182015497569e+00,1.820422916491213572e+00,6.822041786127761576e+00
5.700000000000000178e+00,1.759053546977606430e+01,3.425240384756412571e+00,1.838582364002581349e+00,6.912672345323422007e+00
5.799999999999999822e+00,1.785759906021144161e+01,3.476099041578873283e+00,1.858431853804974221e+00,7.002996126117559506e+00
5.900000000000000355e+00,1.812908222875492825e+01,3.527162792835320637e+00,1.875241162484355462e+00,7.093240636900959295e+00
6.000000000000000000e+00,1.839923986584351567e+01,3.578424254842643037e+00,1.894683486887014157e+00,7.182076763398596242e+00
6.099999999999999645e+00,1.866843089782877385e+01,3.630822211015198420e+00,1.913832002866612481e+00,7.270939080399638321e+00
6.200000000000000178e+00,1.893510396023224018e+01,3.684142553335988612e+00,1.936059254347459513e+00,7.358676212057794430e+00
6.299999999999999822e+00,1.920786397421933245e+01,3.735733232223179545e+00,1.956232826546683068e+00,7.445280076346031173e+00
6.400000000000000355e+00,1.947995650175908011e+01,3.787420222668953063e+00,1.974618089438920698e+00,7.532992654353031448e+00
6.500000000000000000e+00,1.974763013598857597e+01,3.839665543385626822e+00,1.993043970371278339e+00,7.620076413626122758e+00
6.599999999999999645e+00,2.001314380075899280e+01,3.892924018686518384e+00,2.011363253845575905e+00,7.706298850171815040e+00
6.700000000000000178e+00,2.028000827949368912e+01,3.946135806094891230e+00,2.028271362711303372e+00,7.794823579865559182e+00
6.799999999999999822e+00,2.054497303142413145e+01,3.998654705475843674e+00,2.044985571684496684e+00,7.882623273406853315e+00
6.900000000000000355e+00,2.080963891435843749e+01,4.051733263203934676e+00,2.060875869642800673e+00,7.970194934405737008e+00
7.000000000000000000e+00,2.106952402148635528e+01,4.104580937385104988e+00,2.075850173907144214e+00,8.057992770137142102e+00
7.099999999999999645e+00,2.133077566954579396e+01,4.156229569852418315e+00,2.090501499275732478e+00,8.145747246932343089e+00
7.200000000000000178e+00,2.159235797039593407e+01,4.208112741063986029e+00,2.104398542541288553e+00,8.233963650575985227e+00
7.299999999999999822e+00,2.184947049507392336e+01,4.260283589955137451e+00,2.118355647599399205e+00,8.322125696986894638e+00
7.400000000000000355e+00,2.210841491578728579e+01,4.310842165585943242e+00,2.132036631023955575e+00,8.410565835456980111e+00
7.500000000000000000e+00,2.236800801457151522e+01,4.361208271699236860e+00,2.144286451657217984e+00,8.497854605053927202e+00
7.599999999999999645e+00,2.262263676141874313e+01,4.411689528985719200e+00,2.159127863515803547e+00,8.582942298482004517e+00
7.700000000000000178e+00,2.288083698895527718e+01,4.462099132264583545e+00,2.172584100536868679e+00,8.666709216799162618e+00
7.799999999999999822e+00,2.313747274357441341e+01,4.512767499111467906e+00,2.187385088794263854e+00,8.751486704318972798e+00
7.900000000000000355e+00,2.339820066893727102e+01,4.563564995523033296e+00,2.200823103335212583e+00,8.836916226964969923e+00
8.000000000000000000e+00,2.365891194312742130e+01,4.614493911034435847e+00,2.216113413561756396e+00,8.923363872149499443e+00
8.099999999999999645e+00,2.391642817377957186e+01,4.664941609373494558e+00,2.231493196423015135e+00,9.009447096977437397e+00
8.199999999999999289e+00,2.417393755758172702e+01,4.715430762161248346e+00,2.246410693597829411e+00,9.094837004796946900e+00
8.300000000000000711e+00,2.442635653274741969e+01,4.766816113539878330e+00,2.261570964280832818e+00,9.177437098088178757e+00
8.400000000000000355e+00,2.467675908841289711e+01,4.816477816895015529e+00,2.275007418472512200e+00,9.259182941651198817e+00
8.500000000000000000e+00,2.492524164819230492e+01,4.865463047686353626e+00,2.286128422576765740e+00,9.339419869051964085e+00
8.599999999999999645e+00,2.517775876531207047e+01,4.914498436298108786e+00,2.301453311882215580e+00,9.418886711136769563e+00
8.699999999999999289e+00,2.542765446292890630e+01,4.963009061603329108e+00,2.316226264766648946e+00,9.497444947404135362e+00
8.800000000000000711e+00,2.568435467518357029e+01,5.010133351967682280e+00,2.328774602010214689e+00,9.574502739429949116e+00
8.900000000000000355e+00,2.594029010681617109e+01,5.057351767069215853e+00,2.340332967594010327e+00,9.651382791786801363e+00
9.000000000000000000e+00,2.619596427003253680e+01,5.105097578260187952e+00,2.352397607381543576e+00,9.728476320424924495e+00
9.099999999999999645e+00,2.644793267786619850e+01,5.153259468388911912e+00,2.364722035142059031e+00,9.806596486003323676e+00
9.199999999999999289e+00,2.669967011413618252e+01,5.202529576699660652e+00,2.376850306812473779e+00,9.887170850340082140e+00
9.300000000000000711e+00,2.695212032468443653e+01,5.253251096392586916e+00,2.391709481578984775e+00,9.969791668865251921e+00
9.400000000000000355e+00,2.720328525775070005e+01,5.304439427385990946e+00,2.403559424124846799e+00,1.005374855083355179e+01
9.500000000000000000e+00,2.745369384378522071e+01,5.354077966285923473e+00,2.411310565608190792e+00,1.013633787249309748e+01
9.599999999999999645e+00,2.770675689464635383e+01,5.402439398510843205e+00,2.420650920290715824e+00,1.022031645595611593e+01
9.699999999999999289e+00,2.796359125712291060e+01,5.450191137435925981e+00,2.431127848669776270e+00,1.030289154288237619e+01
9.800000000000000711e+00,2.821890803878567056e+01,5.497829127999403376e+00,2.439513936759300172e+00,1.038582425434512757e+01
9.900000000000000355e+00,2.847616430964164280e+01,5.545905874025497617e+00,2.449955347628117508e+00,1.046983822055856095e+01
1.000000000000000000e+01,2.873124111329351749e+01,5.595055794507126201e+00,2.459976086408436124e+00,1.055326275833457395e+01
1.009999999999999964e+01,2.898737880920323562e+01,5.644194729104719421e+00,2.470938688657091209e+00,1.063639411567355175e+01
1.019999999999999929e+01,2.924113984294765345e+01,5.694393134932250078e+00,2.482297608916867571e+00,1.071802301762403076e+01
1.030000000000000071e+01,2.949323329234680813e+01,5.745391605026448190e+00,2.494342581006140591e+00,1.079815055598063545e+01
1.040000000000000036e+01,2.974582914881114348e+01,5.796100165445428942e+00,2.506280775756155155e+00,1.087894870080626752e+01
1.050000000000000000e+01,2.999679734346546311e+01,5.846568694539779898e+00,2.517699791072283588e+00,1.095957425977489130e+01
1.059999999999999964e+01,3.023869411969532450e+01,5.895967522199637045e+00,2.526668982026563537e+00,1.104026709643627591e+01
1.069999999999999929e+01,3.048837615792943723e+01,5.945221689205180127e+00,2.535441058418058446e+00,1.112020954254284888e+01
1.080000000000000071e+01,3.074305749175394098e+01,5.994718707909648892e+00,2.548008272932762885e+00,1.120038688932901927e+01
1.090000000000000036e+01,3.099708623030428001e+01,6.043893976118849487e+00,2.559687776046304819e+00,1.128006013748212411e+01
1.100000000000000000e+01,3.125131217214920909e+01,6.092970716167267931e+00,2.571701685783683633e+00,1.135895600033606812e+01
1.109999999999999964e+01,3.149731704066283555e+01,6.142954008913507735e+00,2.588149747983776283e+00,1.143792366689921813e+01
1.119999999999999929e+01,3.174338552126327073e+01,6.192814144089139106e+00,2.603281280368291206e+00,1.151578315849286760e+01
1.130000000000000071e+01,3.198941514954512755e+01,6.241355161371058280e+00,2.617818677301822827e+00,1.159367591953743393e+01
1.140000000000000036e+01,3.223905901926401185e+01,6.289471771436262237e+00,2.631182166917719112e+00,1.167322153359460302e+01
1.150000000000000000e+01,3.248794712067308410e+01,6.338592615647127282e+00,2.643631419500685364e+00,1.175452639702884561e+01
1.159999999999999964e+01,3.273348528542235414e+01,6.387533259095774518e+00,2.658250056138473205e+00,1.183480408749963075e+01
1.169999999999999929e+01,3.297657465555416678e+01,6.435592778101661082e+00,2.668148528806346675e+00,1.191520613613664459e+01
1.180000000000000071e+01,3.321689049125324544e+01,6.483518481135668310e+00,2.679701299739996490e+00,1.199403954861673682e+01
1.190000000000000036e+01,3.345787669358603011e+01,6.531711995486187305e+00,2.691181073521670353e+00,1.207233478768742252e+01
1.200000000000000000e+01,3.369442991989556901e+01,6.579666779515117803e+00,2.703942672800464742e+00,1.215092381014233069e+01
1.209999999999999964e+01,3.393480675631186472e+01,6.626399899080518630e+00,2.715002401249228647e+00,1.222856374945326152e+01
1.219999999999999929e+01,3.417417837048110130e+01,6.672461986907701537e+00,2.726652645118435192e+00,1.230551556206593844e+01
1.230000000000000071e+01,3.441395751566977168e+01,6.718559278058819473e+00,2.736455939395256998e+00,1.238181457283979725e+01
1.240000000000000036e+01,3.464912840602111288e+01,6.764409583844506635e+00,2.746942973738635274e+00,1.245905884601618929e+01
1.250000000000000000e+01,3.489199521259982362e+01,6.810116174036084935e+00,2.756300394483861549e+00,1.253603332978414642e+01
1.259999999999999964e+01,3.514080433546276083e+01,6.855253900272461287e+00,2.766218480256225742e+00,1.261244955123917322e+01
1.269999999999999929e+01,3.538797871509406434e+01,6.900560886506065472e+00,2.777150388045073193e+00,1.268917158366474673e+01
1.280000000000000071e+01,3.563496222726634244e+01,6.946375373072363857e+00,2.788850764310446095e+00,1.276625706733678989e+01
1.290000000000000036e+01,3.588643281089017023e+01,6.992926173769232534e+00,2.801836505134595257e+00,1.284337828225936740e+01
1.300000000000000000e+01,3.613281765885569286e+01,7.039543068434567452e+00,2.814019567364764995e+00,1.292014588122977514e+01
1.309999999999999964e+01,3.637973366783671736e+01,7.087023313588162843e+00,2.827319675448368930e+00,1.299825232773030237e+01
1.319999999999999929e+01,3.663265986189830414e+01,7.134672335621966788e+00,2.840448199481256264e+00,1.307625416666849816e+01
1.330000000000000071e+01,3.688474242064962993e+01,7.181275908915605299e+00,2.854264391790944710e+00,1.315213435608851711e+01
1.340000000000000036e+01,3.713425397564018482e+01,7.228859316694201453e+00,2.870153137583867142e+00,1.322872943639112364e+01
1.350000000000000000e+01,3.738007023167295984e+01,7.278736267383241199e+00,2.887177195467185875e+00,1.330773445614699035e+01
1.359999999999999964e+01,3.762341150886726382e+01,7.329339067773935845e+00,2.903828232658451025e+00,1.338702051580652430e+01
1.369999999999999929e+01,3.786839403563410400e+01,7.380959340339277475e+00,2.919532666978894131e+00,1.346711386029152990e+01
1.380000000000000071e+01,3.811017115883567641e+01,7.433727203554618690e+00,2.938561709564640356e+00,1.354813514225261173e+01
1.390000000000000036e+01,3.835174204683440990e+01,7.486454095910247020e+00,2.954595251218794960e+00,1.362837554033518828e+01
1.400000000000000000e+01,3.859317518330720276e+01,7.538081109246277833e+00,2.970895873900619044e+00,1.370632123791760648e+01
1.409999999999999964e+01,3.883338091657694946e+01,7.588829747265213754e+00,2.986488436407559455e+00,1.378320606866778775e+01
1.419999999999999929e+01,3.908171785328993764e+01,7.639517562772838666e+00,3.001711223063259215e+00,1.385971614513045758e+01
1.430000000000000071e+01,3.931803061186763415e+01,7.690350988204553317e+00,3.017518524380283118e+00,1.393665495331046422e+01
1.440000000000000036e+01,3.955147918749237590e+01,7.741086062901838538e+00,3.031918227576499092e+00,1.401374469424613345e+01
1.450000000000000000e+01,3.979375070923408941e+01,7.791037679098902657e+00,3.047806417442330051e+00,1.408974313812719892e+01
1.459999999999999964e+01,4.003915112141049804e+01,7.839620268678498149e+00,3.063704624051133418e+00,1.416513745788089018e+01
1.469999999999999929e+01,4.027994387463311909e+01,7.887632178445844744e+00,3.078920234729057626e+00,1.424113429892063643e+01
1.480000000000000071e+01,4.051707617341264012e+01,7.934938138046121026e+00,3.092557865251880145e+00,1.431730602530337570e+01
1.490000000000000036e+01,4.075570917824378370e+01,7.982304824006368094e+00,3.107259778057767097e+00,1.439169191134236314e+01
1.500000000000000000e+01,4.099214436845230836e+01,8.027724459359017573e+00,3.121603179740749745e+00,1.446349718718609978e+01
1.509999999999999964e+01,4.122687882675200655e+01,8.071138227743428928e+00,3.133726040852992334e+00,1.453457969209282652e+01
1.519999999999999929e+01,4.146248486682767975e+01,8.113910128127862720e+00,3.147388546858761682e+00,1.460444689141418451e+01
1.530000000000000071e+01,4.169862006923487741e+01,8.156493524060309142e+00,3.159466734661119602e+00,1.467318650924698886e+01
1.540000000000000036e+01,4.193529832654591161e+01,8.198725794601946504e+00,3.171460507097905612e+00,1.474091574497114188e+01
1.550000000000000000e+01,4.217502585991699959e+01,8.240243144755931226e+00,3.182022236702898965e+00,1.480810074953980937e+01
1.559999999999999964e+01,4.240996082483604823e+01,8.280382338234046458e+00,3.191718380143109712e+00,1.487548525371860109e+01
1.569999999999999929e+01,4.264750955057295556e+01,8.320493346820216019e+00,3.200727648939192260e+00,1.494289409464606067e+01
1.580000000000000071e+01,4.288164009615950079e+01,8.360428863024129242e+00,3.211074081828258819e+00,1.500964340622632420e+01
1.590000000000000036e+01,4.311242769429598809e+01,8.400237794174108430e+00,3.219530391511727707e+00,1.507593985703218209e+01
1.600000000000000000e+01,4.334310101185275954e+01,8.439918251479829436e+00,3.228796433836509827e+00,1.514328814785432442e+01
1.610000000000000142e+01,4.357616224495615143e+01,8.480275531041780113e+00,3.239445300599033128e+00,1.521061213531106660e+01
1.619999999999999929e+01,4.381251242091661169e+01,8.520954998992589680e+00,3.249902542334484501e+00,1.527744994775461151e+01
1.630000000000000071e+01,4.404661899582722384e+01,8.561960192709177520e+00,3.261011937389257653e+00,1.534329416432689719e+01
1.640000000000999947e+01,4.427580950725114661e+01,8.602995273436775392e+00,3.270359834605706340e+00,1.541049685743933573e+01
1.650000000001000089e+01,4.451035600973825268e+01,8.643679354359621314e+00,3.280002380756673386e+00,1.547656261156620161e+01
1.660000000001000231e+01,4.474277562816762099e+01,8.684121895379020017e+00,3.290307993106996509e+00,1.554165024741432610e+01
1.670000000001000018e+01,4.497835217933836560e+01,8.724883029621949504e+00,3.302219381703327628e+00,1.560745182017942057e+01
1.680000000001000160e+01,4.520583223275828999e+01,8.766377701806609579e+00,3.312326908477198906e+00,1.567483022116690350e+01
1.690000000000999947e+01,4.543169946132911718e+01,8.808183429715761292e+00,3.322708005279750854e+00,1.574198401325208785e+01
1.700000000001000089e+01,4.565969113881462249e+01,8.850649484733713379e+00,3.333238113864427810e+00,1.580999192195764635e+01
1.710000000001000231e+01,4.589003869036293537e+01,8.893942729894046550e+00,3.344657001077934844e+00,1.587914973110294170e+01
1.720000000001000018e+01,4.612392513927771631e+01,8.938414171933864338e+00,3.356366857703952711e+00,1.594999413422011436e+01
1.730000000001000160e+01,4.635349180779530798e+01,8.984570417993692715e+00,3.371434193614661012e+00,1.602378289811225187e+01
1.740000000000999947e+01,4.657412523531916548e+01,9.032203331842664440e+00,3.388527222521592996e+00,1.610031477445320647e+01
1.750000000001000089e+01,4.681122238901519239e+01,9.081228967408083719e+00,3.406914028223267721e+00,1.617710830013678702e+01
1.760000000001000231e+01,4.704960994914596739e+01,9.129832647927488054e+00,3.423775851688731553e+00,1.625222662485224490e+01
1.770000000001000018e+01,4.727926890624572565e+01,9.179122313408287326e+00,3.441606679265793556e+00,1.632707185976774156e+01
1.780000000001000160e+01,4.751441014607441815e+01,9.227585384891979103e+00,3.459430979146481455e+00,1.640151894660350251e+01
1.790000000000999947e+01,4.774917316819826141e+01,9.274879375196492859e+00,3.477899004781183301e+00,1.647543301526121695e+01
1.800000000001000089e+01,4.799148518121940299e+01,9.321852489487158167e+00,3.494314016916944432e+00,1.654749105721689872e+01
1.810000000001000231e+01,4.823126127151426346e+01,9.367394019797872673e+00,3.512436176456163128e+00,1.661834608913728317e+01
1.820000000001000018e+01,4.847233688827837739e+01,9.412750351952370309e+00,3.529427887636193528e+00,1.668934623102585491e+01
1.830000000001000160e+01,4.871060948526103829e+01,9.457634936131102066e+00,3.545061842687462939e+00,1.676124220075256943e+01
1.840000000000999947e+01,4.895405047254892850e+01,9.502182300754490996e+00,3.559579631331482474e+00,1.683203454710841029e+01
1.850000000001000089e+01,4.919290319651802434e+01,9.546411307194519580e+00,3.574823497395801297e+00,1.690125944779657985e+01
1.860000000001000231e+01,4.943901845110055149e+01,9.589368923548057921e+00,3.587731040792679238e+00,1.696855052549365439e+01
1.870000000001000018e+01,4.968071588829005947e+01,9.631453033987444456e+00,3.602436237644115913e+00,1.703475913427237387e+01
1.880000000001000160e+01,4.992629110584425689e+01,9.671625516357847729e+00,3.618211273925307392e+00,1.709819431477253815e+01
1.890000000000999947e+01,5.016795722059120521e+01,9.711645196591174312e+00,3.630135026471636550e+00,1.715990992468632470e+01
1.900000000001000089e+01,5.041286424115392606e+01,9.751181555645683119e+00,3.642823664187561317e+00,1.722139998232913882e+01
1.910000000001000231e+01,5.065673556914952513e+01,9.789393445637941227e+00,3.653619604164046741e+00,1.728097811316121835e+01
1.920000000001000018e+01,5.090277872869899056e+01,9.826245764491629231e+00,3.667042597111079161e+00,1.733897195055233453e+01
1.930000000001000160e+01,5.114317238778816943e+01,9.861074171292511181e+00,3.678895659137921381e+00,1.739785662666874089e+01
1.940000000000999947e+01,5.139296817967125719e+01,9.894918076533400608e+00,3.689874011334473458e+00,1.745525219334043854e+01
1.950000000001000089e+01,5.164056411086740184e+01,9.927300536956185084e+00,3.697142404002135674e+00,1.751236948190082643e+01
1.960000000001000231e+01,5.187489310790586927e+01,9.961152374035776802e+00,3.707941146638328966e+00,1.756920147351448236e+01
1.970000000001000018e+01,5.211098294928596886e+01,9.996375077721168623e+00,3.717992436132020906e+00,1.762613890502186109e+01
1.980000000001000160e+01,5.235005336162044642e+01,1.003179538044885710e+01,3.726657569159724126e+00,1.768350612481213346e+01
1.990000000000999947e+01,5.258835517627586853e+01,1.006739261610735170e+01,3.733854483235799826e+00,1.774215570623496063e+01
2.000000000001000089e+01,5.282979562084912573e+01,1.010341655517891368e+01,3.743453286129878155e+00,1.780076252896858335e+01
2.010000000001000231e+01,5.306764758931906556e+01,1.013903431723032256e+01,3.752552140004069336e+00,1.785949493919744313e+01
2.020000000001000018e+01,5.330640148764388897e+01,1.017406773617905102e+01,3.762142390828861593e+00,1.791765203713263688e+01
2.030000000001000160e+01,5.354758846499919400e+01,1.020968957541723299e+01,3.769480831419650180e+00,1.797564485975498627e+01
2.040000000000999947e+01,5.378296417830697607e+01,1.024676825971618754e+01,3.779671209235424989e+00,1.803550591726046548e+01
2.050000000001000089e+01,5.401233999810744280e+01,1.028419120940009890e+01,3.790227710773949710e+00,1.809619076265493831e+01
2.060000000001000231e+01,5.423885505886369884e+01,1.032224083485214905e+01,3.799470505065621229e+00,1.815680183933956116e+01
2.070000000001000018e+01,5.446058699420954952e+01,1.036054252135635423e+01,3.809265128541265977e+00,1.821675799272900065e+01
2.080000000001000160e+01,5.468763300106724756e+01,1.039932561364783759e+01,3.822340265961436501e+00,1.827641132352619735e+01
2.090000000000999947e+01,5.491452978738800539e+01,1.043961998835040816e+01,3.837629667322885130e+00,1.833698060537297181e+01
2.100000000001000089e+01,5.513804570530309945e+01,1.048107383784077662e+01,3.853984868573278266e+00,1.839758639931818252e+01
2.110000000001000231e+01,5.536906462458041034e+01,1.052283913832449613e+01,3.869196739679318764e+00,1.845792072249658133e+01
2.120000000001000018e+01,5.559796775820871062e+01,1.056525679999885270e+01,3.884291676858531606e+00,1.851905411450297123e+01
2.130000000001000160e+01,5.583021516430978437e+01,1.060763023934936733e+01,3.899100220471892975e+00,1.858191649451274330e+01
2.140000000000999947e+01,5.606488120651916063e+01,1.064979437985409305e+01,3.912336366655980502e+00,1.864691589999753774e+01
2.150000000001000089e+01,5.630069971042480859e+01,1.069215356907959347e+01,3.926307993211897607e+00,1.871241642950182182e+01
2.160000000001000231e+01,5.653143351560402863e+01,1.073621865262231267e+01,3.942276346950648769e+00,1.877924563987613027e+01
2.170000000001000018e+01,5.676442554103530114e+01,1.078134493137806338e+01,3.960608040682446429e+00,1.884655069058172572e+01
2.180000000001000160e+01,5.699780380347844755e+01,1.082627589820184610e+01,3.977097760811679095e+00,1.891381037725583880e+01
2.190000000000999947e+01,5.723208726098868482e+01,1.087104558880542982e+01,3.993795696786785143e+00,1.898046003864116216e+01
2.200000000001000089e+01,5.746466566994676839e+01,1.091642524648000823e+01,4.009239125068245535e+00,1.904661831495750235e+01
2.210000000001000231e+01,5.769452494541152987e+01,1.096014087073117338e+01,4.024366851790380117e+00,1.911289687563984430e+01
2.220000000001000018e+01,5.792735826306633840e+01,1.100488189895173541e+01,4.040275040940490392e+00,1.917914638041671438e+01
2.230000000001000160e+01,5.815817818606554823e+01,1.104970327229511895e+01,4.054542959380125211e+00,1.924469265541836904e+01
2.240000000000999947e+01,5.838839253216261227e+01,1.109346941126207575e+01,4.069452456212914626e+00,1.930977654451527670e+01
2.250000000001000089e+01,5.861386387262771080e+01,1.113564458927529088e+01,4.084880076330324350e+00,1.937426916405414801e+01
2.260000000001000231e+01,5.884120858403543508e+01,1.117767480488958398e+01,4.100134397230286609e+00,1.943913056468161571e+01
2.270000000001000018e+01,5.907567989870410941e+01,1.121902082032262982e+01,4.117392916554545756e+00,1.950431799675754618e+01
2.280000000001000160e+01,5.930955843991757348e+01,1.126002274742391052e+01,4.131548510311404243e+00,1.956827315761849562e+01
2.290000000000999947e+01,5.954076636355143393e+01,1.130058252185719248e+01,4.143938647654611174e+00,1.963011174722547736e+01
2.300000000001000089e+01,5.977824969748844808e+01,1.133954894931779300e+01,4.158106958061179803e+00,1.969193478289206922e+01
2.310000000002000320e+01,6.001362923478749423e+01,1.137929172468551009e+01,4.171608223116437308e+00,1.975439196249898544e+01
