r_A,Li_Cl,Li_O,Zr_Cl,Zr_O
2.125000000000000000e+00,1.685063406715331391e+00,2.078974332960473959e+00,0.000000000000000000e+00,3.019710218625087350e+01
2.174999999999999822e+00,2.820067785787924830e+00,2.381390574665358972e+00,0.000000000000000000e+00,2.708831778681846458e+01
2.225000000000000089e+00,3.792614681135439092e+00,1.517045872454175548e+00,3.842517505887221296e-01,1.526527409157014148e+01
2.275000000000000355e+00,4.162359983472741831e+00,1.451097975889579450e+00,1.303124169137681587e+00,1.269710728903381636e+01
2.325000000000000178e+00,5.447748370057063916e+00,1.563028475301607045e+00,4.446861714820069089e+00,6.686288477679095621e+00
2.375000000000000000e+00,4.905442512518454201e+00,1.830781223422065507e+00,7.511458847293882357e+00,4.077649088530963972e+00
2.425000000000000266e+00,4.839684419605901233e+00,7.982118400391677859e-01,1.055740186325488850e+01,5.587482880274174946e-01
2.475000000000000089e+00,4.016960836932879531e+00,1.226060335770677634e+00,1.016339488862535489e+01,8.046020953495074401e-01
2.525000000000000355e+00,3.967952244343781576e+00,7.362411390872247718e-01,8.544272166775426669e+00,0.000000000000000000e+00
2.575000000000000178e+00,3.785550392860912439e+00,5.663421847587191138e-01,7.694056654781284088e+00,2.477747058319396678e-01
2.625000000000000000e+00,3.183791770263592724e+00,6.812167076014444822e-01,5.195173733234173419e+00,4.768516953210110154e-01
2.675000000000000266e+00,2.886353348397369345e+00,5.247915178904308808e-01,3.746044716520510409e+00,2.295962890770634757e-01
2.725000000000000089e+00,2.448702657859365583e+00,5.057103315144340083e-01,2.165904117209846103e+00,0.000000000000000000e+00
2.775000000000000355e+00,2.245762117684604764e+00,4.876512026972284475e-01,1.594491103556069156e+00,0.000000000000000000e+00
2.825000000000000178e+00,1.857404292682491409e+00,3.529068156096734077e-01,1.083485837398120211e+00,0.000000000000000000e+00
2.875000000000000000e+00,1.458601358432936923e+00,3.407388419290057202e-01,6.067542536104225670e-01,0.000000000000000000e+00
2.925000000000000266e+00,1.397611551724584844e+00,5.486491628670890908e-01,5.053347552723190805e-01,1.920272070034811651e-01
2.975000000000000089e+00,1.395690998259756066e+00,4.242900634709658725e-01,4.103331534883684073e-01,0.000000000000000000e+00
3.025000000000000355e+00,1.047549408596028186e+00,7.181653162024317361e-01,1.322936108793953125e-01,1.795413290506079340e-01
3.075000000000000178e+00,8.569933872116897167e-01,5.957149155008086838e-01,1.463159441580933751e-01,1.737501836877358152e-01
3.125000000000000000e+00,8.095507994889251657e-01,5.768049446358591847e-01,1.593803136493821271e-01,0.000000000000000000e+00
3.175000000000000266e+00,8.822862318436073270e-01,2.793906400838089832e-01,1.887112218109937845e-01,1.629778733822219161e-01
3.225000000000000089e+00,7.506238880274549441e-01,1.083178775128226246e+00,3.325548871007712182e-02,1.579635713728663460e-01
3.275000000000000355e+00,8.476571122750593545e-01,6.127086735466461542e-01,8.061956230876922425e-02,1.531771683866615386e-01
3.325000000000000178e+00,8.134171718815320640e-01,7.642545955590217543e-01,6.257055168319476668e-02,0.000000000000000000e+00
3.375000000000000000e+00,6.680341357078298792e-01,9.890375515674362239e-01,1.518259399335977061e-02,1.442346429369177896e-01
3.425000000000000266e+00,7.329153461953327175e-01,6.402478886304054928e-01,5.897020026858998398e-02,2.801084512758024170e-01
3.475000000000000089e+00,6.055890816900137974e-01,4.664672656260918093e-01,1.145709073467593986e-01,1.360529524742767615e-01
3.525000000000000355e+00,8.589376873405182300e-01,9.066564477483248785e-01,6.958985892805127915e-02,1.322207319632973666e-01
3.575000000000000178e+00,7.732220951955044441e-01,1.248753683740739806e+00,8.118831999552800216e-02,5.141926933050103843e-01
3.625000000000000000e+00,5.414682755589856900e-01,7.858810388321388896e-01,3.948206175950937785e-02,2.500530578102260204e-01
3.675000000000000266e+00,6.146407176017357754e-01,5.561035064015704688e-01,1.024401196002892866e-01,3.649429260760306271e-01
3.725000000000000089e+00,6.124953609784152819e-01,1.014890569063071402e+00,1.370992523120289630e-01,3.552116991720750683e-01
3.775000000000000355e+00,7.281359357765062601e-01,1.317579312357487265e+00,1.820339839441265928e-01,1.268170088144082053e+00
3.825000000000000178e+00,7.497514993538187955e-01,1.090854658969745650e+00,2.482285369482238324e-01,6.737631717166076006e-01
3.875000000000000000e+00,6.712961551414414751e-01,1.375498984554522242e+00,2.648987278866962169e-01,8.753175356256051032e-01
3.925000000000000266e+00,6.863758740300994754e-01,1.401618023136230740e+00,3.255474355796967312e-01,9.598036462780713540e-01
3.975000000000000089e+00,9.006290002942566320e-01,1.485412413679763954e+00,4.815863404351232724e-01,1.351725296448584412e+00
4.025000000000000355e+00,7.258937120557613643e-01,1.332838454488940005e+00,5.337453765115894866e-01,1.622585944595232199e+00
4.075000000000000178e+00,8.688716123881877751e-01,1.526476497106644459e+00,5.207278498901809494e-01,1.879827538103552520e+00
4.125000000000000000e+00,8.247048498505855640e-01,1.655217480333921465e+00,7.216167436192623130e-01,1.641424001331138971e+00
4.175000000000000711e+00,7.483748913179618656e-01,1.400368167844973977e+00,7.937309453372323187e-01,1.696599895658333912e+00
4.224999999999999645e+00,1.040789210361110051e+00,1.577792154004873826e+00,9.591315462503318123e-01,2.024833264306255654e+00
4.275000000000000355e+00,9.192532199089382683e-01,1.849321183581510208e+00,1.182862599147530780e+00,1.887848708239459494e+00
4.325000000000000178e+00,1.083029354110891962e+00,2.107944938001199198e+00,1.201898429562087367e+00,2.195775977084582831e+00
4.375000000000000000e+00,8.983629525353064027e-01,1.863844976237043261e+00,1.174583745412541846e+00,3.261728708414825650e+00
4.425000000000000711e+00,9.993035878004332684e-01,1.965801754789235911e+00,1.218847557847497987e+00,2.601091346276000582e+00
4.474999999999999645e+00,9.968371142901757409e-01,2.250285762952079605e+00,1.226307044064894214e+00,3.035541732315565344e+00
4.525000000000000355e+00,1.119721007517451072e+00,2.246681590514540527e+00,1.342941251472977715e+00,2.166442962281878604e+00
4.575000000000000178e+00,9.726220880068242591e-01,2.152988699665591366e+00,1.297222906212984528e+00,2.354831390259239488e+00
4.625000000000000000e+00,9.701860327799390893e-01,1.843353462281883681e+00,1.293581377039918934e+00,2.611417404899336159e+00
4.675000000000000711e+00,1.067107224107670671e+00,2.276646132789034382e+00,1.337275260719675840e+00,1.052411891572289537e+00
4.724999999999999645e+00,1.040216195510867303e+00,1.682051720400551842e+00,1.371093474721239103e+00,1.251025967047910914e+00
4.775000000000000355e+00,1.096562092147710832e+00,1.564659744131714270e+00,1.274265830400898025e+00,1.008793782400710715e+00
4.825000000000001066e+00,1.120646998725546961e+00,1.532399873257281886e+00,1.366849748445553958e+00,1.199707795510635222e+00
4.875000000000000000e+00,1.164309420640196935e+00,2.054174477843775826e+00,1.237078759430209063e+00,7.604395903556285807e-01
4.925000000000000711e+00,1.218199496660610004e+00,1.896561423730815488e+00,1.183568407290659596e+00,6.096090290563337399e-01
4.974999999999999645e+00,1.189843563400564630e+00,1.896562726896872775e+00,1.334581245190063159e+00,4.646578680897340274e-01
