lag_ps,Li_A2,Zr_A2,O_A2,Cl_A2
7.200000000000000178e+00,1.926853345015895158e+01,8.220817947052136532e+00,4.625521781938479293e+00,1.450105990627384145e+01
7.299999999999999822e+00,1.950403781139127801e+01,8.309616160137959895e+00,4.674349828170726973e+00,1.464499493077314085e+01
7.400000000000000355e+00,1.973073812908095803e+01,8.398244530312620526e+00,4.723646387852312500e+00,1.478789032488678323e+01
7.500000000000000000e+00,1.995596592122709012e+01,8.486620784356221137e+00,4.771985843806841210e+00,1.492984595182250196e+01
7.600000000000000533e+00,2.018431939565930833e+01,8.575481630106107644e+00,4.819654109199285053e+00,1.507212217333305837e+01
7.700000000000000178e+00,2.041972407725429406e+01,8.664325701881628206e+00,4.866391009012816404e+00,1.521231132744149583e+01
7.799999999999999822e+00,2.065679074833607132e+01,8.752943666677472478e+00,4.914473534438386970e+00,1.535246289033440803e+01
7.900000000000000355e+00,2.089302746395864574e+01,8.841708538218771452e+00,4.965058590060554167e+00,1.549236667503403453e+01
8.000000000000000000e+00,2.113251310970558094e+01,8.930312941260075021e+00,5.014937576106146544e+00,1.563275048721216720e+01
8.099999999999999645e+00,2.137309073254929004e+01,9.019134887923954125e+00,5.064747025654964929e+00,1.577128698260891682e+01
8.199999999999999289e+00,2.161437374782220644e+01,9.108026472732509760e+00,5.116930604964633922e+00,1.591010945675201960e+01
8.300000000000000711e+00,2.185784861477266361e+01,9.197396903519800659e+00,5.167399393524833684e+00,1.604980045550171397e+01
8.400000000000000355e+00,2.209621096320441325e+01,9.287045533384111096e+00,5.215081033026057078e+00,1.619065275874361021e+01
8.500000000000000000e+00,2.233322294889342530e+01,9.375989455604020861e+00,5.264964625326237879e+00,1.633142009851680498e+01
8.599999999999999645e+00,2.256924376072364069e+01,9.464581088550461985e+00,5.309662375066978690e+00,1.647172006480760942e+01
8.700000000000001066e+00,2.280254823163333455e+01,9.552299865787095001e+00,5.354066412850827739e+00,1.661046002110641595e+01
8.800000000000000711e+00,2.304087639291521938e+01,9.638948937286249574e+00,5.397385488823995381e+00,1.674784263371699211e+01
8.900000000000000355e+00,2.327968037844355109e+01,9.724516439605352502e+00,5.440472377731913944e+00,1.688405185723261326e+01
9.000000000000000000e+00,2.351642011982465874e+01,9.809926084039140903e+00,5.483840181608897524e+00,1.702029579840240459e+01
9.099999999999999645e+00,2.375514544855716892e+01,9.895201124945012694e+00,5.526839779857461110e+00,1.715752543640599725e+01
9.200000000000001066e+00,2.399197432094158344e+01,9.979629764676088755e+00,5.570155688104385661e+00,1.729455258946959262e+01
9.300000000000000711e+00,2.422839699887574128e+01,1.006317454266898537e+01,5.609261304323672981e+00,1.742974927376275573e+01
9.400000000000000355e+00,2.445938912040611513e+01,1.014691196340680790e+01,5.648775161690274160e+00,1.756426138620342314e+01
9.500000000000000000e+00,2.469153044382960616e+01,1.023054606017399060e+01,5.687933333929548141e+00,1.769747583481190745e+01
9.599999999999999645e+00,2.492680822862825352e+01,1.031441891303671810e+01,5.730611795839584133e+00,1.783111772348249602e+01
9.700000000000001066e+00,2.516203424332849181e+01,1.039868727812148919e+01,5.774968364662422360e+00,1.796341178963951890e+01
9.800000000000000711e+00,2.540182690489963946e+01,1.048338253907112261e+01,5.818428212334579186e+00,1.809540834526390896e+01
9.900000000000000355e+00,2.563839490072633964e+01,1.056918538849621214e+01,5.862366663307392756e+00,1.822882326449417434e+01
1.000000000000000000e+01,2.587120664909220480e+01,1.065623258632090220e+01,5.907714394571227601e+00,1.836307670852067986e+01
1.009999999999999964e+01,2.610880375158681233e+01,1.074342657873427420e+01,5.950953571851417934e+00,1.849937762048912404e+01
1.020000000000000107e+01,2.634734605221995096e+01,1.083073244883360786e+01,5.995621190869724337e+00,1.863646936927686326e+01
1.030000000000000071e+01,2.658305156870435582e+01,1.091810179694824257e+01,6.040423986816736424e+00,1.877409372438125601e+01
1.040000000000000036e+01,2.682349105812834722e+01,1.100613808033020824e+01,6.085365901934064681e+00,1.891184718310308810e+01
1.050000000000000000e+01,2.706558140400704104e+01,1.109403185351578536e+01,6.129645154992491740e+00,1.904849024106274413e+01
1.059999999999999964e+01,2.730401677799323679e+01,1.118192982339165553e+01,6.174721821554032708e+00,1.918484725754062836e+01
1.070000000000000107e+01,2.754378001095861350e+01,1.126861347185911200e+01,6.219501557194735852e+00,1.931956480250230612e+01
1.080000000000000071e+01,2.778497808259752233e+01,1.135457654528301674e+01,6.263642762346782966e+00,1.945381591849282898e+01
1.090000000000000036e+01,2.802391458632585497e+01,1.143983209281732627e+01,6.308634164859910243e+00,1.958619354400521928e+01
1.100000000000000000e+01,2.826032214022838573e+01,1.152450580176683204e+01,6.353958866727897004e+00,1.971646276637570239e+01
1.109999999999999964e+01,2.849696148216436242e+01,1.160794200192560233e+01,6.395165122175676231e+00,1.984589720774335930e+01
1.120000000000000107e+01,2.872927008422849937e+01,1.169079641076847231e+01,6.438121244025922785e+00,1.997355499085961128e+01
1.130000000000000071e+01,2.895768310957887337e+01,1.177391736124336852e+01,6.481806533164471418e+00,2.010036683006083180e+01
1.140000000000000036e+01,2.918858973082601338e+01,1.185708302922190960e+01,6.525773460736216336e+00,2.022682472618840421e+01
1.150000000000000000e+01,2.941631312600544845e+01,1.194058356139491472e+01,6.569635852364846151e+00,2.035383163725334299e+01
1.159999999999999964e+01,2.964852325187748150e+01,1.202334545345303418e+01,6.612676772460281960e+00,2.047950729057203034e+01
1.170000000000000107e+01,2.987888911141964954e+01,1.210668227825068399e+01,6.656731325648288511e+00,2.060450126462581366e+01
1.180000000000000071e+01,3.011275706161362464e+01,1.218985074204315211e+01,6.699523042332977241e+00,2.072814630338984543e+01
1.190000000000000036e+01,3.034537011035160603e+01,1.227225896119696635e+01,6.742150300427789844e+00,2.085134038151663205e+01
1.200000000000000000e+01,3.057283929729023342e+01,1.235624651414411979e+01,6.784720310372537533e+00,2.097549705177515378e+01
1.209999999999999964e+01,3.079952621890638653e+01,1.244043820804128053e+01,6.828720396017181393e+00,2.109992609141427877e+01
1.220000000000000107e+01,3.102428572760276282e+01,1.252347723025225967e+01,6.873598514726095843e+00,2.122451495324872539e+01
1.230000000000000071e+01,3.124610057269145713e+01,1.260657196529073687e+01,6.919928035562966429e+00,2.134723493467465261e+01
1.240000000000000036e+01,3.146747715980839644e+01,1.268920020912627677e+01,6.965328422755104221e+00,2.146935199336023459e+01
1.250000000000000000e+01,3.168501786125888486e+01,1.277127387357780108e+01,7.011625633403243185e+00,2.159184647716486438e+01
1.259999999999999964e+01,3.190365651539043768e+01,1.285359339589403049e+01,7.060356298028765742e+00,2.171381885811780776e+01
1.270000000000000107e+01,3.212260828489166187e+01,1.293637640398224598e+01,7.108388347981074773e+00,2.183437011122178717e+01
1.280000000000000071e+01,3.234539727663895547e+01,1.301932131867186726e+01,7.155871132055936279e+00,2.195535555750950252e+01
1.290000000000000036e+01,3.256676098617289483e+01,1.310278268520494471e+01,7.204538629196283850e+00,2.207702658174546073e+01
1.300000000000000000e+01,3.278974572056421977e+01,1.318802729094727866e+01,7.256253707839119826e+00,2.220038716031842796e+01
1.309999999999999964e+01,3.301624828498755448e+01,1.327348195822665033e+01,7.309353685043623372e+00,2.232456589234399402e+01
1.320000000000000107e+01,3.323845062024103214e+01,1.335915784358203950e+01,7.361630153380543717e+00,2.245007015261727545e+01
1.330000000000000071e+01,3.346543713864409852e+01,1.344483772452741910e+01,7.416364294437306270e+00,2.257665793980046232e+01
1.340000000000000036e+01,3.369553679523594525e+01,1.353052778860594962e+01,7.467597071639174189e+00,2.270212507786509448e+01
1.350000000000000000e+01,3.392516380317759683e+01,1.361581209667919623e+01,7.518898583783128586e+00,2.282735239347077183e+01
1.359999999999999964e+01,3.415718745111346522e+01,1.370090397353675371e+01,7.570807098614084296e+00,2.295193667707185270e+01
1.370000000000000107e+01,3.439177693999687335e+01,1.378615922905421165e+01,7.621821133870429144e+00,2.307517944223187456e+01
1.380000000000000071e+01,3.462158059260178788e+01,1.387112735321617940e+01,7.673393698551193687e+00,2.319801280356205098e+01
1.390000000000000036e+01,3.485075654805255851e+01,1.395606225281746227e+01,7.726332761352545653e+00,2.332154079878674224e+01
1.400000000000000000e+01,3.508123274764503208e+01,1.404049642186936531e+01,7.778136685667326411e+00,2.344414238451611965e+01
1.409999999999999964e+01,3.531496347997531160e+01,1.412503140589127781e+01,7.832254333983928341e+00,2.356564770792451924e+01
1.420000000000000107e+01,3.554607762175460550e+01,1.420855636272602140e+01,7.885702201768350683e+00,2.368632633912299212e+01
1.430000000000000071e+01,3.577722251651188401e+01,1.429228179354901407e+01,7.938447224200088748e+00,2.380689036206724296e+01
1.440000000000000036e+01,3.600404752109061235e+01,1.437574647755127977e+01,7.990525474665765238e+00,2.392646276775207426e+01
1.450000000000000000e+01,3.623634187404735485e+01,1.445997733875743840e+01,8.044298496023845502e+00,2.404583921314698358e+01
1.459999999999999964e+01,3.646872185622739693e+01,1.454357816145408222e+01,8.096622994867948009e+00,2.416491539524144372e+01
1.470000000000000107e+01,3.669690841555711103e+01,1.462732664266475879e+01,8.149230725735851166e+00,2.428430112653937911e+01
1.480000000000000071e+01,3.692859148282541781e+01,1.471120534830075499e+01,8.200470100383647321e+00,2.440353392375626029e+01
1.490000000000000036e+01,3.716177160856863537e+01,1.479508551936456406e+01,8.250799321300307909e+00,2.452386963677687604e+01
1.500000000000000000e+01,3.739495054085760017e+01,1.487859661469151362e+01,8.300278894305741062e+00,2.464464637873436814e+01
1.509999999999999964e+01,3.762664163531498218e+01,1.496219665766932749e+01,8.351828632374054706e+00,2.476548412157529100e+01
1.520000000000000107e+01,3.785758899503269248e+01,1.504529594257630265e+01,8.404020703258026970e+00,2.488525216473659185e+01
1.530000000000000071e+01,3.809090788778939896e+01,1.512773120160747453e+01,8.456484763543084426e+00,2.500421388857393268e+01
1.540000000000000036e+01,3.832604417594073709e+01,1.520937425103573126e+01,8.508865783193664711e+00,2.512204499898312449e+01
1.550000000000000000e+01,3.855888352972601041e+01,1.529028485440465701e+01,8.560352114646873289e+00,2.523895434599629084e+01
1.559999999999999964e+01,3.878553188219421344e+01,1.537083955132732704e+01,8.610268264811493211e+00,2.535511296994499730e+01
1.570000000000000107e+01,3.901677082439937294e+01,1.545129815757185732e+01,8.659628321154672292e+00,2.547116500386836080e+01
1.580000000000000071e+01,3.924550376127218243e+01,1.553141727649089532e+01,8.708837392591711080e+00,2.558679921209929020e+01
1.590000000000000036e+01,3.947618285387695636e+01,1.561171550804571062e+01,8.755684383871326304e+00,2.570312545814950056e+01
1.600000000000000000e+01,3.970915245641383251e+01,1.569198448580804595e+01,8.802959092262677032e+00,2.581830925467988180e+01
1.610000000000000142e+01,3.993661392680571964e+01,1.577168054883465409e+01,8.849830288350874596e+00,2.593291386196209913e+01
1.619999999999999929e+01,4.016112561837046258e+01,1.585136806733275883e+01,8.896689550215455711e+00,2.604744347314773378e+01
1.630000000000000071e+01,4.038592789508764014e+01,1.593199729389287889e+01,8.944707691448066100e+00,2.616109059689357963e+01
1.639999999999999858e+01,4.061608914329662667e+01,1.601251706888588799e+01,8.995588935060593982e+00,2.627419812920503617e+01
1.650000000000000000e+01,4.084189961966485782e+01,1.609277015409395162e+01,9.046046006540731099e+00,2.638885031713239826e+01
1.660000000000000142e+01,4.106557937902386612e+01,1.617284200968559915e+01,9.094340576554232669e+00,2.650384238826858052e+01
1.669999999999999929e+01,4.129395689821289750e+01,1.625212842514893907e+01,9.141537266234131209e+00,2.661723016876729986e+01
1.680000000000000071e+01,4.152370074492387175e+01,1.632962022441726901e+01,9.187496766233243406e+00,2.673014403367644576e+01
1.689999999999999858e+01,4.174890640926581398e+01,1.640686484885728902e+01,9.233172591966605225e+00,2.684342250798924212e+01
1.700000000000000000e+01,4.197066780773943862e+01,1.648274870876914733e+01,9.279548808755011535e+00,2.695644768150110338e+01
1.710000000000000142e+01,4.219318521822769696e+01,1.655840993654246773e+01,9.324625555538442967e+00,2.706682174695428245e+01
1.719999999999999929e+01,4.241384332730687134e+01,1.663345334556808197e+01,9.368441741737582262e+00,2.717563855686906038e+01
1.730000000000000071e+01,4.263525384023458997e+01,1.670632575884958015e+01,9.411413959397714635e+00,2.728390445082347782e+01
1.740000000000000213e+01,4.285513401348173090e+01,1.677830400247311715e+01,9.454123716931244203e+00,2.739106556735349329e+01
1.750000000000000000e+01,4.307448581023423628e+01,1.684968236069193992e+01,9.494026223268177134e+00,2.749732210221467454e+01
1.760000000000000142e+01,4.329941981696739361e+01,1.692010453770275191e+01,9.536130456539337885e+00,2.760318535947335405e+01
1.769999999999999929e+01,4.352105027164883921e+01,1.699013333881734056e+01,9.579472431534577836e+00,2.770945240956316624e+01
1.780000000000000071e+01,4.373956162015342386e+01,1.706091841183484092e+01,9.620970662828741027e+00,2.781587684901889901e+01
1.790000000000000213e+01,4.395868547320332453e+01,1.713104295851374204e+01,9.664084911677855771e+00,2.792381015049593884e+01
1.800000000000000000e+01,4.417948907591499363e+01,1.720208494977018887e+01,9.707165565421691511e+00,2.803131416536113107e+01
1.810000000000000142e+01,4.439792215116497687e+01,1.727355664696494486e+01,9.752149749147891455e+00,2.813705996334890713e+01
1.819999999999999929e+01,4.461436718996612427e+01,1.734375542256470837e+01,9.795027283340006719e+00,2.824125920989657246e+01
1.830000000000000071e+01,4.483649572273453288e+01,1.741284866882579152e+01,9.837849284396535054e+00,2.834511582139350594e+01
1.840000000000000213e+01,4.505524528653027261e+01,1.748136414079133871e+01,9.881603088321226025e+00,2.844853616717361788e+01
1.850000000000000000e+01,4.527390992944685877e+01,1.754912218099247312e+01,9.922199652869375441e+00,2.855207503812757253e+01
1.860000000000000142e+01,4.549428119187871289e+01,1.761624400503670529e+01,9.962276963618540648e+00,2.865581243702280645e+01
1.869999999999999929e+01,4.571351544021722901e+01,1.768263796635167040e+01,1.000337710637988131e+01,2.875894720470206423e+01
1.880000000000000071e+01,4.593442457982213512e+01,1.774975959028262196e+01,1.004352302782034023e+01,2.886226624274640074e+01
1.890000000000000213e+01,4.615500998921645248e+01,1.781608586086218082e+01,1.008390516160823935e+01,2.896504647351050821e+01
1.900000000000000000e+01,4.637723958898376964e+01,1.788209920798997388e+01,1.012468723413566174e+01,2.906699678195953140e+01
1.910000000000000142e+01,4.660071943973045450e+01,1.794768188274546006e+01,1.016514226225022277e+01,2.916940750097134583e+01
1.919999999999999929e+01,4.682554314078036128e+01,1.801349531525056946e+01,1.020494654801604639e+01,2.927129495563604777e+01
1.930000000000000071e+01,4.704796273964490894e+01,1.807946253390447922e+01,1.024787807723495980e+01,2.937268325420673065e+01
1.940000000000000213e+01,4.727319205237883182e+01,1.814667245983746469e+01,1.029184269862997425e+01,2.947436182186238796e+01
1.950000000000000000e+01,4.749938045055092317e+01,1.821482425949455575e+01,1.033587811138182211e+01,2.957713264643923168e+01
1.960000000000000142e+01,4.772932737640527279e+01,1.828397595042441992e+01,1.037924085512501193e+01,2.968040534760791260e+01
1.969999999999999929e+01,4.795699146366287380e+01,1.835447051664320384e+01,1.042315880890728153e+01,2.978481025159113571e+01
1.980000000000000071e+01,4.818749165285897362e+01,1.842582339201931774e+01,1.046614737655685623e+01,2.989035723577251957e+01
1.990000000000000213e+01,4.841370109551105116e+01,1.849882435950738468e+01,1.050900886527778688e+01,2.999722386540993213e+01
2.000000000000000000e+01,4.864111732925336185e+01,1.857339637807862687e+01,1.055169153186499997e+01,3.010436185082359373e+01
2.010000000000000142e+01,4.886492046799850897e+01,1.864852012751468635e+01,1.059866538483582055e+01,3.021142944616935466e+01
2.019999999999999929e+01,4.909165392545769180e+01,1.872505416511461007e+01,1.064641029522866589e+01,3.031797919500591831e+01
2.030000000000000071e+01,4.932144700278043814e+01,1.880131232695134713e+01,1.069578915621476334e+01,3.042554087202143265e+01
2.040000000000000213e+01,4.955100543496057242e+01,1.887696603147943364e+01,1.074442626281511792e+01,3.053083691532371091e+01
2.050000000000000000e+01,4.978037227827784506e+01,1.895034797190850284e+01,1.078928230915612119e+01,3.063367551771935027e+01
2.060000000000000142e+01,5.000729010578436373e+01,1.902271195471314158e+01,1.083583744415072303e+01,3.073562755640728028e+01
2.069999999999999929e+01,5.023352238526442903e+01,1.909475058729951513e+01,1.088572688049236348e+01,3.083783041430363170e+01
2.080000000000000071e+01,5.045677465975712295e+01,1.916738152883369040e+01,1.093684635826074469e+01,3.094049160482050809e+01
2.090000000000000213e+01,5.068232504810387695e+01,1.923911196555678416e+01,1.098901651912283484e+01,3.104294331551088248e+01
2.100000000000000000e+01,5.090692729122726234e+01,1.931036124919699404e+01,1.104179676789406983e+01,3.114473310093525171e+01
2.110000000000000142e+01,5.112934379649996686e+01,1.938221172565693706e+01,1.109445126460669684e+01,3.124566871982252536e+01
2.119999999999999929e+01,5.135069738624574143e+01,1.945346341720059868e+01,1.114593571734894795e+01,3.134527701954511159e+01
2.130000000000000071e+01,5.157583426854228748e+01,1.952452436257911117e+01,1.119575307212560311e+01,3.144452001469721480e+01
2.140000000000000213e+01,5.180166849064371348e+01,1.959573703972717951e+01,1.124597594357641128e+01,3.154443640632031176e+01
2.150000000000000000e+01,5.202718852432300167e+01,1.966686657847920827e+01,1.129671065131647900e+01,3.164406445539578172e+01
2.160000000000000142e+01,5.224975171160577503e+01,1.973815345845392244e+01,1.134751824610222570e+01,3.174388135509379083e+01
2.169999999999999929e+01,5.247048007242457146e+01,1.980861299392427455e+01,1.139957219695981117e+01,3.184392983448891812e+01
2.180000000000000071e+01,5.269957008712226099e+01,1.987937432127083426e+01,1.144992444586483238e+01,3.194399192634845264e+01
2.190000000000000213e+01,5.292616435442798206e+01,1.995021503265287421e+01,1.150033937441592258e+01,3.204388783984694555e+01
2.200000000000000000e+01,5.315389288744685814e+01,2.001994771326382505e+01,1.154954101059919047e+01,3.214410343258448677e+01
2.210000000000000142e+01,5.338478017523296870e+01,2.008828916039448842e+01,1.159851086678848731e+01,3.224421447680298769e+01
2.219999999999999929e+01,5.360855772492481464e+01,2.015681649891066840e+01,1.164776493680887093e+01,3.234628060586074128e+01
2.230000000000000071e+01,5.383486616124204005e+01,2.022579571732014969e+01,1.169581497071868981e+01,3.244885191321341722e+01
2.240000000000000213e+01,5.405889977785622591e+01,2.029524006912822642e+01,1.174517192196714355e+01,3.255153687235218740e+01
2.250000000000000000e+01,5.428077991248379419e+01,2.036423968739298118e+01,1.179311369525926345e+01,3.265301114446561570e+01
2.260000000000000142e+01,5.450517626630538359e+01,2.043157834927427885e+01,1.184005998006709248e+01,3.275295571422086027e+01
2.269999999999999929e+01,5.472601513218216951e+01,2.049829185908075857e+01,1.188679815486531588e+01,3.285263139996269643e+01
2.280000000000000071e+01,5.494696075790707113e+01,2.056550914049704559e+01,1.193388970558682516e+01,3.295133892822269672e+01
2.290000000000000213e+01,5.517025744558186773e+01,2.063179366786120639e+01,1.197873086676935550e+01,3.304927861920012333e+01
2.300000000000000000e+01,5.539459828895673610e+01,2.069858747773914942e+01,1.202471933500306811e+01,3.314746890336101615e+01
2.310000000000000142e+01,5.562180077949043522e+01,2.076605668132502203e+01,1.207059768431996716e+01,3.324495587816576858e+01
