lag_ps,Li_MSD_A2,Li_COM_removed_window_MSD_A2,single_origin_system_COM_removed_A2
1.580000000000000071e+01,1.256256684364711340e+01,1.218828920103763558e+01,3.610315880114330689e+00
1.590000000000000036e+01,1.262936109796621587e+01,1.225190335521484819e+01,3.777066423886151991e+00
1.600000000000000000e+01,1.269469944641342352e+01,1.231445629001228959e+01,3.982272599957865200e+00
1.610000000000000142e+01,1.275860592900933455e+01,1.237582070842788085e+01,4.269658146476692728e+00
1.619999999999999929e+01,1.282230135506977931e+01,1.243694265314480241e+01,3.689321917456205746e+00
1.630000000000000071e+01,1.288903860833162440e+01,1.250074176768582923e+01,4.047518695083224927e+00
1.640000000000999947e+01,1.295418399742464288e+01,1.256349635566796685e+01,4.168082613230550848e+00
1.650000000001000089e+01,1.302061483288465027e+01,1.262741346635148965e+01,4.128785604755162097e+00
1.660000000001000231e+01,1.308283458225637119e+01,1.268725364275255707e+01,4.134540125269879240e+00
1.670000000001000018e+01,1.314956345933955362e+01,1.275144903756493520e+01,3.974972997971959021e+00
1.680000000001000160e+01,1.321742273953417879e+01,1.281684583736877237e+01,4.193644193829898725e+00
1.690000000000999947e+01,1.328539539530742530e+01,1.288258838326740907e+01,4.269237113974186926e+00
1.700000000001000089e+01,1.334844634915211614e+01,1.294323804284553425e+01,4.167488160849760703e+00
1.710000000001000231e+01,1.341366289633714182e+01,1.300602047518599669e+01,4.152098711566430289e+00
1.720000000001000018e+01,1.347189504244613367e+01,1.306163050160978756e+01,3.949536291748227068e+00
1.730000000001000160e+01,1.353525507509885983e+01,1.312286480291786717e+01,3.865253037562167204e+00
1.740000000000999947e+01,1.360011308784043571e+01,1.318534717966166170e+01,4.090011316332918589e+00
1.750000000001000089e+01,1.366533500069540707e+01,1.324765027763758596e+01,3.991669864272952672e+00
1.760000000001000231e+01,1.373177416925266847e+01,1.331098918590930325e+01,4.138210365625810461e+00
1.770000000001000018e+01,1.379823928009011347e+01,1.337429016886226840e+01,3.469975139863934910e+00
1.780000000001000160e+01,1.386132487882212061e+01,1.343453416718037197e+01,3.642912237887494076e+00
1.790000000000999947e+01,1.392646819656406620e+01,1.349660325019529061e+01,3.800157422314305755e+00
1.800000000001000089e+01,1.399301263637247672e+01,1.356034938873415463e+01,3.523957721547695154e+00
1.810000000001000231e+01,1.405677932037972866e+01,1.362099205807247593e+01,4.141021817178162756e+00
1.820000000001000018e+01,1.412419482129468662e+01,1.368493954543327540e+01,4.096660742462326255e+00
1.830000000001000160e+01,1.418562961370506592e+01,1.374371031822744449e+01,4.114921576812357706e+00
1.840000000000999947e+01,1.424774195273560728e+01,1.380265354603241157e+01,3.957936004571426025e+00
1.850000000001000089e+01,1.430968904625150806e+01,1.386110990531382647e+01,3.952006432265742664e+00
1.860000000001000231e+01,1.437416371784059166e+01,1.392210726666906950e+01,4.427910456269762207e+00
1.870000000001000018e+01,1.443643046976755073e+01,1.398096765700849708e+01,3.892188762459198870e+00
1.880000000001000160e+01,1.449424669561575918e+01,1.403624189610606443e+01,4.414392931558714039e+00
1.890000000000999947e+01,1.455804376080598672e+01,1.409776300038551966e+01,4.261087287201904772e+00
1.900000000001000089e+01,1.462695607485558646e+01,1.416413069417434123e+01,3.997019345760575160e+00
1.910000000001000231e+01,1.469519426839376486e+01,1.422978112801039074e+01,3.725169226377747833e+00
1.920000000001000018e+01,1.476351682054057690e+01,1.429594425360500232e+01,4.258745322018211432e+00
1.930000000001000160e+01,1.483291941491986954e+01,1.436234152491487315e+01,3.850562417302641816e+00
1.940000000000999947e+01,1.489772738544083630e+01,1.442442071655124636e+01,4.410385902281289461e+00
1.950000000001000089e+01,1.496399547176916478e+01,1.448745765036327704e+01,4.451581076407096660e+00
1.960000000001000231e+01,1.503146729017674765e+01,1.455243362291294495e+01,4.440207370236798567e+00
1.970000000001000018e+01,1.509472447747027957e+01,1.461350030694808666e+01,4.267640992377280007e+00
1.980000000001000160e+01,1.515534917444588459e+01,1.467150565696338482e+01,3.990298233425340069e+00
