time_ps,T_K,PE_eV_atom,P_GPa
1.420000000000000107e+01,2.805198002500000030e+02,-5.467599465808824277e+00,3.662678521133334170e-02
1.425000000000000000e+01,3.257778667800000107e+02,-5.471618222426470446e+00,1.373329075527333354e-01
1.430000000000000071e+01,3.042015151200000105e+02,-5.468261405147059051e+00,-8.481292652166666501e-02
1.435000000000000142e+01,3.081433118200000081e+02,-5.468193226838234722e+00,3.014595119133332488e-02
1.440000000000000036e+01,3.278990613999999937e+02,-5.470048393382352714e+00,7.201957457266666696e-02
1.445000000000000107e+01,3.196331657399999813e+02,-5.469141690808823064e+00,5.966908745533332920e-02
1.450000000000000000e+01,3.149769561499999782e+02,-5.469743470955882536e+00,1.153622697596666802e-01
1.455000000000000071e+01,3.065777336500000274e+02,-5.470924613602941022e+00,4.161705332666669303e-03
1.460000000000000142e+01,2.810578937600000131e+02,-5.470216338602940986e+00,3.206741031129999864e-01
1.465000000000000036e+01,2.900116653200000201e+02,-5.472551040073529549e+00,-1.309033614583333116e-01
1.470000000000000107e+01,2.815683157999999935e+02,-5.471124618014705732e+00,4.836375480736666149e-02
1.475000000000000000e+01,3.201684240899999736e+02,-5.474427828676470931e+00,1.496311931003333484e-01
1.480000000000000071e+01,3.115525408500000140e+02,-5.471709166176470518e+00,1.308981187069999941e-01
1.485000000000000142e+01,3.162892985500000123e+02,-5.471278184558823199e+00,2.091186800000000012e-01
1.490000000000000036e+01,2.944315729900000065e+02,-5.467837375000000222e+00,-1.544208765269999839e-02
1.495000000000000107e+01,3.257015078800000083e+02,-5.471234598897058987e+00,2.440101100966666700e-02
1.500000000000000000e+01,3.133608408299999724e+02,-5.469081998529411237e+00,1.345824219296666568e-01
1.505000000000000071e+01,3.417311125699999934e+02,-5.472290070220587666e+00,-6.033006411133332719e-02
1.510000000000000142e+01,3.208927047700000230e+02,-5.469937882352941649e+00,2.988273348333334023e-02
1.515000000000000036e+01,3.227556433299999981e+02,-5.471660394485294177e+00,-5.351178562633333163e-02
1.520000000000000107e+01,2.939859650700000202e+02,-5.470397968014705903e+00,1.701423337166666772e-01
1.525000000000000000e+01,2.972117901699999720e+02,-5.473043989705882240e+00,-8.295558231633333446e-02
1.530000000000000071e+01,2.849269681399999854e+02,-5.472434007352941165e+00,4.107862412233333482e-01
1.535000000000000142e+01,3.032435527700000080e+02,-5.474438200735294302e+00,-2.781575581466666502e-02
1.540000000000000036e+01,2.889901496499999780e+02,-5.471206728308823486e+00,1.029105793073333414e-01
1.545000000000000107e+01,3.231195673999999940e+02,-5.472846413970588131e+00,-1.923371297099999711e-01
1.550000000000000000e+01,3.057246053200000233e+02,-5.469154384191177165e+00,-1.750852816933333445e-01
1.555000000000000071e+01,3.004613405100000136e+02,-5.467675381249999411e+00,-3.020220184899999882e-01
1.560000000000000142e+01,3.319608354399999826e+02,-5.470808320220588605e+00,1.146126569286666647e-01
1.565000000000000036e+01,3.331517178700000272e+02,-5.470782294117647382e+00,1.650078650079999931e-01
1.570000000000000107e+01,2.861151756500000261e+02,-5.465173564338235757e+00,1.351596099166665899e-02
1.575000000000000000e+01,3.088554069799999979e+02,-5.468008542279411799e+00,2.899139512666666363e-01
1.580000000000000071e+01,3.292598131099999819e+02,-5.470187851102941146e+00,-2.107304400249999932e-01
1.585000000000000142e+01,3.334918107600000212e+02,-5.470510281985293766e+00,2.102967598306666464e-01
1.590000000000000036e+01,3.433548776200000248e+02,-5.472225311764706390e+00,-4.122631666666644497e-03
1.595000000000000107e+01,3.340971721000000230e+02,-5.472856751838235390e+00,2.112999205423333471e-01
1.600000000000000000e+01,2.894588587499999903e+02,-5.469394022794117127e+00,1.571823263229999990e-01
1.605000000000000071e+01,3.020189480999999887e+02,-5.472111665808823133e+00,-5.266287996633332164e-02
1.610000000000000142e+01,3.007938399399999980e+02,-5.472431413970588743e+00,1.888896323299999944e-02
1.615000000000000213e+01,2.869286976899999786e+02,-5.470529504044117530e+00,1.608190296266666930e-01
1.619999999999999929e+01,3.098673095300000000e+02,-5.472070116176470655e+00,1.258467997941666583e-01
1.625000000000000000e+01,3.271036853800000017e+02,-5.471153055147058630e+00,2.401279159915632733e-01
1.630000000000000071e+01,3.212360992000000124e+02,-5.468012679779412188e+00,-3.559248990436666982e-01
1.635000000000000142e+01,3.270532039600000189e+02,-5.468592487867646845e+00,1.369927513366666627e-01
1.640000000000000213e+01,3.175795067700000232e+02,-5.468205058455882117e+00,-2.588079122460000270e-01
1.644999999999999929e+01,3.215440884099999721e+02,-5.469821915808823931e+00,2.175655836233333362e-01
1.650000000000000000e+01,2.909487879800000201e+02,-5.466914147058822948e+00,-2.735406199333333399e-01
1.655000000000000071e+01,3.138447958099999937e+02,-5.470033638235293871e+00,1.060855682133333283e-01
1.660000000000000142e+01,3.280801317099999892e+02,-5.471721790441176125e+00,1.361807577663333435e-01
1.665000000000000213e+01,3.202022468399999866e+02,-5.471025014338235515e+00,3.112818630033333256e-01
1.669999999999999929e+01,3.126911100799999872e+02,-5.471246438602940465e+00,1.687708234520000072e-01
1.675000000000000000e+01,3.107016659000000232e+02,-5.472165334191176456e+00,-1.750626874699999155e-02
1.680000000000000071e+01,3.087912226600000167e+02,-5.472997508823529422e+00,-5.959213593433334427e-02
1.685000000000000142e+01,2.949692286200000240e+02,-5.472188190073529412e+00,-2.073213925733333185e-02
1.690000000000000213e+01,3.045366286799999784e+02,-5.473168004411764542e+00,-1.518934491913333240e-01
1.694999999999999929e+01,3.165192322099999842e+02,-5.473042144117647112e+00,-2.661679541600000046e-02
1.700000000000000000e+01,3.253947146599999769e+02,-5.471319220220587809e+00,-1.991697093488999926e-01
1.705000000000000071e+01,3.460053187199999911e+02,-5.471904461397058661e+00,1.390256548196666664e-01
1.710000000000000142e+01,3.148658423300000209e+02,-5.467777328676469928e+00,-3.425692525166667418e-02
