# Time-averaged data for fix msd_out
# TimeStep c_msd_li[1] c_msd_li[2] c_msd_li[3] c_msd_li[4]
288000 21.3115 18.8778 112.212 152.402
289000 22.8341 18.7346 111.606 153.175
290000 22.5312 19.1297 108.23 149.891
291000 21.7533 19.0913 110.327 151.172
292000 21.156 19.0751 110.433 150.664
293000 22.3669 19.6542 105.793 147.814
294000 22.5883 19.7349 111.26 153.583
295000 22.4824 20.1174 110.895 153.495
296000 21.7785 19.5617 111.472 152.813
297000 21.9464 19.8362 112.265 154.048
298000 21.5482 19.114 115.94 156.603
299000 21.9766 18.8465 111.726 152.549
300000 21.783 19.3188 115.762 156.864
301000 21.9943 19.1969 114.041 155.232
302000 22.2478 19.9576 117.756 159.961
303000 22.1049 19.9535 113.879 155.937
304000 22.2473 20.1066 115.558 157.912
305000 22.2109 19.9751 105.434 147.62
306000 22.2047 19.9464 107.124 149.275
307000 21.7524 20.8614 110.552 153.165
308000 23.0698 19.1037 109.296 151.469
309000 21.6248 19.6561 111.646 152.927
310000 22.3242 19.4306 113.357 155.111
311000 22.5731 19.6992 114.98 157.252
312000 22.3611 19.2649 116.431 158.057
313000 21.6509 19.8265 117.777 159.255
314000 21.8011 20.3411 114.857 157
315000 21.6567 20.1319 113.72 155.509
316000 21.5665 20.6779 113.751 155.995
317000 21.6576 19.7206 111.186 152.564
318000 21.9464 20.5017 110.992 153.44
319000 22.2729 20.1215 113.954 156.349
320000 22.2007 20.7876 109.678 152.666
321000 22.3735 20.2992 109.832 152.505
322000 22.5813 20.2114 108.315 151.107
323000 22.3771 19.9353 109.898 152.21
324000 21.4568 21.1427 111.617 154.217
325000 22.0663 20.141 115.396 157.603
326000 21.5371 20.382 116.369 158.288
327000 22.3405 20.1684 118.889 161.398
328000 22.9811 20.0372 119.33 162.349
329000 22.1452 19.8266 115.16 157.132
330000 22.7753 19.5829 114.372 156.73
331000 22.0622 19.7694 114.686 156.517
332000 22.6958 20.0083 113.646 156.35
333000 21.8968 20.2441 111.672 153.812
334000 22.085 20.0454 114.035 156.166
335000 22.4872 19.8044 114.45 156.742
336000 22.6201 19.4665 119.304 161.39
337000 23.063 19.6081 124.943 167.614
338000 22.6493 20.1261 125.043 167.818
339000 22.6389 19.7947 123.819 166.252
340000 22.7131 19.795 124.769 167.277
341000 23.3199 20.0274 123.282 166.629
342000 23.5564 19.7613 127.099 170.417
343000 22.8888 19.714 128.045 170.648
344000 22.6912 19.9596 130.359 173.01
345000 23.4092 19.5998 132.381 175.39
346000 23.4498 19.5076 134.995 177.952
347000 23.0486 20.886 132.819 176.754
348000 24.1402 20.1579 133.205 177.503
349000 24.1227 19.8431 129.776 173.742
350000 23.0298 20.1866 131.051 174.267
351000 23.0335 19.9919 130.368 173.393
352000 22.9156 20.8006 129.806 173.522
353000 23.5251 21.1943 127.254 171.974
354000 24.1297 20.8264 126.164 171.12
355000 23.8408 20.888 127.432 172.161
356000 23.6398 21.1873 125.657 170.484
357000 23.5185 21.1026 126.404 171.025
358000 23.2421 21.2063 130.096 174.545
359000 23.0805 21.3342 129.858 174.272
360000 22.7865 21.6679 133.352 177.806
361000 23.8254 22.0447 133.293 179.163
362000 24.1094 21.4742 136.779 182.362
363000 24.8858 21.2454 132.746 178.877
364000 23.5739 21.1805 130.084 174.838
365000 23.956 20.9862 129.265 174.207
366000 23.6761 21.3744 130 175.05
367000 23.2257 21.2172 133.332 177.775
368000 23.0251 21.141 128.799 172.965
369000 23.144 20.8545 128.208 172.206
370000 22.5496 22.5725 128.558 173.68
371000 23.3617 22.7106 133.289 179.361
372000 24.0429 22.9492 132.99 179.982
373000 24.1111 22.4535 134.78 181.345
374000 24.1375 23.0699 136.092 183.3
375000 24.6503 22.972 133.456 181.079
376000 25.3531 21.7655 138.187 185.306
377000 25.6045 22.5044 133.251 181.36
378000 26.3022 23.4747 138.918 188.695
379000 26.8126 22.9722 132.959 182.743
380000 26.7568 23.2214 132.288 182.266
381000 26.7165 23.0305 135.002 184.749
382000 26.2612 23.7206 131.274 181.255
383000 26.5745 23.4797 133.226 183.28
384000 26.9885 23.1131 127.119 177.22
385000 26.6442 23.6645 131.889 182.198
386000 27.5678 23.9099 132.739 184.217
387000 26.7481 23.7859 132.21 182.744
388000 26.6289 23.8667 130.313 180.809
389000 26.68 23.7873 131.758 182.226
390000 26.5392 24.0438 132.865 183.448
391000 26.7126 23.3435 131.899 181.955
392000 27.1006 23.0081 133.268 183.376
393000 26.4764 24.1204 135.47 186.066
394000 26.6824 23.6169 129.905 180.204
395000 26.6651 22.959 128.629 178.253
396000 25.8479 22.4787 135.366 183.693
397000 26.9986 22.8763 135.307 185.182
398000 26.6868 23.2004 136.699 186.586
399000 25.767 23.6584 133.797 183.223
400000 26.3991 23.4675 129.188 179.055
401000 27.6387 23.3932 130.173 181.205
402000 26.7288 23.7113 131.675 182.115
403000 27.4689 23.8635 133.891 185.223
404000 27.7485 22.7647 133.376 183.89
405000 28.333 23.7577 132.714 184.805
406000 27.4769 23.9373 130.936 182.35
407000 27.425 23.6421 130.396 181.463
408000 27.3846 23.72 133.763 184.867
409000 27.478 23.9863 132.271 183.736
410000 27.3066 23.4741 130.121 180.902
411000 27.7588 23.6122 133.215 184.586
412000 27.4606 23.57 135.509 186.539
413000 28.1324 24.2578 142.318 194.709
414000 27.4212 23.321 145.493 196.235
415000 26.6025 23.5493 146.267 196.418
416000 27.4095 24.8113 144.163 196.384
417000 27.9702 25.598 141.56 195.128
418000 27.4492 24.9648 141.184 193.598
419000 27.446 24.9841 139.903 192.333
420000 27.4893 25.1773 142.609 195.275
421000 27.323 25.0031 141.535 193.861
422000 27.9931 24.926 139.398 192.318
423000 28.0425 25.473 140.436 193.952
424000 28.3046 25.8487 142.182 196.336
425000 28.2033 24.933 146.25 199.387
426000 29.214 25.9926 146.577 201.783
427000 29.9446 24.8958 143.82 198.661
428000 28.6553 25.741 147.696 202.093
429000 29.5176 24.6796 148.392 202.589
430000 29.9436 25.7293 148.738 204.411
431000 29.4536 24.5906 146.827 200.871
432000 28.3008 24.3677 141.042 193.71
433000 29.2763 24.176 137.327 190.78
434000 30.3382 24.6903 137.062 192.091
435000 29.6535 25.0413 139.718 194.412
436000 29.5736 24.9112 140.039 194.524
437000 29.8827 25.7176 139.423 195.023
438000 29.4151 24.9087 143.014 197.338
439000 29.693 25.4281 146.849 201.97
440000 30.0076 25.5608 144.367 199.935
441000 30.0442 25.5386 143.97 199.552
442000 30.5293 24.5394 145.06 200.129
443000 28.8897 24.7525 143.176 196.818
444000 29.5685 24.8619 144.403 198.833
445000 29.1545 24.6483 145.16 198.963
446000 28.4187 25.2747 146.857 200.55
447000 30.2496 24.4487 146.047 200.745
448000 29.6939 24.8805 150.149 204.724
449000 28.9916 25.0089 149.481 203.481
450000 30.0707 24.8893 145.298 200.258
451000 28.8187 25.581 151.586 205.986
452000 29.1514 24.4783 151.26 204.889
453000 28.7746 25.0533 151.446 205.274
454000 29.9256 23.8099 148.107 201.842
455000 31.211 25.2789 145.954 202.444
456000 30.8716 24.3745 148.093 203.34
457000 31.3326 25.3246 142.856 199.513
458000 30.8355 23.9213 143.419 198.176
459000 31.2179 24.6154 142.016 197.85
460000 30.1821 25.4147 142.159 197.756
461000 29.9444 24.3635 143.029 197.337
462000 30.4179 25.178 142.084 197.68
463000 31.4826 25.8241 141.474 198.781
464000 30.6786 26.5538 144.767 201.999
465000 30.0813 26.4757 143.334 199.891
466000 30.9288 26.7408 146.872 204.541
467000 31.2592 27.1222 144.823 203.204
468000 30.2417 27.2964 148.775 206.313
469000 31.2357 27.52 146.622 205.377
470000 30.8173 27.1388 146.146 204.102
471000 30.1789 27.1343 152.728 210.041
472000 30.1806 26.3026 150.145 206.628
473000 30.2264 26.5641 153.074 209.864
474000 30.0769 26.7652 150.248 207.09
475000 30.4616 26.7854 148.788 206.035
476000 29.8778 27.1513 147.723 204.752
477000 30.0399 25.0898 149.078 204.207
478000 31.5586 26.1119 149.58 207.25
479000 31.0785 25.2838 150.738 207.1
480000 30.8328 25.5722 149.363 205.768
481000 31.2027 25.6922 147.569 204.464
482000 31.4214 25.429 155.034 211.885
483000 30.5562 25.7558 153.522 209.834
484000 31.2555 25.2072 148.787 205.25
485000 30.7235 25.3049 152.653 208.682
486000 31.0647 26.0207 148.913 205.999
487000 31.1493 25.4591 146.242 202.85
488000 30.904 25.3799 146.51 202.794
489000 30.8529 25.5622 151.457 207.872
490000 31.2107 25.6557 150.242 207.108
491000 30.7317 26.0507 154.897 211.679
492000 30.5334 26.1854 150.289 207.008
493000 30.6077 25.6642 151.871 208.143
494000 30.6761 25.1988 154.921 210.796
495000 31.0117 26.1713 154.389 211.572
496000 30.8708 26.4741 151.511 208.856
497000 31.2757 25.5984 150.362 207.236
498000 31.0047 25.5633 146.605 203.173
499000 30.5213 25.7677 147.565 203.854
500000 31.0987 25.9876 149.414 206.5
