# Time-averaged data for fix msd_out
# TimeStep c_msd_li[1] c_msd_li[2] c_msd_li[3] c_msd_li[4]
119000 29.0174 31.023 76.8082 136.849
120000 30.9626 30.1092 83.2475 144.319
121000 31.4293 30.7155 84.5764 146.721
122000 32.4877 31.2648 84.9169 148.669
123000 32.4065 31.3986 85.5878 149.393
124000 34.2425 33.0073 89.4232 156.673
125000 33.4129 34.4512 85.2134 153.078
126000 33.9794 35.028 86.8395 155.847
127000 34.1506 35.463 85.4407 155.054
128000 34.7024 36.1732 87.4069 158.283
129000 33.7767 36.7762 89.5183 160.071
130000 33.1529 39.7429 87.0794 159.975
131000 32.8354 38.8985 86.8424 158.576
132000 34.8407 39.2169 90.1863 164.244
133000 32.9419 38.8121 87.6545 159.409
134000 34.4509 37.6981 88.034 160.183
135000 34.1876 39.2925 90.8787 164.359
136000 35.3726 40.5039 87.0022 162.879
137000 35.6391 41.7124 83.7791 161.131
138000 36.7614 42.5832 80.7267 160.071
139000 36.2854 43.9839 83.6235 163.893
140000 37.7826 44.2583 78.3969 160.438
141000 38.0274 45.2378 81.3113 164.576
142000 37.1248 46.9788 80.4296 164.533
143000 39.2179 46.568 78.562 164.348
144000 38.8348 45.3934 82.6051 166.833
145000 37.4085 46.2435 83.3849 167.037
146000 38.384 45.5376 83.1214 167.043
147000 37.7364 46.7044 80.531 164.972
148000 36.8654 46.2439 80.0076 163.117
149000 37.7366 45.3281 76.8007 159.865
150000 38.255 44.9065 76.743 159.905
151000 38.1703 44.2694 76.1152 158.555
152000 38.1964 45.7242 79.1039 163.024
153000 37.0221 43.944 75.0142 155.98
154000 40.7294 43.1554 76.9389 160.824
155000 39.5996 43.6755 80.4256 163.701
156000 41.0223 44.0551 77.6167 162.694
157000 40.1613 44.6018 78.7709 163.534
158000 40.5621 43.6275 80.549 164.739
159000 40.983 44.8073 83.5567 169.347
160000 41.1987 44.5595 81.6181 167.376
161000 42.3902 45.3119 82.0007 169.703
162000 43.3615 43.8019 81.7605 168.924
163000 43.4282 44.4541 86.8214 174.704
164000 42.5618 45.7609 86.735 175.058
165000 44.7874 47.3211 89.6107 181.719
166000 44.8537 45.818 89.6647 180.336
167000 45.4525 46.5112 89.6784 181.642
168000 47.3219 46.2658 92.9272 186.515
169000 48.4298 47.2178 93.5193 189.167
170000 48.7605 47.1072 94.1729 190.041
171000 47.3661 47.8267 95.3405 190.533
172000 49.5131 47.5306 93.2235 190.267
173000 49.0994 47.2414 93.6075 189.948
174000 49.8854 45.601 97.8172 193.304
175000 50.7106 47.1575 100.539 198.407
176000 49.3289 46.9839 100.33 196.643
177000 50.8881 47.8393 101.74 200.467
178000 50.6885 50.5345 104.627 205.85
179000 51.0648 49.0735 104.861 204.999
180000 52.3476 49.1663 102.894 204.408
181000 50.8153 50.0017 107.412 208.229
182000 50.427 49.693 104.127 204.247
183000 52.2632 49.5447 106.772 208.58
184000 51.2594 50.7222 108.798 210.78
185000 53.353 52.1919 109.593 215.138
186000 53.2821 50.5329 107.719 211.534
187000 54.7555 52.4634 109.434 216.653
188000 55.7598 51.8858 109.168 216.813
189000 54.4416 51.3105 108.02 213.772
190000 56.633 52.4212 109.857 218.911
191000 57.0319 52.6099 116.386 226.028
192000 57.173 52.6103 117.157 226.94
193000 60.539 51.1466 115.072 226.757
194000 62.6831 52.0226 114.248 228.954
195000 61.7867 51.0302 116.909 229.725
196000 61.4077 50.9838 121.117 233.508
197000 61.4523 51.1679 126.362 238.982
198000 61.5442 52.1755 120.532 234.252
199000 64.2887 51.4488 121.211 236.949
200000 62.9572 49.0295 118.063 230.049
201000 64.5503 49.9464 121.355 235.852
202000 63.856 48.9366 116.802 229.595
203000 62.5142 48.4778 120.876 231.868
204000 63.1415 48.2516 121.001 232.394
205000 63.5644 49.3665 118.542 231.472
206000 64.8651 50.0646 118.717 233.646
207000 65.3452 49.3398 120.954 235.639
208000 64.539 49.7074 123.757 238.003
209000 64.9358 50.7294 121.113 236.778
210000 64.5105 49.6009 124.467 238.578
211000 64.7653 49.2575 124.013 238.035
212000 64.2876 49.1493 124.145 237.582
213000 65.8353 48.4555 122.304 236.594
214000 68.3899 51.1943 124.648 244.232
215000 70.5576 52.7653 125.402 248.725
216000 67.9581 51.8803 129.516 249.354
217000 69.8823 52.5718 129.058 251.512
218000 69.6766 52.7845 137.318 259.78
219000 67.4165 52.8517 138.517 258.786
220000 66.0429 54.2627 138.836 259.142
221000 65.6704 54.7691 137.167 257.606
222000 68.3804 53.7548 139.472 261.607
223000 70.04 54.5474 142.064 266.652
224000 68.7001 51.3717 141.095 261.167
225000 68.0282 52.0769 148.017 268.122
226000 65.6264 53.0422 148.124 266.793
227000 65.0896 53.8526 151.451 270.394
228000 65.3116 51.5013 155.93 272.743
229000 63.653 51.9404 155.644 271.238
230000 65.6363 52.6298 156.21 274.476
231000 66.2515 51.4774 158.021 275.75
232000 64.9891 51.4947 156.993 273.477
233000 65.0195 50.7434 156.499 272.262
234000 65.3413 49.5424 156.679 271.562
235000 64.5416 51.961 160.593 277.096
236000 62.1402 51.6179 155.81 269.568
237000 63.1399 52.0726 159.25 274.462
238000 65.724 50.8796 168.782 285.385
239000 66.2863 52.2017 169.568 288.056
240000 65.9882 54.1508 165.621 285.76
241000 67.4831 52.7763 166.279 286.538
242000 66.6082 54.2193 159.738 280.565
243000 67.0068 54.5742 160.581 282.162
244000 68.6086 53.7585 162.246 284.613
245000 68.9143 55.0848 160.917 284.916
246000 68.7059 54.3164 159.682 282.704
247000 68.5709 53.7893 163.538 285.898
248000 68.3495 54.9622 163.488 286.799
249000 69.3668 54.9379 172.11 296.415
250000 67.1156 55.2309 166.11 288.457
251000 69.194 55.1856 165.525 289.905
252000 68.6227 55.3719 170.446 294.441
253000 67.5859 54.8574 168.348 290.791
254000 68.961 54.7119 172.717 296.39
255000 71.0507 56.2329 176.671 303.954
256000 71.0168 58.5634 176.96 306.54
257000 69.9541 57.7984 179.844 307.596
258000 69.6204 56.3118 179.575 305.507
259000 69.8057 57.6427 184.66 312.108
260000 71.0003 59.3966 183.297 313.694
261000 72.5117 57.9685 181.336 311.816
262000 72.2894 58.0223 179.938 310.25
263000 74.1049 59.6385 186.46 320.203
264000 73.6288 58.1664 186.038 317.833
265000 72.3687 59.8329 185.507 317.708
266000 71.5818 58.478 180.812 310.872
267000 71.9011 59.7401 178.856 310.497
268000 73.2915 60.9888 178.733 313.013
269000 72.2586 60.5424 171.108 303.909
270000 71.5186 61.5121 172.296 305.327
271000 68.9622 60.5192 173.366 302.847
272000 70.8237 60.1518 174.069 305.044
273000 70.7187 60.8453 178.178 309.742
274000 73.7697 59.3396 180.019 313.128
275000 74.9006 58.9648 175.741 309.607
276000 71.0291 59.7481 175.007 305.785
277000 71.6545 59.5868 178.038 309.28
278000 73.0142 60.0404 178.975 312.03
279000 72.7856 58.2738 186.04 317.1
280000 70.9483 60.1782 190.182 321.309
281000 68.0874 58.7887 188.379 315.255
282000 70.0523 60.2472 189.671 319.971
283000 72.6115 60.4382 188.606 321.655
284000 69.9215 61.0175 183.637 314.576
285000 72.4558 61.2659 188.95 322.671
286000 72.2548 60.8622 189.133 322.25
287000 72.5487 60.9554 192.459 325.964
288000 72.7824 62.1421 188.385 323.309
289000 76.2568 64.4479 196.039 336.743
290000 75.1 63.5181 201.947 340.565
291000 76.3363 60.0742 196.274 332.684
292000 76.2668 59.5888 204.477 340.332
293000 73.6325 59.3211 203.721 336.674
294000 72.2832 61.8646 208.093 342.241
295000 73.1911 63.7658 205.913 342.87
296000 74.6103 64.4726 206.875 345.958
297000 72.6425 64.1302 203.027 339.799
298000 74.1518 67.5296 205.626 347.307
299000 73.301 68.0742 205.421 346.796
300000 75.281 67.3187 206.015 348.614
301000 74.6923 66.7378 211.236 352.666
302000 75.3873 67.9768 209.399 352.763
303000 75.3897 67.569 207.769 350.727
304000 76.0406 67.881 213.006 356.928
305000 75.3975 69.0605 214.77 359.228
306000 75.6372 71.1643 214.217 361.018
307000 75.7553 69.7646 222.7 368.219
308000 77.5659 71.5573 217.631 366.754
309000 77.4873 72.4136 214.415 364.316
310000 79.1624 69.8766 213.229 362.268
311000 78.7045 69.3663 219.362 367.432
312000 78.3609 71.2562 219.941 369.558
313000 77.3522 73.6004 219.662 370.615
314000 79.4541 74.7651 220.524 374.743
315000 82.9248 75.0584 221.305 379.288
316000 80.3627 74.73 223.395 378.487
317000 79.8182 74.1883 222.493 376.5
318000 84.563 73.6985 224.769 383.031
319000 83.6283 76.1819 226.236 386.046
320000 83.6025 75.9891 225.07 384.661
321000 82.7048 72.8338 230.726 386.264
322000 82.8471 74.7976 227.593 385.238
323000 80.5628 75.209 225.465 381.237
324000 80.1707 74.4383 219.794 374.403
325000 81.0306 74.161 226.015 381.207
326000 81.4946 75.775 223.12 380.39
327000 83.4709 76.2321 225.439 385.142
328000 84.1585 74.7583 222.15 381.067
329000 83.2072 73.3055 221.669 378.182
330000 85.0275 76.0013 222.837 383.866
331000 83.6066 76.2202 220.899 380.726
332000 81.4977 75.938 225.636 383.071
333000 81.9028 76.2441 225.077 383.224
334000 82.9047 76.6906 226.086 385.681
335000 82.1022 78.9708 229.177 390.25
336000 82.5703 80.095 226.855 389.52
337000 84.7076 79.7308 223.023 387.462
338000 84.0844 79.2507 224.805 388.14
339000 86.5685 78.0051 224.109 388.683
340000 85.2109 79.3371 223.894 388.442
341000 86.7763 78.7905 220.866 386.433
342000 86.4913 78.4933 226.937 391.922
343000 86.2655 77.3641 228.969 392.598
344000 82.9763 78.0633 229.893 390.933
345000 84.8243 77.4427 224.964 387.231
346000 84.7664 76.9487 225.34 387.055
347000 83.4756 79.9678 229.181 392.624
348000 84.6821 80.2059 229.248 394.136
349000 86.0217 80.5331 236.2 402.755
350000 85.6827 79.501 242.252 407.436
351000 85.1626 81.5863 245.24 411.989
352000 86.0881 79.8118 253.063 418.963
353000 86.2996 80.3262 253.513 420.138
354000 87.6028 80.1064 252.844 420.553
355000 87.409 80.1024 264.053 431.564
356000 86.2812 81.2007 263.364 430.846
357000 85.3752 79.1477 261.476 425.999
358000 86.4424 79.3566 260.042 425.841
359000 85.2643 79.2971 263.286 427.848
360000 89.3805 75.0826 266.3 430.763
361000 90.4017 79.1244 268.042 437.568
362000 86.6813 79.1906 268.886 434.758
363000 89.5067 81.2729 280.235 451.014
364000 91.3352 80.9538 287.162 459.451
365000 89.8375 82.5454 282.375 454.758
366000 91.0839 84.8747 280.247 456.205
367000 90.2343 87.1438 273.56 450.938
368000 89.5522 89.5777 275.126 454.256
369000 86.6331 90.7963 277.786 455.215
370000 87.3264 91.4145 277.51 456.25
371000 87.4785 91.5257 280.538 459.542
372000 87.4505 92.7294 279.109 459.289
373000 86.6201 91.7026 278.15 456.473
374000 85.9255 93.0069 280.638 459.57
375000 82.6175 92.8991 279.751 455.267
376000 82.854 94.5856 280.567 458.006
377000 89.177 93.2455 283.449 465.871
378000 89.4799 91.5953 277.856 458.932
379000 89.5567 92.1482 275.73 457.435
380000 87.4607 93.2313 276.096 456.788
381000 88.2107 96.4848 275.028 459.723
382000 87.8747 97.995 278.219 464.089
383000 89.7591 98.0684 276.422 464.25
384000 87.8978 99.398 283.454 470.75
385000 88.7443 96.4983 285.997 471.239
386000 91.0382 98.3349 285.54 474.914
387000 91.7589 101.036 283.347 476.142
388000 91.7615 100.309 283.556 475.627
389000 90.8186 102.369 291.082 484.27
390000 90.7672 99.0172 293.565 483.349
391000 91.9694 99.0782 294.372 485.419
392000 91.74 99.0126 295.394 486.147
393000 93.8728 101.215 297.472 492.56
394000 94.162 99.1205 297.163 490.445
395000 95.176 99.7454 294.281 489.203
396000 96.6267 101.029 290.899 488.554
397000 95.6154 99.5359 292.189 487.34
398000 99.501 95.7817 291.884 487.167
399000 97.3626 99.9117 287.582 484.856
400000 97.8121 99.8557 293.445 491.112
401000 97.4775 100.407 293.992 491.876
402000 96.7866 99.0999 291.501 487.387
403000 100.921 100.299 295.297 496.517
404000 102.539 102.066 293.77 498.376
405000 99.6775 102.512 295.604 497.794
406000 100.082 103.393 289.176 492.652
407000 98.9819 100.579 285.226 484.787
408000 102.847 102.708 283.092 488.647
409000 101.775 105.804 286.407 493.985
410000 98.9192 104.209 279.93 483.058
411000 98.4664 106.439 279.959 484.864
412000 101.312 107.032 282.247 490.59
413000 102.915 104.848 282.923 490.687
414000 104.688 107.326 279.713 491.727
415000 103.108 107.591 278.344 489.043
416000 104.307 106.991 286.818 498.116
417000 103.399 107.143 287.848 498.39
418000 104.67 109.381 290.017 504.068
419000 103.468 107.37 292.631 503.469
420000 103.58 106.935 286.258 496.772
421000 101.607 109.107 287.823 498.537
422000 104.502 107.337 291.804 503.643
423000 105.982 112.092 293.337 511.41
424000 102.775 112.473 284.881 500.13
425000 100.593 113.921 288.642 503.156
426000 101.407 114.481 289.835 505.723
427000 101.155 115.744 290.828 507.726
428000 101.935 117.267 294.271 513.473
429000 104.844 118.963 294.37 518.177
430000 103.244 117.304 297.586 518.134
431000 103.631 115.637 294.614 513.882
432000 101.987 114.137 290.957 507.081
433000 101.653 116.027 291.512 509.192
434000 103.521 116.893 293.374 513.788
435000 104.115 116.279 293.342 513.736
436000 102.649 116.548 287.226 506.423
437000 101.067 114.881 286.654 502.603
438000 101.116 113.042 285.371 499.528
439000 102.296 112.983 277.001 492.28
440000 102.235 114.778 274.858 491.87
441000 102.736 113.54 277.166 493.441
442000 102.526 112.828 275.191 490.546
443000 103.415 114.026 279.803 497.244
444000 104.254 114.456 280.731 499.441
445000 106.181 114.22 283.142 503.543
446000 105.789 113.555 283.193 502.537
447000 107.267 114.648 289.327 511.242
448000 108.041 113.098 292.916 514.055
449000 111.954 117.132 292.944 522.03
450000 112.571 118.217 294.857 525.645
451000 110.333 118.536 293.488 522.356
452000 110.645 117.968 290.647 519.26
453000 109.305 120.224 294.402 523.931
454000 107.622 120.58 299.539 527.742
455000 108.069 116.283 299.437 523.789
456000 108.677 119.369 304.357 532.403
457000 107.325 121.946 309.071 538.341
458000 111.307 121.362 304.762 537.432
459000 110.02 125.977 305.194 541.191
460000 112.429 128.595 299.938 540.962
461000 113.629 131.696 308.965 554.291
462000 111.065 131.365 308.843 551.273
463000 110.543 131.602 302.725 544.87
464000 110.641 131.315 314.583 556.539
465000 109.943 127.897 308.631 546.471
466000 110.441 125.137 312.284 547.861
467000 110.876 127.233 306.752 544.861
468000 111.055 129.817 307.575 548.447
469000 111.073 131.536 310.02 552.629
470000 114.572 133.221 318.632 566.425
471000 112.45 132.815 320.471 565.737
472000 114.874 137.033 323.322 575.228
473000 112.16 135.88 313.096 561.135
474000 111.002 137.674 322.61 571.286
475000 112.099 139.543 326.487 578.13
476000 113.168 140.473 324.711 578.351
477000 114.904 139.499 325.313 579.716
478000 112.439 142.251 329.227 583.916
479000 111.821 143.178 331.117 586.116
480000 111.175 143.281 326.037 580.493
481000 111.498 141.089 328.368 580.954
482000 113.559 145.18 328.514 587.252
483000 110.36 145.671 322.718 578.749
484000 108.053 150.378 321.858 580.29
485000 108.36 152.466 322.56 583.386
486000 110.26 151.36 326.056 587.676
487000 112.079 153.236 324.612 589.928
488000 109.624 154.52 325.519 589.664
489000 111.885 152.838 328 592.723
490000 110.956 155.107 327.527 593.59
491000 109.849 152.473 326.61 588.932
492000 110.562 153.924 322.857 587.344
493000 109.974 152.648 328.376 590.998
494000 114.37 151.749 320.428 586.548
495000 115.612 156.242 319.404 591.257
496000 111.354 151.839 319.412 582.605
497000 116.659 154.885 313.697 585.241
498000 115.364 155.038 309.851 580.253
499000 114.25 155.361 314.6 584.21
500000 118.441 153.568 311.638 583.647
