time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
2.500000000000000000e+00,2.531975491015000443e+02,-6.283236079164517207e+00,-9.509744179847815990e-03,2.506788112996003903e+00
7.500000000000000000e+00,2.452992488475999551e+02,-6.283525160124193043e+00,-8.297303155490324406e-03,2.508583814741933260e+00
1.250000000000000000e+01,2.465587628518000542e+02,-6.283797457192740410e+00,2.088384356347001286e-02,2.508639959064504321e+00
1.750000000000000000e+01,2.497393944069000042e+02,-6.283463252796774867e+00,2.148003134985967955e-02,2.512301498458815452e+00
