time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
2.500000000000000000e+00,2.978370685664000348e+02,-5.450026438349262925e+00,5.603968368135383259e-03,2.290779006336678858e+00
7.500000000000000000e+00,2.993887794579999309e+02,-5.453984255970585338e+00,2.992147798832034758e-02,2.266919680343226329e+00
1.250000000000000000e+01,2.989211185496000098e+02,-5.459731155290442395e+00,1.520125224325732244e-02,2.234741628350536136e+00
1.750000000000000000e+01,2.965960285610000824e+02,-5.463281356110291753e+00,3.143646990041053246e-02,2.237931587304411885e+00
